number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
0,0.41999462246894836,2023-09-04 22:06:28.652947,2023-09-04 22:06:31.032292,0 days 00:00:02.379345,ReLU,Sigmoid,Tanh,Tanh,77,13,17.0,18.0,17.0,0.01135532559584398,4,244,0.4921814095820521,0.004036156022433749,477.0016269869017,COMPLETE
1,0.9786083698272705,2023-09-04 22:06:31.032848,2023-09-04 22:06:40.485739,0 days 00:00:09.452891,ReLU,Sigmoid,Tanh,Sigmoid,90,12,1.0,21.0,22.0,1.385249979685164e-05,4,436,0.5007722841207901,0.0007735087706519345,111.70612567936608,COMPLETE
2,0.9975690245628357,2023-09-04 22:06:40.486276,2023-09-04 22:06:41.050030,0 days 00:00:00.563754,Tanh,ReLU,ReLU,,39,14,14.0,4.0,,2.6867284410656554e-05,3,50,0.15692136782807253,0.0027624449888251513,126.09257919311523,COMPLETE
3,0.7538864016532898,2023-09-04 22:06:41.050528,2023-09-04 22:06:47.349391,0 days 00:00:06.298863,Tanh,ReLU,Sigmoid,,71,14,21.0,10.0,,1.9718096339537767e-05,3,498,0.2772017856184697,0.0003338695194360419,114.15787192042094,COMPLETE
4,0.47148746252059937,2023-09-04 22:06:47.349903,2023-09-04 22:06:48.450708,0 days 00:00:01.100805,Sigmoid,,,,99,20,,,,0.004559963766660911,1,100,0.4250469701049911,0.00016251083610420916,399.41574966430665,COMPLETE
5,0.5352407693862915,2023-09-04 22:06:48.451170,2023-09-04 22:06:48.985264,0 days 00:00:00.534094,ReLU,Sigmoid,Tanh,Tanh,23,24,6.0,7.0,14.0,0.023702225538263837,4,77,0.14829354353176158,0.013731211172072872,284.09832409449984,COMPLETE
6,0.9482386112213135,2023-09-04 22:06:48.985785,2023-09-04 22:06:50.825094,0 days 00:00:01.839309,ReLU,Sigmoid,Sigmoid,,15,9,14.0,15.0,,0.0001034031240195565,3,86,0.1365364871328078,0.0010309432102092748,100.37777976102608,COMPLETE
7,0.9103087782859802,2023-09-04 22:06:50.825613,2023-09-04 22:06:53.651241,0 days 00:00:02.825628,ReLU,Leaky,Sigmoid,,94,10,11.0,6.0,,4.389313143284321e-05,3,315,0.2290039462006449,1.4435534245302412e-05,243.6421638609871,COMPLETE
8,0.643661379814148,2023-09-04 22:06:53.651751,2023-09-04 22:06:55.053699,0 days 00:00:01.401948,Leaky,,,,60,6,,,,0.00028614010649237877,1,376,0.10085401276676068,1.0531761101210616e-05,156.40325615253855,COMPLETE
9,0.28283655643463135,2023-09-04 22:06:55.054140,2023-09-04 22:07:00.452091,0 days 00:00:05.397951,Sigmoid,Leaky,ReLU,,70,14,18.0,16.0,,0.002396866131640372,3,458,0.6982709178285205,0.00011142966682854433,243.4904045691857,COMPLETE
10,0.6458548307418823,2023-09-04 22:07:00.452555,2023-09-04 22:07:01.272828,0 days 00:00:00.820273,Sigmoid,Leaky,,,45,3,24.0,,,0.09120587023641552,2,222,0.7863175297727688,0.05820446321713519,184.0128059387207,COMPLETE
11,0.5683422684669495,2023-09-04 22:07:01.273263,2023-09-04 22:07:03.356094,0 days 00:00:02.082831,Sigmoid,Tanh,ReLU,Leaky,75,18,18.0,17.0,2.0,0.0019522347221762701,4,216,0.7852749333841252,8.954523660744632e-05,136.07519850297408,COMPLETE
12,0.31192147731781006,2023-09-04 22:07:03.356574,2023-09-04 22:07:05.299710,0 days 00:00:01.943136,Leaky,Leaky,,,78,17,18.0,,,0.005095188178326196,2,305,0.5087650438796006,0.0034074476523469387,668.3831801369926,COMPLETE
13,0.3230556845664978,2023-09-04 22:07:05.300183,2023-09-04 22:07:09.412350,0 days 00:00:04.112167,Leaky,Leaky,,,60,18,20.0,,,0.0007718015393076272,2,334,0.5913685169931956,6.794346839715388e-05,277.0176967643422,COMPLETE
14,0.3435329794883728,2023-09-04 22:07:09.412831,2023-09-04 22:07:11.800899,0 days 00:00:02.388068,Leaky,Leaky,,,82,22,10.0,,,0.0014296847596566476,2,418,0.3831891657554264,0.0005763186897889442,227.25338008187035,COMPLETE
15,0.3082297742366791,2023-09-04 22:07:11.801345,2023-09-04 22:07:13.609972,0 days 00:00:01.808627,Leaky,Leaky,,,49,17,24.0,,,0.005002895567403725,2,153,0.616641753114522,0.0026779933998715573,151.94500469770588,COMPLETE
