number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
0,0.9938827157020569,2023-09-04 20:55:32.516755,2023-09-04 20:55:33.096681,0 days 00:00:00.579926,Sigmoid,Sigmoid,Sigmoid,Sigmoid,58,1,22.0,11.0,15.0,6.104153044274142e-05,4,86,0.10049079900684184,0.002687046618252375,260.92484975415607,COMPLETE
1,0.7163621187210083,2023-09-04 20:55:33.097229,2023-09-04 20:55:33.804057,0 days 00:00:00.706828,ReLU,,,,40,21,,,,0.00843012033165962,1,276,0.7373793888311798,0.06687363161745498,143.8275822726163,COMPLETE
2,0.8742966055870056,2023-09-04 20:55:33.804478,2023-09-04 20:55:40.965044,0 days 00:00:07.160566,ReLU,ReLU,Sigmoid,Sigmoid,31,16,18.0,7.0,3.0,9.821546993854586e-05,4,232,0.3125142150569468,0.0018050633913107414,224.63539712182407,COMPLETE
3,0.5395805239677429,2023-09-04 20:55:40.965336,2023-09-04 20:55:41.125283,0 days 00:00:00.159947,Tanh,ReLU,,,39,16,21.0,,,0.01032214098416521,2,202,0.2325059582689289,3.3876370078898704e-05,1183.5124421961168,COMPLETE
4,0.3197285830974579,2023-09-04 20:55:41.125549,2023-09-04 20:55:42.146004,0 days 00:00:01.020455,ReLU,Tanh,,,21,5,21.0,,,0.007043070348152606,2,372,0.370184956559973,8.300266939515072e-05,138.44597921932444,COMPLETE
5,0.5627809166908264,2023-09-04 20:55:42.146274,2023-09-04 20:55:42.504829,0 days 00:00:00.358555,Sigmoid,,,,71,18,,,,0.024390925050503096,1,192,0.22843716466734718,0.0015054401333813598,1684.6125638657722,COMPLETE
6,0.8302637934684753,2023-09-04 20:55:42.505087,2023-09-04 20:55:42.624207,0 days 00:00:00.119120,Leaky,ReLU,Sigmoid,,75,3,6.0,2.0,,0.01309394822375526,3,267,0.6851205683745422,0.052882724051587476,100.3732255299886,COMPLETE
7,1.0564943552017212,2023-09-04 20:55:42.624493,2023-09-04 20:55:43.616124,0 days 00:00:00.991631,ReLU,ReLU,ReLU,Tanh,75,5,7.0,5.0,22.0,1.312480853764007e-05,4,220,0.2550442610076534,1.0451769135567214e-05,314.41785132668235,COMPLETE
8,0.5685418248176575,2023-09-04 20:55:43.616408,2023-09-04 20:55:44.198235,0 days 00:00:00.581827,Sigmoid,,,,80,3,,,,0.0402548375036169,1,411,0.38529199949622417,0.00042633907029741874,301.1528678426937,COMPLETE
9,0.46139276027679443,2023-09-04 20:55:44.198483,2023-09-04 20:55:44.600625,0 days 00:00:00.402142,Leaky,Leaky,ReLU,,74,4,2.0,16.0,,0.027921522223119676,3,83,0.6439713270113879,0.0006246574768540507,149.31400044759116,COMPLETE
