number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
0,0.5191444754600525,2023-09-04 21:13:15.076445,2023-09-04 21:13:23.438480,0 days 00:00:08.362035,Leaky,Sigmoid,Tanh,Leaky,33,4,7.0,3.0,10.0,6.311913566819852e-05,4,227,0.45115905763831476,0.00289462532182262,109.06066652541644,COMPLETE
1,0.5043297410011292,2023-09-04 21:13:23.438829,2023-09-04 21:13:28.704407,0 days 00:00:05.265578,ReLU,ReLU,Tanh,,76,23,7.0,7.0,,4.3929904760223765e-05,3,435,0.2856667148369298,0.0025837893968755103,110.79721125460219,COMPLETE
2,0.4988105595111847,2023-09-04 21:13:28.704900,2023-09-04 21:13:30.381140,0 days 00:00:01.676240,ReLU,ReLU,,,26,6,2.0,,,0.0007182863128269735,2,257,0.10340938275106952,1.1833978761852255e-05,115.95540577554938,COMPLETE
3,0.3420814275741577,2023-09-04 21:13:30.381599,2023-09-04 21:13:31.995392,0 days 00:00:01.613793,Leaky,Leaky,,,97,22,13.0,,,0.0013102223786153682,2,123,0.7395153663022042,0.029734648702446822,97.1605350748698,COMPLETE
4,0.4237614572048187,2023-09-04 21:13:31.995829,2023-09-04 21:13:32.241156,0 days 00:00:00.245327,Tanh,,,,68,19,,,,0.0011074321108515209,1,122,0.14849782469181086,0.0017778497546929257,139.3478672261141,COMPLETE
5,0.38968825340270996,2023-09-04 21:13:32.241583,2023-09-04 21:13:35.374533,0 days 00:00:03.132950,Leaky,Tanh,Sigmoid,,46,16,19.0,22.0,,0.000307995804123175,3,135,0.39264263883750244,0.00027489954327909077,266.7050576104058,COMPLETE
6,0.3880665600299835,2023-09-04 21:13:35.374998,2023-09-04 21:13:38.936467,0 days 00:00:03.561469,Sigmoid,,,,50,9,,,,0.0014636483944784437,1,336,0.2884121367449856,1.574219614365466e-05,118.98262285050892,COMPLETE
7,1.0002110004425049,2023-09-04 21:13:38.936905,2023-09-04 21:13:39.383643,0 days 00:00:00.446738,Leaky,Tanh,Sigmoid,Tanh,90,8,24.0,17.0,17.0,2.7869526607147907e-05,4,82,0.10013930551200054,6.258480456208084e-05,126.79293972108422,COMPLETE
8,1.0381412506103516,2023-09-04 21:13:39.384122,2023-09-04 21:13:40.089570,0 days 00:00:00.705448,Leaky,Sigmoid,Sigmoid,,80,7,16.0,22.0,,2.5364788471272664e-05,3,151,0.3883638136702185,0.00010016466099809274,125.36510401186736,COMPLETE
9,0.4638599157333374,2023-09-04 21:13:40.090022,2023-09-04 21:13:41.049448,0 days 00:00:00.959426,Sigmoid,,,,60,1,,,,0.005920512120480699,1,490,0.22173831583972914,0.0004225607863140871,114.62368100881577,COMPLETE
10,0.4617725610733032,2023-09-04 21:13:41.049847,2023-09-04 21:13:41.525197,0 days 00:00:00.475350,Tanh,Leaky,,,100,24,12.0,,,0.08557482192616903,2,54,0.7667363650132356,0.07718380410113962,112.97034141344902,COMPLETE
11,0.47145798802375793,2023-09-04 21:13:41.525455,2023-09-04 21:13:41.804757,0 days 00:00:00.279302,Sigmoid,,,,51,12,,,,0.004095214653604877,1,351,0.7713360676118753,0.024671584066294428,106.90592985886794,COMPLETE
12,0.38803336024284363,2023-09-04 21:13:41.805017,2023-09-04 21:13:53.316798,0 days 00:00:11.511781,Sigmoid,Leaky,,,10,12,11.0,,,0.00022723852250231317,2,325,0.6034866792132757,1.1037060910371701e-05,105.75556549072266,COMPLETE
13,0.45394983887672424,2023-09-04 21:13:53.317064,2023-09-04 21:13:57.963270,0 days 00:00:04.646206,Sigmoid,Leaky,,,18,15,12.0,,,0.00016995634494213694,2,202,0.6091882548835729,0.013178901922948145,108.37132671091817,COMPLETE
14,0.46213477849960327,2023-09-04 21:13:57.963519,2023-09-04 21:14:10.898361,0 days 00:00:12.934842,Leaky,Leaky,,,13,19,8.0,,,1.0794843094858801e-05,2,320,0.5359503635623247,0.009484643932181439,102.20420789718628,COMPLETE
15,0.49557361006736755,2023-09-04 21:14:10.898618,2023-09-04 21:14:12.981579,0 days 00:00:02.082961,Sigmoid,Leaky,,,35,12,17.0,,,0.00016541448828450608,2,393,0.594635134425918,0.0972196686823266,99.41320992606026,COMPLETE
16,0.3162209391593933,2023-09-04 21:14:12.981838,2023-09-04 21:14:15.806375,0 days 00:00:02.824537,Tanh,Leaky,ReLU,,94,20,14.0,11.0,,0.0003747667255956225,3,292,0.7848564676432175,0.0007158534934703035,101.10422139625027,COMPLETE
17,0.3069091737270355,2023-09-04 21:14:15.806640,2023-09-04 21:14:16.383660,0 days 00:00:00.577020,Tanh,Leaky,ReLU,,99,20,21.0,13.0,,0.0037864982773375532,3,192,0.7744804960097981,0.0010560757436170185,92.13268903096517,COMPLETE
