number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
0,0.6015325784683228,2023-09-04 21:13:13.731970,2023-09-04 21:13:14.663357,0 days 00:00:00.931387,Leaky,Tanh,Leaky,Leaky,78,4,18.0,1.0,20.0,0.0020426700861868887,4,187,0.1770012461206835,0.07856720269418009,153.13893066133772,COMPLETE
1,0.8773217797279358,2023-09-04 21:13:14.663958,2023-09-04 21:13:15.606414,0 days 00:00:00.942456,Sigmoid,,,,30,24,,,,7.36465761564544e-05,1,86,0.2196119778815912,0.0012726353558323916,154.77259187920149,COMPLETE
2,0.4131058156490326,2023-09-04 21:13:15.606693,2023-09-04 21:13:17.195322,0 days 00:00:01.588629,Leaky,Leaky,Sigmoid,ReLU,18,6,7.0,24.0,6.0,0.014765120613993135,4,258,0.6214878812101893,1.1923557440301285e-05,228.4975927734375,COMPLETE
3,0.5365177989006042,2023-09-04 21:13:17.195636,2023-09-04 21:13:17.414645,0 days 00:00:00.219009,Leaky,Sigmoid,,,45,11,1.0,,,0.018895416400609894,2,292,0.43982371795795816,0.019435939350058006,359.681308110555,COMPLETE
4,0.626562237739563,2023-09-04 21:13:17.414940,2023-09-04 21:13:18.164299,0 days 00:00:00.749359,Leaky,Tanh,Leaky,,36,12,10.0,23.0,,8.291619034430877e-05,3,128,0.2296956925162986,0.000674256796872154,144.34343248605728,COMPLETE
5,0.4088154435157776,2023-09-04 21:13:18.164597,2023-09-04 21:13:18.279208,0 days 00:00:00.114611,ReLU,ReLU,,,91,22,8.0,,,0.046383120422784044,2,455,0.2691991645499121,0.001984025556970276,916.234032126034,COMPLETE
6,0.4737277328968048,2023-09-04 21:13:18.279553,2023-09-04 21:13:18.614115,0 days 00:00:00.334562,Leaky,,,,21,11,,,,0.002741847803311172,1,219,0.12486940576124633,8.096762414327694e-05,301.6361679077148,COMPLETE
7,0.4035300612449646,2023-09-04 21:13:18.614594,2023-09-04 21:13:23.314505,0 days 00:00:04.699911,Sigmoid,ReLU,,,39,6,16.0,,,0.0005815322879486979,2,407,0.46930985207263887,0.000496509370846706,132.19107269366998,COMPLETE
8,0.5501034259796143,2023-09-04 21:13:23.314913,2023-09-04 21:13:24.152043,0 days 00:00:00.837130,Leaky,Leaky,Tanh,,15,1,9.0,6.0,,0.0037003472374698347,3,64,0.1147365721068077,0.008002451451525887,156.53458255270252,COMPLETE
9,0.4765298068523407,2023-09-04 21:13:24.152491,2023-09-04 21:13:25.168663,0 days 00:00:01.016172,Tanh,Leaky,,,51,21,24.0,,,0.07563989811416542,2,470,0.5860783505649788,0.04374250467230138,178.96757186086555,COMPLETE
