number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
0,0.4406210482120514,2023-09-04 20:47:15.708415,2023-09-04 20:47:16.379659,0 days 00:00:00.671244,Leaky,,,,84,10,,,,0.0010364571560077134,1,129,0.5606104727434847,0.002829074118351776,302.15390842644746,COMPLETE
1,0.6147359013557434,2023-09-04 20:47:16.379942,2023-09-04 20:47:27.029680,0 days 00:00:10.649738,Tanh,ReLU,Leaky,,12,23,4.0,9.0,,4.391208276029638e-05,3,141,0.5018429852681517,0.035153942240153946,1263.0249795034422,COMPLETE
2,0.40613454580307007,2023-09-04 20:47:27.030159,2023-09-04 20:47:27.671986,0 days 00:00:00.641827,Tanh,,,,52,9,,,,0.045905212998268614,1,429,0.6485649203789087,0.0031780975953633207,209.77301307960792,COMPLETE
3,0.5877060890197754,2023-09-04 20:47:27.672409,2023-09-04 20:47:28.739008,0 days 00:00:01.066599,Tanh,,,,36,21,,,,0.0006064085928529663,1,103,0.2672170239274563,0.07592851808224196,138.76159573778693,COMPLETE
4,0.4651075005531311,2023-09-04 20:47:28.739425,2023-09-04 20:47:30.658552,0 days 00:00:01.919127,ReLU,,,,28,6,,,,0.004798875957035601,1,274,0.3180374095339422,0.00017759284872074084,207.05778146904206,COMPLETE
5,0.39946281909942627,2023-09-04 20:47:30.659008,2023-09-04 20:47:32.640143,0 days 00:00:01.981135,Tanh,Sigmoid,,,21,20,10.0,,,0.013775138891648633,2,262,0.3764238963317793,0.00641147577812341,188.634865208676,COMPLETE
6,0.9880509972572327,2023-09-04 20:47:32.640586,2023-09-04 20:47:33.444960,0 days 00:00:00.804374,ReLU,Sigmoid,Sigmoid,,25,3,8.0,12.0,,0.06540299015289727,3,285,0.7478790293049624,0.02022560699747396,142.20244043523616,COMPLETE
7,0.46213895082473755,2023-09-04 20:47:33.445439,2023-09-04 20:47:33.634062,0 days 00:00:00.188623,Leaky,Leaky,Leaky,Leaky,71,24,4.0,13.0,19.0,0.03161853990162036,4,298,0.1210443237890034,4.2480102661668995e-05,156.85844039916992,COMPLETE
8,0.5902514457702637,2023-09-04 20:47:33.634546,2023-09-04 20:47:42.270921,0 days 00:00:08.636375,Tanh,Leaky,Sigmoid,ReLU,73,6,6.0,8.0,24.0,4.8073541716111685e-05,4,355,0.49646770912695004,0.002935041160950941,150.4926254702286,COMPLETE
9,1.3003206253051758,2023-09-04 20:47:42.271401,2023-09-04 20:47:42.512314,0 days 00:00:00.240913,Tanh,,,,77,4,,,,2.8976049430342078e-05,1,58,0.11770578892566237,0.054954734161344464,347.93473921150996,COMPLETE
10,0.42017391324043274,2023-09-04 20:47:42.512721,2023-09-04 20:47:44.106868,0 days 00:00:01.594147,Sigmoid,Tanh,,,48,17,19.0,,,0.009423151456245928,2,484,0.3108920833449888,1.054735509059952e-05,131.19732806147363,COMPLETE
11,0.48537683486938477,2023-09-04 20:47:44.107328,2023-09-04 20:47:44.615401,0 days 00:00:00.508073,Tanh,Sigmoid,,,99,14,16.0,,,0.09704950060109695,2,452,0.7429015656543283,0.006183285673932227,467.62136622837613,COMPLETE
12,0.43075549602508545,2023-09-04 20:47:44.615844,2023-09-04 20:47:46.255084,0 days 00:00:01.639240,Sigmoid,Sigmoid,,,52,10,12.0,,,0.01703984734552658,2,387,0.3933847866710475,0.0013323237940792896,134.02045835002085,COMPLETE
13,0.3605906367301941,2023-09-04 20:47:46.255513,2023-09-04 20:47:48.018315,0 days 00:00:01.762802,Tanh,ReLU,,,14,17,24.0,,,0.02283300953264983,2,210,0.2433036059175196,0.0006174360680851525,125.11685497355911,COMPLETE
14,0.38131940364837646,2023-09-04 20:47:48.018731,2023-09-04 20:47:49.786325,0 days 00:00:01.767594,Tanh,ReLU,ReLU,,12,18,24.0,23.0,,0.004204358998030919,3,197,0.20954912505480353,0.00028386013083470086,179.01028087527254,COMPLETE
15,0.4115230143070221,2023-09-04 20:47:49.786767,2023-09-04 20:47:53.285957,0 days 00:00:03.499190,Tanh,ReLU,ReLU,,10,16,24.0,24.0,,0.0032387122770695833,3,206,0.20281234720207386,0.00046645580136734445,196.56683446490575,COMPLETE
16,0.42114681005477905,2023-09-04 20:47:53.286416,2023-09-04 20:47:54.346003,0 days 00:00:01.059587,Leaky,ReLU,ReLU,,40,18,24.0,24.0,,0.002169218919846982,3,188,0.19157008271882833,0.0003362948812967284,166.290119527181,COMPLETE
17,0.6059423685073853,2023-09-04 20:47:54.346444,2023-09-04 20:47:56.018861,0 days 00:00:01.672417,ReLU,ReLU,Tanh,Sigmoid,20,13,19.0,18.0,4.0,0.008698953738761783,4,199,0.20782684169933693,0.00011859287161349388,148.41247261895074,COMPLETE
18,1.1486355066299438,2023-09-04 20:47:56.019332,2023-09-04 20:47:56.216691,0 days 00:00:00.197359,Sigmoid,ReLU,ReLU,,35,20,19.0,1.0,,0.028983163301988003,3,225,0.15077495438874194,0.0008356799535715885,108.682739844689,COMPLETE
19,0.41958072781562805,2023-09-04 20:47:56.217129,2023-09-04 20:48:02.619108,0 days 00:00:06.401979,Tanh,Tanh,,,15,15,22.0,,,0.00046342674019236803,2,341,0.24730918537911634,9.885983193321707e-05,328.57363966034677,COMPLETE
