number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
0,0.3824983835220337,2023-09-04 21:51:06.884793,2023-09-04 21:51:17.044960,0 days 00:00:10.160167,Sigmoid,ReLU,,,42,23,3.0,,,0.0005378279028789989,2,301,0.6210377052572279,1.4359618102722277e-05,110.73703167684054,COMPLETE
1,0.4464479982852936,2023-09-04 21:51:17.045460,2023-09-04 21:51:18.045352,0 days 00:00:00.999892,Tanh,Tanh,,,75,19,18.0,,,8.970427636783798e-05,2,97,0.528368957198461,0.00017277922154843777,101.4222220981244,COMPLETE
2,0.7200779914855957,2023-09-04 21:51:18.045642,2023-09-04 21:51:25.313603,0 days 00:00:07.267961,ReLU,ReLU,Sigmoid,Sigmoid,13,6,24.0,2.0,11.0,4.01615879034304e-05,4,213,0.46865889433440905,9.400239693574698e-05,94.81272014206004,COMPLETE
3,0.98690265417099,2023-09-04 21:51:25.313913,2023-09-04 21:51:26.093876,0 days 00:00:00.779963,Sigmoid,ReLU,Sigmoid,,97,2,19.0,21.0,,5.241008526521518e-05,3,213,0.2911384498017397,6.444329832852251e-05,103.86481067496287,COMPLETE
4,0.46754884719848633,2023-09-04 21:51:26.094158,2023-09-04 21:51:29.010187,0 days 00:00:02.916029,Tanh,,,,20,6,,,,3.729830069016772e-05,1,159,0.6874670793921356,8.105180234542241e-05,130.209038116647,COMPLETE
5,0.47598686814308167,2023-09-04 21:51:29.010452,2023-09-04 21:51:29.146046,0 days 00:00:00.135594,Sigmoid,,,,68,11,,,,0.07051338902799342,1,418,0.28244813717363415,0.021966140549120584,691.0628120422364,COMPLETE
6,0.35657280683517456,2023-09-04 21:51:29.146314,2023-09-04 21:51:30.288971,0 days 00:00:01.142657,Tanh,Tanh,,,43,18,10.0,,,0.0007012893234612776,2,243,0.24504802154525296,5.1331214105525485e-05,104.14024965262708,COMPLETE
7,0.40467166900634766,2023-09-04 21:51:30.289267,2023-09-04 21:51:30.685966,0 days 00:00:00.396699,Sigmoid,,,,87,12,,,,0.013416044535707246,1,278,0.33461382350331775,0.00694376341377934,109.41305834452311,COMPLETE
8,0.44758719205856323,2023-09-04 21:51:30.686223,2023-09-04 21:51:36.253908,0 days 00:00:05.567685,Tanh,,,,10,11,,,,1.787229287200032e-05,1,453,0.26010211988685267,0.0001946915373558727,113.87175951151396,COMPLETE
9,0.43780121207237244,2023-09-04 21:51:36.254167,2023-09-04 21:51:38.115020,0 days 00:00:01.860853,Tanh,,,,22,19,,,,6.629214953804271e-05,1,392,0.1872175403009479,9.214144980960547e-05,132.23998097011022,COMPLETE
10,0.8931429386138916,2023-09-04 21:51:38.115276,2023-09-04 21:51:38.256797,0 days 00:00:00.141521,Leaky,Sigmoid,ReLU,,46,17,7.0,7.0,,0.0016327627609630808,3,53,0.10245456839666185,0.0011398929249438452,297.54507878141584,COMPLETE
11,0.32638707756996155,2023-09-04 21:51:38.257151,2023-09-04 21:51:41.287037,0 days 00:00:03.029886,Leaky,Tanh,,,42,24,1.0,,,0.0005706327423264518,2,341,0.7502970450289486,1.0289002626043169e-05,107.88622984886169,COMPLETE
12,0.36418160796165466,2023-09-04 21:51:41.287571,2023-09-04 21:51:42.150894,0 days 00:00:00.863323,Leaky,Tanh,,,35,24,10.0,,,0.0006688845838966736,2,363,0.7691391478616176,1.2786418507960411e-05,115.55526422571253,COMPLETE
13,0.3249061405658722,2023-09-04 21:51:42.151237,2023-09-04 21:51:42.953764,0 days 00:00:00.802527,Leaky,Tanh,Tanh,,60,16,1.0,23.0,,0.0018175139192963931,3,332,0.4235889835857849,1.024836230691532e-05,99.66040822809393,COMPLETE
14,0.35771095752716064,2023-09-04 21:51:42.954136,2023-09-04 21:51:43.649213,0 days 00:00:00.695077,Leaky,Leaky,Tanh,ReLU,59,15,1.0,23.0,23.0,0.0028220544865441024,4,500,0.4527071955641957,1.1049769381406602e-05,146.65132610614484,COMPLETE
15,0.34534627199172974,2023-09-04 21:51:43.649643,2023-09-04 21:51:48.300916,0 days 00:00:04.651273,Leaky,Tanh,Leaky,,59,22,5.0,15.0,,0.00030311505083387787,3,342,0.7403257806467015,0.0006158549649776148,98.51800215724624,COMPLETE
16,0.34805846214294434,2023-09-04 21:51:48.301189,2023-09-04 21:51:48.887602,0 days 00:00:00.586413,Leaky,Tanh,Tanh,,73,14,1.0,15.0,,0.0034186889164224653,3,323,0.5564616748208817,2.4263210973610165e-05,115.44157733655956,COMPLETE
17,0.3395073115825653,2023-09-04 21:51:48.887892,2023-09-04 21:51:52.724373,0 days 00:00:03.836481,ReLU,Leaky,Tanh,Tanh,31,20,6.0,24.0,1.0,0.00018461484635934377,4,399,0.3960076919251002,2.9438018816397494e-05,116.7677988852224,COMPLETE
18,0.3294692635536194,2023-09-04 21:51:52.724659,2023-09-04 21:51:57.902278,0 days 00:00:05.177619,Leaky,Sigmoid,Leaky,,49,8,14.0,18.0,,0.00018205595094994954,3,459,0.7931313458483094,1.1373546180139984e-05,115.46888187645519,COMPLETE
19,0.3345310688018799,2023-09-04 21:51:57.902554,2023-09-04 21:51:58.234462,0 days 00:00:00.331908,Leaky,Tanh,,,64,21,9.0,,,0.006266090024446365,2,254,0.5236747526244288,2.784571349686981e-05,145.422802734375,COMPLETE
20,0.3227008581161499,2023-09-04 21:51:58.234744,2023-09-04 21:51:59.087285,0 days 00:00:00.852541,Leaky,Tanh,ReLU,,81,15,3.0,10.0,,0.0013296458455778093,3,168,0.632601700274073,0.0003585084243279508,255.99639401577488,COMPLETE
21,0.3545999825000763,2023-09-04 21:51:59.087562,2023-09-04 21:51:59.868033,0 days 00:00:00.780471,Leaky,Tanh,ReLU,,85,16,3.0,10.0,,0.0014719971896066328,3,153,0.6180974308712404,0.0005262029692574074,259.0592794516652,COMPLETE
22,0.3260703980922699,2023-09-04 21:51:59.868308,2023-09-04 21:52:00.682865,0 days 00:00:00.814557,Leaky,Tanh,ReLU,,82,14,1.0,7.0,,0.0013597883356765935,3,164,0.6214724636630274,3.714823785656933e-05,119.05207963423295,COMPLETE
23,0.36516010761260986,2023-09-04 21:52:00.683142,2023-09-04 21:52:01.211148,0 days 00:00:00.528006,Leaky,Tanh,ReLU,Leaky,83,14,4.0,7.0,24.0,0.0013439272136634497,4,137,0.413986132489995,3.328124286826376e-05,202.97955033837295,COMPLETE
24,0.3491746783256531,2023-09-04 21:52:01.211433,2023-09-04 21:52:01.590412,0 days 00:00:00.378979,ReLU,Tanh,ReLU,,98,9,7.0,10.0,,0.0070497904423328,3,189,0.5788288915337748,0.000255226918623984,119.4394697966399,COMPLETE
25,0.3138587176799774,2023-09-04 21:52:01.590685,2023-09-04 21:52:02.244427,0 days 00:00:00.653742,Leaky,Sigmoid,ReLU,,76,13,3.0,4.0,,0.0026163163090379997,3,95,0.4881477781017723,4.1734508546168274e-05,116.96985778808593,COMPLETE
26,0.3781324028968811,2023-09-04 21:52:02.244702,2023-09-04 21:52:02.742517,0 days 00:00:00.497815,Leaky,Sigmoid,Tanh,Leaky,73,16,4.0,1.0,12.0,0.0028837513046142595,4,100,0.4854105912545469,0.0016042340629905472,114.03258221944174,COMPLETE
27,0.34444835782051086,2023-09-04 21:52:02.742796,2023-09-04 21:52:02.927756,0 days 00:00:00.184960,Leaky,Sigmoid,ReLU,,92,10,13.0,4.0,,0.013604419246485719,3,55,0.3665199871087942,0.00017700327688734092,235.51341618129186,COMPLETE
28,0.3493436872959137,2023-09-04 21:52:02.928034,2023-09-04 21:52:03.800215,0 days 00:00:00.872181,Leaky,Sigmoid,ReLU,,53,13,8.0,12.0,,0.0009205638357151307,3,111,0.422718869277313,2.028817763715721e-05,200.25831088504276,COMPLETE
29,0.4286539852619171,2023-09-04 21:52:03.800499,2023-09-04 21:52:06.247930,0 days 00:00:02.447431,ReLU,Leaky,Tanh,ReLU,79,7,3.0,19.0,2.0,0.0003469972461308578,4,292,0.6623854083772983,5.532398892168524e-05,123.54687474462278,COMPLETE
30,0.41741642355918884,2023-09-04 21:52:06.248223,2023-09-04 21:52:08.017901,0 days 00:00:01.769678,Sigmoid,Sigmoid,ReLU,,68,3,5.0,5.0,,0.0003891929608701409,3,244,0.4955020072834878,2.2690220578910207e-05,113.58903631616812,COMPLETE
31,0.3604460656642914,2023-09-04 21:52:08.018174,2023-09-04 21:52:08.687859,0 days 00:00:00.669685,Leaky,Tanh,ReLU,,90,13,1.0,8.0,,0.0011878251498415183,3,187,0.6138184123190223,4.078674572970158e-05,103.46322371742941,COMPLETE
32,0.3531937301158905,2023-09-04 21:52:08.688143,2023-09-04 21:52:09.240747,0 days 00:00:00.552604,Leaky,Tanh,ReLU,,79,17,2.0,4.0,,0.002037170285549976,3,126,0.5687395142853817,1.7171975069126334e-05,110.88313216057377,COMPLETE
33,0.34854888916015625,2023-09-04 21:52:09.241042,2023-09-04 21:52:09.900742,0 days 00:00:00.659700,Leaky,Tanh,,,80,15,5.0,,,0.0009756915830669376,2,85,0.6581067709965892,0.00011755455364352842,101.6758263980641,COMPLETE
34,0.3394309878349304,2023-09-04 21:52:09.901009,2023-09-04 21:52:10.413320,0 days 00:00:00.512311,Leaky,Sigmoid,ReLU,,66,12,3.0,9.0,,0.004372334196197416,3,173,0.5279448410083332,4.3085341435892416e-05,237.94154708111873,COMPLETE
35,0.35001033544540405,2023-09-04 21:52:10.413618,2023-09-04 21:52:10.895552,0 days 00:00:00.481934,Leaky,ReLU,Leaky,,94,14,3.0,13.0,,0.0016954785170683164,3,214,0.46118249751346074,0.00011671693018503372,143.2324035079391,COMPLETE
36,0.3124667704105377,2023-09-04 21:52:10.895845,2023-09-04 21:52:11.457686,0 days 00:00:00.561841,ReLU,Tanh,ReLU,Sigmoid,76,18,2.0,4.0,17.0,0.0020724593988174617,4,212,0.6232615416209133,6.952478191839381e-05,112.27936731066022,COMPLETE
37,0.3327813446521759,2023-09-04 21:52:11.457982,2023-09-04 21:52:12.427430,0 days 00:00:00.969448,ReLU,Leaky,Sigmoid,Sigmoid,74,19,6.0,3.0,18.0,0.0027912806517192286,4,213,0.5195002546633528,5.9531403066979244e-05,120.52396760668073,COMPLETE
38,0.33871719241142273,2023-09-04 21:52:12.427814,2023-09-04 21:52:13.139713,0 days 00:00:00.711899,ReLU,ReLU,Tanh,Sigmoid,63,18,15.0,5.0,17.0,0.0007950215293632376,4,83,0.46114997967640553,7.819912459029873e-05,110.7528345498694,COMPLETE
39,0.40711474418640137,2023-09-04 21:52:13.140019,2023-09-04 21:52:13.596173,0 days 00:00:00.456154,ReLU,Tanh,ReLU,Tanh,55,16,22.0,1.0,8.0,0.004940927888757118,4,269,0.6951548893323081,0.00028559181980922536,135.51175689697266,COMPLETE
40,0.3408278226852417,2023-09-04 21:52:13.596462,2023-09-04 21:52:14.570125,0 days 00:00:00.973663,Sigmoid,ReLU,,,88,21,11.0,,,0.009108574323515901,2,215,0.5900242649003079,1.9611613187534574e-05,89.46750619822535,COMPLETE
41,0.32945528626441956,2023-09-04 21:52:14.570396,2023-09-04 21:52:15.691993,0 days 00:00:01.121597,Tanh,Tanh,ReLU,,71,11,2.0,6.0,,0.001712485424101657,3,138,0.6659237722740027,3.734771865517486e-05,107.80556244685732,COMPLETE
42,0.31777891516685486,2023-09-04 21:52:15.692282,2023-09-04 21:52:16.926868,0 days 00:00:01.234586,ReLU,Tanh,ReLU,,77,18,2.0,8.0,,0.0022545953008845775,3,170,0.5958671058172945,6.428828383284718e-05,98.46944078862272,COMPLETE
43,0.31785959005355835,2023-09-04 21:52:16.927181,2023-09-04 21:52:17.518679,0 days 00:00:00.591498,ReLU,Tanh,ReLU,Sigmoid,76,18,4.0,11.0,18.0,0.002633162667021788,4,192,0.5433630042227002,7.321950660548887e-05,107.63441363247958,COMPLETE
44,0.3188551068305969,2023-09-04 21:52:17.518979,2023-09-04 21:52:18.026085,0 days 00:00:00.507106,ReLU,Tanh,ReLU,Sigmoid,77,19,4.0,11.0,18.0,0.002357936950352181,4,189,0.7099952560244007,0.00011098317383721313,99.68218976397847,COMPLETE
45,0.3225533068180084,2023-09-04 21:52:18.026387,2023-09-04 21:52:19.042734,0 days 00:00:01.016347,ReLU,Tanh,ReLU,Sigmoid,76,19,7.0,11.0,18.0,0.004047259142102723,4,194,0.7379647549268414,0.00012105398081041027,104.80407840504365,COMPLETE
46,0.3242298364639282,2023-09-04 21:52:19.043017,2023-09-04 21:52:19.811675,0 days 00:00:00.768658,ReLU,Tanh,Sigmoid,Sigmoid,69,22,17.0,15.0,16.0,0.0023182480567929533,4,229,0.5493703553449711,7.902165767286269e-05,100.42225617628831,COMPLETE
47,0.2856369614601135,2023-09-04 21:52:19.811972,2023-09-04 21:52:20.234169,0 days 00:00:00.422197,ReLU,Sigmoid,ReLU,Sigmoid,76,18,4.0,13.0,21.0,0.014284295124236348,4,149,0.692624852145433,5.6913557002494653e-05,126.71367356583879,COMPLETE
48,0.34254419803619385,2023-09-04 21:52:20.234468,2023-09-04 21:52:20.589105,0 days 00:00:00.354637,ReLU,Sigmoid,ReLU,Sigmoid,86,18,6.0,13.0,21.0,0.020896182931233045,4,147,0.6953299598916132,6.128309132521025e-05,102.41712188720703,COMPLETE
49,0.46597006916999817,2023-09-04 21:52:20.589398,2023-09-04 21:52:21.013800,0 days 00:00:00.424402,ReLU,Sigmoid,Sigmoid,Sigmoid,70,17,2.0,2.0,14.0,0.028197721422661012,4,119,0.7918269861412296,0.00017112384414891556,116.78692331621724,COMPLETE
50,0.34189799427986145,2023-09-04 21:52:21.014093,2023-09-04 21:52:21.453353,0 days 00:00:00.439260,ReLU,Sigmoid,ReLU,Sigmoid,94,20,8.0,8.0,21.0,0.004560907400128209,4,60,0.5032606319623686,5.397184037489465e-05,106.80307439168294,COMPLETE
51,0.3368738889694214,2023-09-04 21:52:21.453642,2023-09-04 21:52:22.558794,0 days 00:00:01.105152,ReLU,Sigmoid,ReLU,Sigmoid,77,20,4.0,12.0,20.0,0.00261283192763098,4,185,0.7034296582594931,8.880524625360425e-05,107.70900901794434,COMPLETE
52,0.32908183336257935,2023-09-04 21:52:22.559101,2023-09-04 21:52:23.230240,0 days 00:00:00.671139,ReLU,Tanh,ReLU,Sigmoid,77,18,5.0,14.0,15.0,0.007131552872785059,4,200,0.5833877682492847,7.467860294252778e-05,161.38636997767858,COMPLETE
53,0.31556370854377747,2023-09-04 21:52:23.230531,2023-09-04 21:52:24.471174,0 days 00:00:01.240643,ReLU,Tanh,ReLU,Sigmoid,62,22,4.0,11.0,19.0,0.0033643312216009207,4,226,0.7200351946090936,0.00012171959328259083,258.96236478365387,COMPLETE
54,0.32375794649124146,2023-09-04 21:52:24.471467,2023-09-04 21:52:24.770707,0 days 00:00:00.299240,ReLU,Sigmoid,ReLU,Sigmoid,63,22,2.0,9.0,20.0,0.010050961025179264,4,235,0.5544187653271357,0.00014880672795420795,108.64942112675419,COMPLETE
55,0.37194207310676575,2023-09-04 21:52:24.771113,2023-09-04 21:52:25.574763,0 days 00:00:00.803650,ReLU,Leaky,Leaky,Sigmoid,72,23,4.0,17.0,22.0,0.003553638483689885,4,259,0.6527606577233186,2.953596634254406e-05,107.32588822874304,COMPLETE
56,0.2732055187225342,2023-09-04 21:52:25.575075,2023-09-04 21:52:26.751994,0 days 00:00:01.176919,Tanh,Tanh,ReLU,Tanh,60,24,6.0,3.0,19.0,0.005801910073854523,4,168,0.7582182706814322,4.653545281532073e-05,101.32970856457221,COMPLETE
57,0.3503026068210602,2023-09-04 21:52:26.752384,2023-09-04 21:52:28.500611,0 days 00:00:01.748227,Tanh,ReLU,ReLU,Tanh,50,24,2.0,3.0,20.0,0.006131237083084298,4,154,0.7857233016526134,1.4280789733444066e-05,100.11739209233498,COMPLETE
58,0.3197728991508484,2023-09-04 21:52:28.501106,2023-09-04 21:52:30.929527,0 days 00:00:02.428421,Tanh,Tanh,ReLU,Tanh,59,23,6.0,6.0,14.0,0.003787635660039047,4,169,0.7523476475051699,4.0601853706491214e-05,108.62935099108466,COMPLETE
59,0.30195891857147217,2023-09-04 21:52:30.930025,2023-09-04 21:52:31.997021,0 days 00:00:01.066996,Tanh,Tanh,ReLU,Tanh,56,21,11.0,3.0,24.0,0.005422643231104223,4,96,0.6202959038280351,2.4559920265780887e-05,113.47915949140277,COMPLETE
60,0.26915109157562256,2023-09-04 21:52:31.997527,2023-09-04 21:52:34.150535,0 days 00:00:02.153008,Tanh,,,,37,21,,,,0.01224216741508594,1,101,0.7984391116397426,1.679371613026362e-05,98.32150993347167,COMPLETE
61,0.2741764783859253,2023-09-04 21:52:34.150934,2023-09-04 21:52:35.635505,0 days 00:00:01.484571,Tanh,Sigmoid,Leaky,Tanh,33,21,10.0,2.0,23.0,0.014520589402270722,4,73,0.7999943832520727,1.5333763334801855e-05,92.72000616568106,COMPLETE
62,0.33560073375701904,2023-09-04 21:52:35.635805,2023-09-04 21:52:36.046545,0 days 00:00:00.410740,Tanh,,,,32,21,,,,0.01582557751613724,1,80,0.7821203300237359,1.5737484639893404e-05,98.24898607977505,COMPLETE
63,0.3457352817058563,2023-09-04 21:52:36.046798,2023-09-04 21:52:36.493165,0 days 00:00:00.446367,Tanh,,,,38,23,,,,0.011416109343066399,1,102,0.6313253914890408,2.4894445734634372e-05,126.12992130626331,COMPLETE
64,0.3116043210029602,2023-09-04 21:52:36.493420,2023-09-04 21:52:37.286705,0 days 00:00:00.793285,Tanh,,,,23,20,,,,0.008105287022195528,1,63,0.7189761181434616,1.3065846542045335e-05,103.2003226766781,COMPLETE
65,0.2990425229072571,2023-09-04 21:52:37.286956,2023-09-04 21:52:37.694086,0 days 00:00:00.407130,Tanh,,,,23,20,,,,0.033480806513287234,1,73,0.7345955033817392,1.2149564915089615e-05,109.23608620961507,COMPLETE
66,0.35283181071281433,2023-09-04 21:52:37.694377,2023-09-04 21:52:38.058033,0 days 00:00:00.363656,Tanh,,,,23,21,,,,0.0304399219034596,1,75,0.7463821651676654,1.2237768126444774e-05,112.3842068626767,COMPLETE
67,0.34162482619285583,2023-09-04 21:52:38.058279,2023-09-04 21:52:38.640727,0 days 00:00:00.582448,Tanh,,,,16,24,,,,0.04948611268102619,1,58,0.7965268205045651,1.7109608093729984e-05,91.54999256134033,COMPLETE
68,0.3520755171775818,2023-09-04 21:52:38.641023,2023-09-04 21:52:39.089916,0 days 00:00:00.448893,Tanh,,,,27,20,,,,0.01711366047984766,1,69,0.6829266664205976,1.0064626957112749e-05,107.7660083770752,COMPLETE
69,0.34780940413475037,2023-09-04 21:52:39.090180,2023-09-04 21:52:39.697473,0 days 00:00:00.607293,Tanh,,,,26,22,,,,0.012355340778517009,1,110,0.7342101708602453,2.2348461591000662e-05,94.91339683532715,COMPLETE
70,0.3590366244316101,2023-09-04 21:52:39.697739,2023-09-04 21:52:40.324168,0 days 00:00:00.626429,Tanh,,,,39,20,,,,0.009268838023080355,1,132,0.6641816712602427,1.3659776106200425e-05,114.15391815685835,COMPLETE
71,0.3304232656955719,2023-09-04 21:52:40.324423,2023-09-04 21:52:40.987401,0 days 00:00:00.662978,Tanh,,,,17,21,,,,0.007996946885469052,1,93,0.7350114368731595,2.7866468414222432e-05,167.47134743967365,COMPLETE
72,0.3033156096935272,2023-09-04 21:52:40.987676,2023-09-04 21:52:42.122889,0 days 00:00:01.135213,Tanh,,,,10,19,,,,0.005701212647766189,1,50,0.6381842483489153,1.6936468913152074e-05,109.34790195562901,COMPLETE
73,0.27028751373291016,2023-09-04 21:52:42.123151,2023-09-04 21:52:43.514461,0 days 00:00:01.391310,Tanh,,,,10,21,,,,0.01163970075819477,1,52,0.7990253467429932,1.7132944709255395e-05,116.61800795335036,COMPLETE
74,0.35673657059669495,2023-09-04 21:52:43.514731,2023-09-04 21:52:44.700042,0 days 00:00:01.185311,Tanh,,,,11,24,,,,0.00585134503991316,1,111,0.7945048356149423,1.8553649309109582e-05,96.57076369391547,COMPLETE
75,0.36591479182243347,2023-09-04 21:52:44.700310,2023-09-04 21:52:45.739476,0 days 00:00:01.039166,Tanh,,,,15,21,,,,0.017108965468114676,1,53,0.6404192128392383,3.005735139485539e-05,104.9501621021944,COMPLETE
76,0.3300512135028839,2023-09-04 21:52:45.739756,2023-09-04 21:52:46.172263,0 days 00:00:00.432507,Tanh,Sigmoid,,,47,23,11.0,,,0.011877739994119537,2,73,0.6773925955785115,2.1640835531958877e-05,101.38033748317409,COMPLETE
77,0.30566561222076416,2023-09-04 21:52:46.172523,2023-09-04 21:52:46.746021,0 days 00:00:00.573498,Tanh,Leaky,,,19,19,10.0,,,0.022156574765247045,2,90,0.6020332635495739,1.015491975456189e-05,99.36656107221332,COMPLETE
78,0.3218512535095215,2023-09-04 21:52:46.746295,2023-09-04 21:52:47.560108,0 days 00:00:00.813813,Tanh,,,,10,23,,,,0.013573250404963988,1,122,0.75403334682929,1.6302525791478906e-05,97.56530496348505,COMPLETE
79,0.28983116149902344,2023-09-04 21:52:47.560364,2023-09-04 21:52:48.428041,0 days 00:00:00.867677,Tanh,,,,30,17,,,,0.0052581697106377145,1,68,0.6932073125958033,4.6653193290958037e-05,104.67995879229377,COMPLETE
80,0.4447578489780426,2023-09-04 21:52:48.428293,2023-09-04 21:52:49.120562,0 days 00:00:00.692269,Sigmoid,,,,27,1,,,,0.00964845009133464,1,104,0.6958317431890706,3.649519213763743e-05,123.03300580791398,COMPLETE
81,0.331952303647995,2023-09-04 21:52:49.120823,2023-09-04 21:52:49.721069,0 days 00:00:00.600246,Tanh,,,,32,17,,,,0.005364151839491559,1,50,0.6315176901651759,2.51286647025892e-05,105.10081536429269,COMPLETE
82,0.32557782530784607,2023-09-04 21:52:49.721479,2023-09-04 21:52:52.389169,0 days 00:00:02.667690,Tanh,,,,13,20,,,,0.0067958902290773705,1,70,0.7628527516640062,5.07394997727542e-05,92.50467521265934,COMPLETE
83,0.3287642300128937,2023-09-04 21:52:52.389445,2023-09-04 21:52:53.101166,0 days 00:00:00.711721,Tanh,,,,35,19,,,,0.0053684515732239585,1,84,0.6684884587041385,1.875294050606928e-05,108.5406262797694,COMPLETE
84,0.3117706775665283,2023-09-04 21:52:53.101432,2023-09-04 21:52:53.745844,0 days 00:00:00.644412,Tanh,,,,40,22,,,,0.008105148983955937,1,98,0.7072919857064891,3.274991866546985e-05,109.4183349609375,COMPLETE
85,0.3436006009578705,2023-09-04 21:52:53.746095,2023-09-04 21:52:54.135721,0 days 00:00:00.389626,Tanh,,,,44,21,,,,0.00998568122018067,1,140,0.6004213224408965,1.3862854651688427e-05,90.43834970163745,COMPLETE
86,0.30040836334228516,2023-09-04 21:52:54.135982,2023-09-04 21:52:55.321691,0 days 00:00:01.185709,Tanh,Sigmoid,,,20,17,12.0,,,0.014124293069580634,2,76,0.797652206403452,4.537614111086105e-05,91.32946489122179,COMPLETE
87,0.31266599893569946,2023-09-04 21:52:55.321954,2023-09-04 21:52:56.214505,0 days 00:00:00.892551,Tanh,Sigmoid,,,25,17,12.0,,,0.014893760878694616,2,114,0.7581246629942846,4.658606512245037e-05,102.05784979531931,COMPLETE
88,0.29031670093536377,2023-09-04 21:52:56.214771,2023-09-04 21:52:56.900674,0 days 00:00:00.685903,Tanh,Sigmoid,,,29,16,14.0,,,0.02073981331756741,2,68,0.7938376021001868,3.3618030752920707e-05,101.32335248674666,COMPLETE
89,0.3003901541233063,2023-09-04 21:52:56.900939,2023-09-04 21:52:58.142827,0 days 00:00:01.241888,Sigmoid,Sigmoid,,,29,16,14.0,,,0.030134640963824462,2,65,0.7687252412569195,4.685356374036891e-05,86.5345510336069,COMPLETE
90,0.3543214499950409,2023-09-04 21:52:58.143257,2023-09-04 21:52:59.285143,0 days 00:00:01.141886,Sigmoid,Sigmoid,,,29,16,16.0,,,0.03667859307048795,2,62,0.7248572094243112,3.2422403171896234e-05,110.36571541810648,COMPLETE
91,0.26097923517227173,2023-09-04 21:52:59.285411,2023-09-04 21:53:00.254097,0 days 00:00:00.968686,Sigmoid,Sigmoid,,,21,15,14.0,,,0.022848708232876495,2,79,0.7953157714222109,4.503907559109833e-05,96.02034091949463,COMPLETE
92,0.3163953125476837,2023-09-04 21:53:00.254374,2023-09-04 21:53:00.747665,0 days 00:00:00.493291,Sigmoid,Sigmoid,,,35,15,15.0,,,0.02086148464448244,2,85,0.7617342299092414,5.98413968611463e-05,103.93963893767327,COMPLETE
