number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
0,0.5186623334884644,2023-09-04 20:47:11.984226,2023-09-04 20:47:12.228444,0 days 00:00:00.244218,Tanh,Leaky,,,95,7,18.0,,,0.0013935627568667898,2,86,0.14419062392970033,0.0009854242246501302,143.60121234627658,COMPLETE
1,1.0548036098480225,2023-09-04 20:47:12.228738,2023-09-04 20:47:14.418976,0 days 00:00:02.190238,Leaky,Leaky,Tanh,Leaky,58,15,14.0,18.0,13.0,2.5849648870258755e-05,4,266,0.3931097848813635,0.015606732616892362,148.92968397212206,COMPLETE
2,0.5381622910499573,2023-09-04 20:47:14.419287,2023-09-04 20:47:16.775185,0 days 00:00:02.355898,Sigmoid,,,,26,23,,,,0.0006447189992716628,1,318,0.34131538157910357,4.6083259348412164e-05,163.93543253004927,COMPLETE
3,0.2912549674510956,2023-09-04 20:47:16.775461,2023-09-04 20:47:21.116693,0 days 00:00:04.341232,ReLU,Sigmoid,,,22,24,18.0,,,0.0012826831162381573,2,389,0.7917478277179032,2.366522738251828e-05,94.63692417034524,COMPLETE
4,0.45919176936149597,2023-09-04 20:47:21.116983,2023-09-04 20:47:21.960801,0 days 00:00:00.843818,Sigmoid,,,,43,10,,,,0.013051688570438008,1,357,0.5310428962691713,0.00446338258696639,238.70591156571,COMPLETE
5,0.4124680459499359,2023-09-04 20:47:21.961139,2023-09-04 20:47:22.988287,0 days 00:00:01.027148,ReLU,ReLU,ReLU,,44,12,16.0,7.0,,0.028069575723831595,3,249,0.524088572755873,0.00567547237891411,154.72407950124432,COMPLETE
6,0.6669606566429138,2023-09-04 20:47:22.988734,2023-09-04 20:47:25.159333,0 days 00:00:02.170599,Leaky,ReLU,Sigmoid,ReLU,17,1,10.0,21.0,13.0,0.06215998723944681,4,184,0.5247330125081078,8.44775751102599e-05,698.7584533691406,COMPLETE
7,1.2320008277893066,2023-09-04 20:47:25.159845,2023-09-04 20:47:25.806757,0 days 00:00:00.646912,Sigmoid,ReLU,Tanh,Sigmoid,31,21,13.0,18.0,13.0,0.0020025215683533324,4,232,0.5994992851517588,0.0672838320092386,108.31534437699752,COMPLETE
8,0.7935393452644348,2023-09-04 20:47:25.807233,2023-09-04 20:47:26.242565,0 days 00:00:00.435332,ReLU,Leaky,Sigmoid,,34,18,13.0,4.0,,0.09919115947867133,3,67,0.37413977633996265,0.0002654821832692806,235.08941955566405,COMPLETE
9,0.5709667801856995,2023-09-04 20:47:26.243005,2023-09-04 20:47:29.172910,0 days 00:00:02.929905,Sigmoid,Leaky,,,51,24,24.0,,,0.00012159853816487197,2,234,0.390662377038448,0.0004232874480408098,118.21094115167601,COMPLETE
10,1.8958635330200195,2023-09-04 20:47:29.173162,2023-09-04 20:47:33.787840,0 days 00:00:04.614678,ReLU,Sigmoid,,,68,17,2.0,,,1.0344914830904654e-05,2,464,0.7598644749409397,1.1603419348981074e-05,441.91843933894717,COMPLETE
11,0.31352558732032776,2023-09-04 20:47:33.788113,2023-09-04 20:47:35.790423,0 days 00:00:02.002310,ReLU,Tanh,ReLU,,11,10,20.0,5.0,,0.00841756328201002,3,408,0.7748290491719932,0.0035737161773658804,106.37217361862595,COMPLETE
12,0.38629263639450073,2023-09-04 20:47:35.790707,2023-09-04 20:47:40.861184,0 days 00:00:05.070477,ReLU,Tanh,Leaky,,10,6,22.0,1.0,,0.005226767397519438,3,437,0.7907235145741717,0.001957394260056003,152.7148390826057,COMPLETE
13,0.3004521131515503,2023-09-04 20:47:40.861452,2023-09-04 20:47:41.557331,0 days 00:00:00.695879,ReLU,Sigmoid,,,19,9,20.0,,,0.00842855371225382,2,400,0.25599639450473916,1.110660502064828e-05,90.20921681025257,COMPLETE
14,0.7673974633216858,2023-09-04 20:47:41.557595,2023-09-04 20:47:42.107256,0 days 00:00:00.549661,ReLU,,,,75,3,,,,0.00043750472004310263,1,389,0.22980867796430154,1.0781482644833229e-05,142.31664440609993,COMPLETE
15,0.4501103162765503,2023-09-04 20:47:42.107530,2023-09-04 20:47:43.140935,0 days 00:00:01.033405,Tanh,Sigmoid,,,23,14,19.0,,,0.0034415536025149524,2,487,0.24040292920925277,4.269626468774384e-05,188.38361949490425,COMPLETE
16,0.33317118883132935,2023-09-04 20:47:43.141333,2023-09-04 20:47:43.333227,0 days 00:00:00.191894,ReLU,Sigmoid,,,41,20,8.0,,,0.01550675087537603,2,337,0.1955009026020233,2.1194964981808955e-05,87.66583074525346,COMPLETE
17,0.710824728012085,2023-09-04 20:47:43.333610,2023-09-04 20:47:43.746457,0 days 00:00:00.412847,ReLU,,,,21,7,,,,0.0037660516891356442,1,396,0.27577266296315467,8.991649348007843e-05,570.1361362390351,COMPLETE
18,0.6315215229988098,2023-09-04 20:47:43.746832,2023-09-04 20:47:44.418035,0 days 00:00:00.671203,Leaky,Sigmoid,,,98,11,24.0,,,0.00032714368117535924,2,317,0.16634392012562432,0.00018350534415198673,145.59860874500936,COMPLETE
19,0.5666424036026001,2023-09-04 20:47:44.418298,2023-09-04 20:47:44.605011,0 days 00:00:00.186713,Tanh,Sigmoid,Leaky,,34,5,17.0,11.0,,0.0011510596117579584,3,168,0.10149553424732131,2.275225484536768e-05,102.00245779531973,COMPLETE
