number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
0,0.8788061141967773,2023-09-04 20:47:14.040713,2023-09-04 20:47:16.101111,0 days 00:00:02.060398,Tanh,Leaky,ReLU,ReLU,45,22,20.0,22.0,24.0,1.7021727573343585e-05,4,75,0.38739900935985855,0.00808450034819496,108.08601694742839,COMPLETE
1,0.45552122592926025,2023-09-04 20:47:16.101658,2023-09-04 20:47:16.428438,0 days 00:00:00.326780,Sigmoid,,,,73,14,,,,0.01165215225813517,1,77,0.23577269639571213,0.00016128187744165597,121.46742603390716,COMPLETE
2,0.41566866636276245,2023-09-04 20:47:16.428844,2023-09-04 20:47:17.587520,0 days 00:00:01.158676,Tanh,Sigmoid,Sigmoid,,30,3,6.0,10.0,,0.01076979634101297,3,399,0.31532218800692047,0.0001934598162205184,142.08392317030166,COMPLETE
3,0.6417860984802246,2023-09-04 20:47:17.588098,2023-09-04 20:47:31.625343,0 days 00:00:14.037245,Tanh,Sigmoid,,,11,1,8.0,,,4.048460621445506e-05,2,414,0.2063062292430026,7.802892917205384e-05,102.93064720043238,COMPLETE
4,0.3478081524372101,2023-09-04 20:47:31.625821,2023-09-04 20:47:33.530224,0 days 00:00:01.904403,Tanh,ReLU,Sigmoid,,22,18,16.0,23.0,,0.003091873077810964,3,63,0.6454986556679132,4.86719021193701e-05,117.87253881383825,COMPLETE
5,0.3907886743545532,2023-09-04 20:47:33.530738,2023-09-04 20:47:34.031466,0 days 00:00:00.500728,Leaky,ReLU,Sigmoid,Leaky,88,20,23.0,4.0,17.0,0.02419591346717829,4,197,0.1824989362767339,5.4226697572407965e-05,286.4482961382185,COMPLETE
6,0.4935286045074463,2023-09-04 20:47:34.031979,2023-09-04 20:47:35.427959,0 days 00:00:01.395980,Leaky,Sigmoid,,,70,12,7.0,,,0.0015023102111752765,2,423,0.26384249143461147,0.0734772192654674,102.3827989802641,COMPLETE
7,0.37552130222320557,2023-09-04 20:47:35.428446,2023-09-04 20:47:35.776047,0 days 00:00:00.347601,Leaky,,,,44,10,,,,0.09546058834820903,1,462,0.3987465395712313,0.00036776507139075934,106.5379122779483,COMPLETE
8,0.39843812584877014,2023-09-04 20:47:35.776476,2023-09-04 20:47:37.153401,0 days 00:00:01.376925,Leaky,Tanh,ReLU,Leaky,35,22,20.0,10.0,5.0,0.0009784137321494223,4,325,0.1581545724283007,0.00010403316905086955,136.00114814440408,COMPLETE
9,0.35251766443252563,2023-09-04 20:47:37.153867,2023-09-04 20:47:38.231232,0 days 00:00:01.077365,ReLU,Leaky,,,13,19,7.0,,,0.017449398690997108,2,173,0.2993626644864529,1.924460843386775e-05,107.24691205146985,COMPLETE
