number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
0,0.6461724638938904,2023-09-04 20:47:04.360525,2023-09-04 20:47:04.695487,0 days 00:00:00.334962,Sigmoid,Tanh,Tanh,,24,12,11.0,7.0,,0.0024861393072787884,3,220,0.19960566958769227,0.015329721006860865,162.6130593482484,COMPLETE
1,0.3680133819580078,2023-09-04 20:47:04.695810,2023-09-04 20:47:05.053156,0 days 00:00:00.357346,Tanh,,,,42,14,,,,0.08391206037700644,1,220,0.681930593177987,1.673774950433256e-05,152.46581495130386,COMPLETE
2,0.45456168055534363,2023-09-04 20:47:05.053421,2023-09-04 20:47:05.599751,0 days 00:00:00.546330,Leaky,Sigmoid,Tanh,Tanh,75,16,11.0,2.0,1.0,0.0013650006110658755,4,168,0.18208610893414445,5.713486638487897e-05,169.94567448752267,COMPLETE
3,0.5729135870933533,2023-09-04 20:47:05.600042,2023-09-04 20:47:06.260266,0 days 00:00:00.660224,Tanh,Sigmoid,Tanh,,70,9,21.0,17.0,,0.007011589827340897,3,386,0.289855074631048,0.005872851983130348,422.33601020699115,COMPLETE
4,0.8997426629066467,2023-09-04 20:47:06.260556,2023-09-04 20:47:06.797984,0 days 00:00:00.537428,ReLU,,,,92,4,,,,0.0006937851313317584,1,284,0.17429633980588347,0.04360919369928412,99.7510056294186,COMPLETE
5,0.49616581201553345,2023-09-04 20:47:06.798231,2023-09-04 20:47:07.083739,0 days 00:00:00.285508,ReLU,,,,45,23,,,,0.08160148828865757,1,497,0.7132580399669828,8.341964434992634e-05,193.28449696507948,COMPLETE
6,0.5776876211166382,2023-09-04 20:47:07.084027,2023-09-04 20:47:07.737522,0 days 00:00:00.653495,Leaky,ReLU,ReLU,,24,10,23.0,4.0,,0.0014344644054932521,3,220,0.10864250613501221,0.0002837426238698627,104.56411790259091,COMPLETE
7,0.5562772154808044,2023-09-04 20:47:07.737834,2023-09-04 20:47:08.622960,0 days 00:00:00.885126,Sigmoid,Sigmoid,,,54,3,24.0,,,0.009652667146624596,2,229,0.2471957898165197,0.0001190319875189943,263.93503553898574,COMPLETE
8,0.6883555054664612,2023-09-04 20:47:08.623211,2023-09-04 20:47:09.261897,0 days 00:00:00.638686,Leaky,Sigmoid,Tanh,Tanh,44,16,4.0,23.0,17.0,0.0018970935323684712,4,333,0.1545411902460018,0.012877287620035616,301.47037066689023,COMPLETE
9,0.5685604214668274,2023-09-04 20:47:09.262160,2023-09-04 20:47:11.308529,0 days 00:00:02.046369,ReLU,Sigmoid,ReLU,,27,7,16.0,1.0,,0.0005259572290779977,3,196,0.3625739005349975,1.7981048649180502e-05,116.56956797338731,COMPLETE
10,0.9237845540046692,2023-09-04 20:47:11.308791,2023-09-04 20:47:14.073055,0 days 00:00:02.764264,Tanh,Leaky,,,11,23,1.0,,,4.928489442574957e-05,2,64,0.7813745952163778,0.001063075641098373,80.3124418258667,COMPLETE
11,0.4679439961910248,2023-09-04 20:47:14.073308,2023-09-04 20:47:14.303908,0 days 00:00:00.230600,Leaky,Leaky,Leaky,ReLU,77,17,10.0,11.0,1.0,0.06565190679675642,4,101,0.416504795241619,1.0556975929073229e-05,408.15620374679565,COMPLETE
12,0.5478864908218384,2023-09-04 20:47:14.304175,2023-09-04 20:47:15.115033,0 days 00:00:00.810858,Tanh,,,,71,16,,,,0.00014867577287188636,1,139,0.5294828729579167,3.7895530990889715e-05,116.98587030644039,COMPLETE
13,0.8226167559623718,2023-09-04 20:47:15.115276,2023-09-04 20:47:16.204826,0 days 00:00:01.089550,Tanh,Tanh,,,97,19,7.0,,,1.0997948539525508e-05,2,150,0.5465166830969103,1.169238050275309e-05,156.75967712402343,COMPLETE
14,0.4073452353477478,2023-09-04 20:47:16.205073,2023-09-04 20:47:16.421360,0 days 00:00:00.216287,Leaky,ReLU,Sigmoid,Leaky,59,14,16.0,11.0,1.0,0.019688575131151107,4,279,0.2920863535018476,5.279682453955314e-05,157.78260737827847,COMPLETE
