number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
0,0.7228663563728333,2023-09-04 12:21:27.865154,2023-09-04 12:21:29.263889,0 days 00:00:01.398735,Tanh,,,,77,2,,,,5.706093967323672e-05,1,171,0.14322393079860785,0.00826509762935162,133.76795763160752,COMPLETE
1,0.9669083952903748,2023-09-04 12:21:29.264364,2023-09-04 12:21:29.541118,0 days 00:00:00.276754,Tanh,Sigmoid,Tanh,Tanh,59,10,15.0,4.0,11.0,0.037567669819329255,4,304,0.19687340409276335,0.029570969361028508,106.02526092529297,COMPLETE
2,0.3717668652534485,2023-09-04 12:21:29.541602,2023-09-04 12:21:32.852850,0 days 00:00:03.311248,Sigmoid,ReLU,,,46,23,12.0,,,0.0003380892855234093,2,333,0.46419865639264146,0.019237952543509008,113.56859163968068,COMPLETE
3,0.9519416093826294,2023-09-04 12:21:32.853156,2023-09-04 12:21:34.091847,0 days 00:00:01.238691,ReLU,,,,97,16,,,,1.116839685867281e-05,1,183,0.34231995610857924,0.07879187239661414,109.7438165216498,COMPLETE
4,0.30619528889656067,2023-09-04 12:21:34.092132,2023-09-04 12:21:35.832768,0 days 00:00:01.740636,Leaky,Sigmoid,Sigmoid,,51,19,7.0,2.0,,0.0011238185365695093,3,111,0.4132237103779731,0.01324967155856344,103.37235754889412,COMPLETE
5,1.0809440612792969,2023-09-04 12:21:35.833078,2023-09-04 12:21:35.925975,0 days 00:00:00.092897,Sigmoid,Sigmoid,ReLU,,60,1,8.0,2.0,,0.09210998129780988,3,147,0.10335035553047517,0.00018185230044065915,113.41534042358398,COMPLETE
6,0.3219347894191742,2023-09-04 12:21:35.926288,2023-09-04 12:21:36.594577,0 days 00:00:00.668289,Tanh,Leaky,,,31,13,17.0,,,0.002327113557921042,2,171,0.2615942786141391,0.028792831622639764,571.3869892467152,COMPLETE
7,0.974961519241333,2023-09-04 12:21:36.594991,2023-09-04 12:21:38.203651,0 days 00:00:01.608660,Leaky,Sigmoid,Sigmoid,Sigmoid,81,2,16.0,8.0,7.0,3.0853288947035174e-05,4,273,0.7871648213059378,0.006549870156532221,114.4940842973425,COMPLETE
8,1.0261563062667847,2023-09-04 12:21:38.204071,2023-09-04 12:21:38.676596,0 days 00:00:00.472525,Sigmoid,ReLU,ReLU,Sigmoid,75,13,22.0,8.0,4.0,0.0009266397688281902,4,439,0.6794247134946986,0.021254043261537507,98.10309092203777,COMPLETE
9,0.25276535749435425,2023-09-04 12:21:38.676884,2023-09-04 12:21:38.975978,0 days 00:00:00.299094,Leaky,Leaky,,,35,22,12.0,,,0.051808722652080565,2,246,0.23470648136201844,0.00015738629965560244,85.35595307526765,COMPLETE
