number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
0,0.3892483711242676,2023-09-03 12:04:55.070957,2023-09-03 12:04:57.522668,0 days 00:00:02.451711,ReLU,,,,4,15,,,,0.0014154959253777604,1,80,0.14886475039591696,0.0026509654250835924,COMPLETE
1,0.33666151762008667,2023-09-03 12:04:57.522956,2023-09-03 12:04:57.943344,0 days 00:00:00.420388,Tanh,ReLU,Tanh,,30,21,23.0,14.0,,0.0026826691445802284,3,40,0.1957415981626985,0.0009733877633435346,COMPLETE
2,0.31184154748916626,2023-09-03 12:04:57.943630,2023-09-03 12:04:58.419889,0 days 00:00:00.476259,ReLU,Sigmoid,Sigmoid,,30,21,20.0,23.0,,0.07170966943286966,3,60,0.13701729659962025,4.0810888393684366e-05,COMPLETE
3,0.8508895039558411,2023-09-03 12:04:58.420180,2023-09-03 12:05:02.444729,0 days 00:00:04.024549,Sigmoid,ReLU,Tanh,ReLU,16,22,14.0,9.0,3.0,3.0467336552714078e-05,4,60,0.6465513516724184,0.01191999978310834,COMPLETE
4,0.7572771906852722,2023-09-03 12:05:02.445025,2023-09-03 12:05:05.545358,0 days 00:00:03.100333,Sigmoid,Sigmoid,Leaky,Tanh,8,22,13.0,13.0,21.0,0.06642185527922286,4,60,0.26753662398998135,0.0005682690357653195,COMPLETE
5,0.8632506132125854,2023-09-03 12:05:05.545644,2023-09-03 12:05:08.535596,0 days 00:00:02.989952,Tanh,Sigmoid,Tanh,Leaky,4,9,5.0,14.0,15.0,0.05616605131944871,4,80,0.10032529583012925,0.0016075687020378456,COMPLETE
6,0.674331545829773,2023-09-03 12:05:08.535886,2023-09-03 12:05:09.660451,0 days 00:00:01.124565,Leaky,,,,10,10,,,,0.00010696608857897212,1,60,0.22461593981425745,0.0015822204572374815,COMPLETE
7,1.04621422290802,2023-09-03 12:05:09.660737,2023-09-03 12:05:11.819261,0 days 00:00:02.158524,Sigmoid,Sigmoid,,,30,17,17.0,,,1.5062719523655105e-05,2,100,0.5232297128329151,0.02305800226820005,COMPLETE
8,0.9367127418518066,2023-09-03 12:05:11.819527,2023-09-03 12:05:21.032021,0 days 00:00:09.212494,Sigmoid,Sigmoid,ReLU,Sigmoid,8,8,5.0,23.0,4.0,3.7237407969625994e-05,4,80,0.6028734607926864,0.0006663969685482761,COMPLETE
9,0.8781632781028748,2023-09-03 12:05:21.032303,2023-09-03 12:05:21.708140,0 days 00:00:00.675837,Tanh,,,,12,24,,,,1.1721225481812472e-05,1,60,0.15492077004297575,0.02140363753278506,COMPLETE
10,0.42260172963142395,2023-09-03 12:05:21.708395,2023-09-03 12:05:41.543749,0 days 00:00:19.835354,ReLU,Leaky,Sigmoid,,2,2,24.0,24.0,,0.0103841752661249,3,100,0.3232845143570778,3.197587728719463e-05,COMPLETE
11,0.530510425567627,2023-09-03 12:05:41.544027,2023-09-03 12:05:41.939881,0 days 00:00:00.395854,Tanh,ReLU,Sigmoid,,30,18,24.0,2.0,,0.003907308952760273,3,40,0.1762433421163667,1.041592121274614e-05,COMPLETE
12,0.30131736397743225,2023-09-03 12:05:41.940160,2023-09-03 12:05:42.195749,0 days 00:00:00.255589,ReLU,Tanh,Sigmoid,,30,20,19.0,18.0,,0.014694073311601863,3,40,0.10622249005654556,0.00010309128642814443,COMPLETE
13,0.3654754161834717,2023-09-03 12:05:42.196021,2023-09-03 12:05:42.408373,0 days 00:00:00.212352,ReLU,Tanh,,,30,14,18.0,,,0.015232365272360479,2,40,0.10760334188948537,7.416145337996737e-05,COMPLETE
14,0.3001299798488617,2023-09-03 12:05:42.408641,2023-09-03 12:05:42.656710,0 days 00:00:00.248069,ReLU,Tanh,,,30,19,18.0,,,0.024256360105158314,2,40,0.12694457204387322,0.00011537997055609905,COMPLETE
15,0.4013027548789978,2023-09-03 12:05:42.656969,2023-09-03 12:05:45.017589,0 days 00:00:02.360620,ReLU,Tanh,,,2,18,10.0,,,0.012867646575373216,2,40,0.11843115712176593,0.00017560556827777267,COMPLETE
16,0.5218266248703003,2023-09-03 12:05:45.017844,2023-09-03 12:05:45.513681,0 days 00:00:00.495837,Leaky,Tanh,,,12,12,19.0,,,0.0005641755285893758,2,40,0.12729531451650847,0.000191814084376563,COMPLETE
17,0.3588864207267761,2023-09-03 12:05:45.513928,2023-09-03 12:05:45.828533,0 days 00:00:00.314605,ReLU,Tanh,,,16,19,9.0,,,0.02599475745554302,2,40,0.10027613549788285,0.00019440736437264044,COMPLETE
18,0.9961900115013123,2023-09-03 12:05:45.828785,2023-09-03 12:05:46.656851,0 days 00:00:00.828066,ReLU,Tanh,ReLU,,10,5,15.0,18.0,,0.007016714641867187,3,40,0.1352617687297434,0.06904734606072921,COMPLETE
