number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
64,0.1664811074733734,2023-09-04 00:43:03.142462,2023-09-04 00:43:07.169558,0 days 00:00:04.027096,Sigmoid,Tanh,ReLU,Tanh,10,12,17.0,18.0,1.0,0.016975229028521322,4,60,0.2967060763484969,1.3357499255206092e-05,COMPLETE
65,0.30064186453819275,2023-09-04 00:43:07.169866,2023-09-04 00:43:11.200693,0 days 00:00:04.030827,Sigmoid,Tanh,ReLU,Tanh,10,8,14.0,18.0,10.0,0.02339924387084095,4,60,0.4142012444204273,2.0543795244307298e-05,COMPLETE
66,0.2066318541765213,2023-09-04 00:43:11.201000,2023-09-04 00:43:13.118948,0 days 00:00:01.917948,Sigmoid,Tanh,ReLU,Tanh,30,14,16.0,16.0,1.0,0.042565875140001326,4,60,0.29786782564801667,3.046894982026776e-05,COMPLETE
67,0.2170189470052719,2023-09-04 00:43:13.119247,2023-09-04 00:43:16.502247,0 days 00:00:03.383000,Sigmoid,Tanh,ReLU,Sigmoid,10,11,17.0,18.0,4.0,0.018999558871612206,4,60,0.3512506955688651,1.2624003240041942e-05,COMPLETE
68,0.15276777744293213,2023-09-04 00:43:16.502561,2023-09-04 00:43:20.187056,0 days 00:00:03.684495,Sigmoid,Tanh,ReLU,Tanh,10,15,14.0,14.0,5.0,0.008956651647555975,4,60,0.359644237403052,1.7502051501263425e-05,COMPLETE
69,0.3017998933792114,2023-09-04 00:43:20.187370,2023-09-04 00:43:24.216724,0 days 00:00:04.029354,Sigmoid,Tanh,ReLU,Tanh,10,13,13.0,14.0,4.0,0.013569046082051308,4,60,0.36106201746390537,1.021015049936554e-05,COMPLETE
70,0.21314109861850739,2023-09-04 00:43:24.217038,2023-09-04 00:43:28.404932,0 days 00:00:04.187894,Sigmoid,Tanh,ReLU,Tanh,10,15,14.0,16.0,5.0,0.008862875966639962,4,60,0.4460452771669062,1.793777602172649e-05,COMPLETE
71,0.22983448207378387,2023-09-04 00:43:28.405236,2023-09-04 00:43:31.433114,0 days 00:00:03.027878,Sigmoid,Tanh,ReLU,Tanh,10,16,18.0,13.0,2.0,0.01222773813538958,4,60,0.3226786376679932,2.5729235621389055e-05,COMPLETE
72,0.16357891261577606,2023-09-04 00:43:31.433428,2023-09-04 00:43:34.901640,0 days 00:00:03.468212,Sigmoid,Tanh,ReLU,Tanh,8,12,16.0,16.0,3.0,0.008708020731697302,4,60,0.2969600713684473,4.742017691868154e-05,COMPLETE
73,0.17343316972255707,2023-09-04 00:43:34.901960,2023-09-04 00:43:39.490276,0 days 00:00:04.588316,Sigmoid,Tanh,ReLU,Tanh,8,12,16.0,16.0,3.0,0.007663934303532145,4,60,0.3953187197550655,4.5503266389960114e-05,COMPLETE
74,0.2538548707962036,2023-09-04 00:43:39.490586,2023-09-04 00:43:44.922649,0 days 00:00:05.432063,Sigmoid,Tanh,ReLU,Tanh,8,11,15.0,16.0,5.0,0.019850913897645175,4,60,0.2974663496523944,3.3907162421899964e-05,COMPLETE
75,0.9690301418304443,2023-09-04 00:43:44.922961,2023-09-04 00:43:49.350264,0 days 00:00:04.427303,Sigmoid,Tanh,ReLU,Tanh,8,9,17.0,18.0,1.0,0.028965876324140615,4,60,0.3626298746019047,1.7983751518415604e-05,COMPLETE
76,0.18224239349365234,2023-09-04 00:43:49.350578,2023-09-04 00:43:53.634683,0 days 00:00:04.284105,Sigmoid,Tanh,Leaky,Leaky,10,14,16.0,14.0,3.0,0.01407715437233196,4,60,0.3338893263134591,2.6480417642377097e-05,COMPLETE
77,0.21919871866703033,2023-09-04 00:43:53.634996,2023-09-04 00:43:56.439495,0 days 00:00:02.804499,Sigmoid,Tanh,ReLU,ReLU,10,13,19.0,19.0,9.0,0.011175651782246047,4,60,0.29106660617954505,1.2374755768096108e-05,COMPLETE
78,0.16629423201084137,2023-09-04 00:43:56.439812,2023-09-04 00:44:00.058754,0 days 00:00:03.618942,Tanh,Tanh,ReLU,Leaky,8,15,13.0,15.0,2.0,0.0061763539661672424,4,60,0.3125060526767788,1.665882220715712e-05,COMPLETE
79,0.18477246165275574,2023-09-04 00:44:00.059060,2023-09-04 00:44:03.600544,0 days 00:00:03.541484,Tanh,Tanh,ReLU,Leaky,8,15,14.0,13.0,2.0,0.00529753304003888,4,60,0.30737082578829356,7.325838302689096e-05,COMPLETE
80,0.1527082473039627,2023-09-04 00:44:03.600849,2023-09-04 00:44:07.060124,0 days 00:00:03.459275,Tanh,ReLU,ReLU,Leaky,8,12,13.0,15.0,15.0,0.006679760100111572,4,40,0.3736142393676485,5.0804517166355324e-05,COMPLETE
81,0.16919100284576416,2023-09-04 00:44:07.060435,2023-09-04 00:44:10.649443,0 days 00:00:03.589008,Tanh,ReLU,ReLU,Leaky,8,12,13.0,15.0,16.0,0.007382463882225211,4,40,0.37313820736953984,5.2512792119904535e-05,COMPLETE
82,0.2108880877494812,2023-09-04 00:44:10.649786,2023-09-04 00:44:15.564871,0 days 00:00:04.915085,Tanh,ReLU,ReLU,Leaky,8,11,13.0,16.0,16.0,0.0074187194917161746,4,40,0.39713613774883655,5.313576871334566e-05,COMPLETE
83,0.17866237461566925,2023-09-04 00:44:15.565182,2023-09-04 00:44:18.502689,0 days 00:00:02.937507,Tanh,ReLU,ReLU,Leaky,8,10,11.0,15.0,14.0,0.008909584614211156,4,40,0.3708405757531055,4.28825745548578e-05,COMPLETE
84,0.15470130741596222,2023-09-04 00:44:18.502996,2023-09-04 00:44:22.406517,0 days 00:00:03.903521,Tanh,ReLU,ReLU,Leaky,8,15,12.0,14.0,18.0,0.0062784521474330435,4,40,0.35523770900511437,3.2184291978807874e-05,COMPLETE
85,0.18533983826637268,2023-09-04 00:44:22.406842,2023-09-04 00:44:26.669878,0 days 00:00:04.263036,Tanh,ReLU,ReLU,Leaky,8,16,12.0,13.0,20.0,0.006184968217982741,4,40,0.354007721692169,3.1626521669854224e-05,COMPLETE
86,0.2081213742494583,2023-09-04 00:44:26.670396,2023-09-04 00:44:32.761173,0 days 00:00:06.090777,Tanh,ReLU,ReLU,Leaky,8,15,14.0,12.0,18.0,0.005531757387802278,4,40,0.4147596970447803,2.324818987859412e-05,COMPLETE
87,0.17719672620296478,2023-09-04 00:44:32.761677,2023-09-04 00:44:37.489896,0 days 00:00:04.728219,Tanh,ReLU,Leaky,Sigmoid,8,13,15.0,11.0,18.0,0.010614172527565054,4,40,0.46147781914550967,9.013566299289694e-05,COMPLETE
88,0.23034478724002838,2023-09-04 00:44:37.490416,2023-09-04 00:44:40.416916,0 days 00:00:02.926500,Tanh,ReLU,ReLU,Leaky,8,17,11.0,14.0,20.0,0.015918230778302518,4,40,0.3115681380512414,6.35366084099236e-05,COMPLETE
89,0.20088765025138855,2023-09-04 00:44:40.417228,2023-09-04 00:44:43.408146,0 days 00:00:02.990918,Tanh,Leaky,ReLU,Leaky,16,3,12.0,18.0,13.0,0.012564908132884656,4,60,0.34759481102526774,3.3455199128333625e-05,COMPLETE
90,0.15795351564884186,2023-09-04 00:44:43.408464,2023-09-04 00:44:45.514687,0 days 00:00:02.106223,Sigmoid,Tanh,ReLU,Tanh,30,15,10.0,16.0,1.0,0.008452378187031944,4,80,0.42982953402430674,2.6591466433190913e-05,COMPLETE
91,0.1860870122909546,2023-09-04 00:44:45.514993,2023-09-04 00:44:47.909575,0 days 00:00:02.394582,Sigmoid,Tanh,ReLU,Tanh,30,15,10.0,16.0,1.0,0.01039786873583146,4,80,0.38804160766796325,2.2865491559584157e-05,COMPLETE
92,0.1445833444595337,2023-09-04 00:44:47.909887,2023-09-04 00:44:49.966477,0 days 00:00:02.056590,Sigmoid,Tanh,ReLU,Tanh,30,16,14.0,15.0,2.0,0.008508018535396619,4,80,0.4320936734611726,1.2342170986234887e-05,COMPLETE
93,0.18344007432460785,2023-09-04 00:44:49.966796,2023-09-04 00:44:53.266274,0 days 00:00:03.299478,Sigmoid,Tanh,ReLU,Tanh,30,16,14.0,15.0,2.0,0.008487359217385127,4,80,0.43021892304004544,1.783338107568617e-05,COMPLETE
94,0.1289471834897995,2023-09-04 00:44:53.266791,2023-09-04 00:44:55.722790,0 days 00:00:02.455999,Sigmoid,Tanh,ReLU,Tanh,30,17,12.0,14.0,2.0,0.006822931402173938,4,80,0.44479869571863484,3.915601362908098e-05,COMPLETE
95,0.16844050586223602,2023-09-04 00:44:55.723099,2023-09-04 00:44:58.074873,0 days 00:00:02.351774,Sigmoid,ReLU,ReLU,Tanh,30,17,11.0,14.0,11.0,0.004340750749672196,4,80,0.4709332490477064,3.912382885519662e-05,COMPLETE
96,0.19456270337104797,2023-09-04 00:44:58.075184,2023-09-04 00:45:02.624719,0 days 00:00:04.549535,Sigmoid,Tanh,ReLU,Tanh,30,16,12.0,13.0,5.0,0.005041074731702321,4,80,0.40245426990569316,2.754382422942241e-05,COMPLETE
