number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
10,0.7373269200325012,2023-09-03 22:30:40.377687,2023-09-03 22:30:50.184142,0 days 00:00:09.806455,ReLU,Sigmoid,Sigmoid,Leaky,4,13,22.0,18.0,1.0,0.0002853061973338456,4,80,0.1006838823388628,1.0846831075314367e-05,COMPLETE
11,0.2603447139263153,2023-09-03 22:30:50.184642,2023-09-03 22:30:52.908883,0 days 00:00:02.724241,ReLU,Tanh,,,30,16,8.0,,,0.0011571056333899588,2,100,0.21097342691420443,0.00013419719996899038,COMPLETE
12,0.2548023462295532,2023-09-03 22:30:52.909344,2023-09-03 22:31:04.590412,0 days 00:00:11.681068,ReLU,Tanh,Tanh,,8,17,1.0,15.0,,0.0054191747967571235,3,100,0.22742018055988858,0.00021926003025960088,COMPLETE
13,0.344879686832428,2023-09-03 22:31:04.590902,2023-09-03 22:31:36.089206,0 days 00:00:31.498304,ReLU,Leaky,,,2,13,9.0,,,0.0003646478385450691,2,100,0.2004309897153849,1.0266333499694582e-05,COMPLETE
14,0.20264571905136108,2023-09-03 22:31:36.089672,2023-09-03 22:32:33.179389,0 days 00:00:57.089717,Leaky,Tanh,Leaky,,2,20,19.0,3.0,,0.015535753217576102,3,100,0.2901374875100107,4.845587764546097e-05,COMPLETE
15,0.33666208386421204,2023-09-03 22:32:33.179896,2023-09-03 22:33:01.504914,0 days 00:00:28.325018,ReLU,Tanh,,,2,16,9.0,,,0.0019662985568704105,2,100,0.18011735597933018,0.00030233692651775575,COMPLETE
16,0.3598371744155884,2023-09-03 22:33:01.505382,2023-09-03 22:33:09.131506,0 days 00:00:07.626124,ReLU,Sigmoid,Sigmoid,Leaky,10,10,4.0,13.0,13.0,0.00033187833775482364,4,60,0.254913044916355,3.35882721154271e-05,COMPLETE
17,0.26044711470603943,2023-09-03 22:33:09.132019,2023-09-03 22:33:11.153316,0 days 00:00:02.021297,ReLU,Leaky,ReLU,,30,19,11.0,21.0,,0.004278650681672097,3,40,0.31459572241909184,8.570716770293816e-05,COMPLETE
18,0.2672715485095978,2023-09-03 22:33:11.153795,2023-09-03 22:33:21.368681,0 days 00:00:10.214886,Leaky,Tanh,,,4,14,5.0,,,0.0008333081890349158,2,80,0.15980469221209956,0.00045143555446436687,COMPLETE
19,0.42747530341148376,2023-09-03 22:33:21.369151,2023-09-03 22:33:28.844604,0 days 00:00:07.475453,ReLU,,,,8,17,,,,0.020446482943257786,1,100,0.23817887783133201,2.5524104846392525e-05,COMPLETE
20,0.6939477324485779,2023-09-03 22:33:28.845070,2023-09-03 22:34:56.014285,0 days 00:01:27.169215,ReLU,Tanh,Tanh,ReLU,2,10,16.0,1.0,20.0,1.0707414451734335e-05,4,100,0.3727467719499495,8.73197770976743e-05,COMPLETE
21,0.15371881425380707,2023-09-03 22:34:56.014786,2023-09-03 22:35:51.232208,0 days 00:00:55.217422,Leaky,Tanh,Leaky,,2,20,19.0,1.0,,0.011881231245924486,3,100,0.2812190234643402,2.9185802849978443e-05,COMPLETE
22,0.17584046721458435,2023-09-03 22:35:51.232691,2023-09-03 22:36:42.903384,0 days 00:00:51.670693,Leaky,Tanh,Leaky,,2,21,18.0,8.0,,0.007991658873175548,3,100,0.2617170457770458,2.0101300468251425e-05,COMPLETE
23,0.18668101727962494,2023-09-03 22:36:42.903878,2023-09-03 22:36:52.497273,0 days 00:00:09.593395,Leaky,Tanh,Leaky,,12,22,19.0,9.0,,0.032382818394128106,3,100,0.2709068661477323,2.238265788136884e-05,COMPLETE
24,0.15455827116966248,2023-09-03 22:36:52.497740,2023-09-03 22:38:18.209977,0 days 00:01:25.712237,Leaky,Tanh,Leaky,Tanh,2,20,23.0,6.0,5.0,0.009147714900611307,4,100,0.36419582253370264,2.326473630215646e-05,COMPLETE
25,0.1709136962890625,2023-09-03 22:38:18.210463,2023-09-03 22:40:17.950878,0 days 00:01:59.740415,Leaky,Leaky,Leaky,Tanh,2,19,24.0,4.0,4.0,0.0027678313191154265,4,100,0.5114592916140968,1.0736939566154852e-05,COMPLETE
26,0.16590969264507294,2023-09-03 22:40:17.951372,2023-09-03 22:41:04.669655,0 days 00:00:46.718283,Leaky,Leaky,Leaky,Tanh,2,24,24.0,4.0,2.0,0.0032340092315254797,4,40,0.49648276974594857,1.2591402138043692e-05,COMPLETE
27,0.2070448100566864,2023-09-03 22:41:04.670151,2023-09-03 22:41:53.571894,0 days 00:00:48.901743,Leaky,Leaky,Leaky,Tanh,2,24,22.0,1.0,6.0,0.012142377572862342,4,40,0.5200916901676139,2.1334174253071095e-05,COMPLETE
28,0.20153693854808807,2023-09-03 22:41:53.572387,2023-09-03 22:41:56.160971,0 days 00:00:02.588584,Leaky,Leaky,Leaky,Tanh,30,21,24.0,6.0,8.0,0.003067019697682815,4,40,0.35039467538960223,6.0357016153263655e-05,COMPLETE
29,0.13588789105415344,2023-09-03 22:41:56.161459,2023-09-03 22:42:26.683743,0 days 00:00:30.522284,Leaky,Sigmoid,Leaky,,4,24,21.0,3.0,,0.00883684139017391,3,40,0.7622795700998016,1.852941537551448e-05,COMPLETE
30,0.20070363581180573,2023-09-03 22:42:26.684215,2023-09-03 22:42:55.533427,0 days 00:00:28.849212,Leaky,Sigmoid,Leaky,,4,24,21.0,1.0,,0.02818889904660953,3,40,0.7279663459506638,4.31108018593004e-05,COMPLETE
31,0.18384481966495514,2023-09-03 22:42:55.533890,2023-09-03 22:43:26.997443,0 days 00:00:31.463553,Leaky,Sigmoid,Leaky,,4,24,21.0,3.0,,0.009305459292218807,3,40,0.795215035560508,1.746756485404098e-05,COMPLETE
32,0.09362459182739258,2023-09-03 22:43:26.997931,2023-09-03 22:43:55.017702,0 days 00:00:28.019771,Leaky,Sigmoid,Leaky,Tanh,4,22,24.0,6.0,2.0,0.0048174506488431156,4,40,0.5908192271143939,1.0023947276419081e-05,COMPLETE
33,0.14682166278362274,2023-09-03 22:43:55.018204,2023-09-03 22:44:22.985008,0 days 00:00:27.966804,Leaky,Sigmoid,Leaky,Tanh,4,22,17.0,6.0,9.0,0.006506912837914335,4,40,0.5886906218000473,2.96923422832081e-05,COMPLETE
34,0.12482473999261856,2023-09-03 22:44:22.985502,2023-09-03 22:44:47.497002,0 days 00:00:24.511500,Sigmoid,Sigmoid,Leaky,,4,22,16.0,7.0,,0.006014206183141658,3,40,0.622308414364259,3.145064061916052e-05,COMPLETE
35,0.1969931274652481,2023-09-03 22:44:47.497488,2023-09-03 22:45:11.733277,0 days 00:00:24.235789,Sigmoid,Sigmoid,Leaky,,4,22,16.0,7.0,,0.005032090626298504,3,40,0.61409154773276,7.503890621652777e-05,COMPLETE
36,1.0756572484970093,2023-09-03 22:45:11.733776,2023-09-03 22:45:44.968871,0 days 00:00:33.235095,Sigmoid,Sigmoid,ReLU,ReLU,4,18,16.0,9.0,10.0,0.0054236901435093,4,40,0.6133791049746792,0.0001269624200809126,COMPLETE
37,0.15289248526096344,2023-09-03 22:45:44.969386,2023-09-03 22:46:23.009199,0 days 00:00:38.039813,Sigmoid,Sigmoid,Sigmoid,Tanh,4,22,14.0,11.0,18.0,0.006584443951815021,4,40,0.7943274141362188,3.937518462040472e-05,COMPLETE
38,0.17735278606414795,2023-09-03 22:46:23.009691,2023-09-03 22:46:53.598902,0 days 00:00:30.589211,Sigmoid,Sigmoid,Leaky,Tanh,4,21,17.0,5.0,9.0,0.018851090554621613,4,40,0.6406860813149827,1.5101353295630283e-05,COMPLETE
39,0.17724159359931946,2023-09-03 22:46:53.599403,2023-09-03 22:47:16.476823,0 days 00:00:22.877420,Tanh,Sigmoid,Leaky,,4,23,20.0,3.0,,0.002411518683440093,3,40,0.568785091840426,6.25484950856834e-05,COMPLETE
40,0.23583292961120605,2023-09-03 22:47:16.477309,2023-09-03 22:47:44.911803,0 days 00:00:28.434494,Sigmoid,Sigmoid,Leaky,,4,4,12.0,13.0,,0.037066907005603444,3,40,0.7144267725417685,3.133481060039125e-05,COMPLETE
41,0.19787919521331787,2023-09-03 22:47:44.912293,2023-09-03 22:48:17.246270,0 days 00:00:32.333977,Sigmoid,Sigmoid,Sigmoid,Tanh,4,22,13.0,11.0,17.0,0.007194939544749232,4,40,0.675063266223176,4.041201255850429e-05,COMPLETE
42,0.14460517466068268,2023-09-03 22:48:17.246794,2023-09-03 22:48:54.782187,0 days 00:00:37.535393,Sigmoid,Sigmoid,Sigmoid,Tanh,4,23,15.0,11.0,17.0,0.004525150699587166,4,40,0.7848061075103456,1.5806397165793428e-05,COMPLETE
43,0.1531984657049179,2023-09-03 22:48:54.782695,2023-09-03 22:49:36.298850,0 days 00:00:41.516155,Sigmoid,Sigmoid,Sigmoid,Tanh,4,23,15.0,11.0,16.0,0.0035645725431702395,4,60,0.5777918447381243,1.0207145335702914e-05,COMPLETE
44,0.20118430256843567,2023-09-03 22:49:36.299349,2023-09-03 22:49:46.193569,0 days 00:00:09.894220,Sigmoid,ReLU,Sigmoid,Tanh,16,23,18.0,7.0,10.0,0.0019224056650265172,4,40,0.7298005695948564,1.731589123579833e-05,COMPLETE
45,0.12728847563266754,2023-09-03 22:49:46.194077,2023-09-03 22:49:57.910234,0 days 00:00:11.716157,Tanh,Sigmoid,Leaky,ReLU,12,18,14.0,9.0,22.0,0.0046493382768786305,4,40,0.66058452335654,1.4144118694739144e-05,COMPLETE
46,0.17768503725528717,2023-09-03 22:49:57.910745,2023-09-03 22:50:13.021641,0 days 00:00:15.110896,Tanh,Sigmoid,,,12,18,11.0,,,0.0013323403446249239,2,80,0.6632925402224303,1.5659279686172253e-05,COMPLETE
47,0.11470356583595276,2023-09-03 22:50:13.022120,2023-09-03 22:50:24.134928,0 days 00:00:11.112808,Tanh,Sigmoid,ReLU,,12,20,14.0,9.0,,0.0042013244845372204,3,40,0.7839486880717309,1.4785647029642116e-05,COMPLETE
48,0.17289692163467407,2023-09-03 22:50:24.135414,2023-09-03 22:50:30.892175,0 days 00:00:06.756761,Tanh,ReLU,ReLU,,12,15,12.0,9.0,,0.010902720533521306,3,40,0.47081854322836925,4.6517768051885846e-05,COMPLETE
49,0.1601141393184662,2023-09-03 22:50:30.892677,2023-09-03 22:50:45.287163,0 days 00:00:14.394486,Tanh,Sigmoid,ReLU,,12,18,14.0,8.0,,0.01810633308741721,3,60,0.6741068257915565,1.0575874711332259e-05,COMPLETE
50,0.2785109877586365,2023-09-03 22:50:45.287664,2023-09-03 22:50:51.693422,0 days 00:00:06.405758,Tanh,Sigmoid,,,12,21,21.0,,,0.0021377096981015807,2,40,0.5591014220364118,0.0001715010981897365,COMPLETE
51,0.11874891817569733,2023-09-03 22:50:51.693901,2023-09-03 22:51:05.191172,0 days 00:00:13.497271,Tanh,Sigmoid,ReLU,,10,20,14.0,10.0,,0.004447852385951595,3,40,0.7983787238554494,1.6256416089386255e-05,COMPLETE
52,0.14423272013664246,2023-09-03 22:51:05.191664,2023-09-03 22:51:17.603259,0 days 00:00:12.411595,Tanh,Sigmoid,ReLU,,10,20,13.0,10.0,,0.003848267091931263,3,40,0.7341055762188881,1.4643528425612527e-05,COMPLETE
53,0.12579461932182312,2023-09-03 22:51:17.603783,2023-09-03 22:51:28.509657,0 days 00:00:10.905874,Tanh,Sigmoid,ReLU,,10,19,10.0,14.0,,0.008407900202292432,3,40,0.6444428742861199,2.778573743930162e-05,COMPLETE
54,0.15040422976016998,2023-09-03 22:51:28.510157,2023-09-03 22:51:50.459327,0 days 00:00:21.949170,Tanh,Sigmoid,ReLU,,10,19,10.0,14.0,,0.0014885925256453464,3,80,0.6471138796509874,2.8767434752227993e-05,COMPLETE
55,0.15721909701824188,2023-09-03 22:51:50.459857,2023-09-03 22:51:55.163935,0 days 00:00:04.704078,Tanh,Sigmoid,ReLU,,10,16,7.0,16.0,,0.004786752166384319,3,40,0.6943753677937846,2.470958969530573e-05,COMPLETE
56,0.3254472017288208,2023-09-03 22:51:55.164243,2023-09-03 22:51:57.834150,0 days 00:00:02.669907,Tanh,Sigmoid,,,10,17,11.0,,,0.0009398272087862823,2,40,0.6171202772183322,5.401015585145514e-05,COMPLETE
57,0.16614696383476257,2023-09-03 22:51:57.834433,2023-09-03 22:52:00.653785,0 days 00:00:02.819352,Tanh,ReLU,ReLU,,10,19,9.0,17.0,,0.006294916814660706,3,40,0.5323514119547006,9.765782905305055e-05,COMPLETE
58,0.14532247185707092,2023-09-03 22:52:00.654102,2023-09-03 22:52:07.792616,0 days 00:00:07.138514,Tanh,Sigmoid,ReLU,,8,20,15.0,12.0,,0.012181879219747846,3,60,0.7134227238446921,3.4405713288760203e-05,COMPLETE
59,0.24511878192424774,2023-09-03 22:52:07.792923,2023-09-03 22:52:09.476407,0 days 00:00:01.683484,Tanh,Sigmoid,,,12,15,14.0,,,0.003452274875945386,2,40,0.45730928341401345,1.2839552166951199e-05,COMPLETE
60,0.19152776896953583,2023-09-03 22:52:09.476694,2023-09-03 22:52:13.170644,0 days 00:00:03.693950,Tanh,,,,10,18,,,,0.01420914282956771,1,80,0.5560727394556584,2.1893277147888625e-05,COMPLETE
61,0.1690453141927719,2023-09-03 22:52:13.170928,2023-09-03 22:52:16.596674,0 days 00:00:03.425746,Tanh,Sigmoid,Tanh,,12,21,12.0,10.0,,0.009310913188903246,3,40,0.7669682416110244,1.8505186013398013e-05,COMPLETE
62,0.12945374846458435,2023-09-03 22:52:16.596972,2023-09-03 22:52:18.884214,0 days 00:00:02.287242,Tanh,Sigmoid,ReLU,,16,23,23.0,7.0,,0.007689235000192971,3,40,0.6454003137500198,1.3807698275444755e-05,COMPLETE
63,0.16772310435771942,2023-09-03 22:52:18.884512,2023-09-03 22:52:21.098115,0 days 00:00:02.213603,Tanh,Sigmoid,ReLU,,16,12,23.0,7.0,,0.0022783117424235288,3,40,0.6376491705117745,1.0078319170822676e-05,COMPLETE
64,0.14526046812534332,2023-09-03 22:52:21.098418,2023-09-03 22:52:23.492331,0 days 00:00:02.393913,Tanh,Sigmoid,ReLU,,16,20,10.0,8.0,,0.003977388374016901,3,40,0.6888477998485936,1.3234119579355128e-05,COMPLETE
65,0.13477078080177307,2023-09-03 22:52:23.492626,2023-09-03 22:52:25.741685,0 days 00:00:02.249059,Tanh,Sigmoid,ReLU,,16,21,7.0,14.0,,0.006824065642881904,3,40,0.6033760962237807,2.5143304475249514e-05,COMPLETE
66,0.18182417750358582,2023-09-03 22:52:25.741987,2023-09-03 22:52:27.689644,0 days 00:00:01.947657,Tanh,Sigmoid,ReLU,,30,19,23.0,10.0,,0.005535532503638257,3,40,0.539753572408261,3.5773553015118336e-05,COMPLETE
67,0.09956005215644836,2023-09-03 22:52:27.690133,2023-09-03 22:52:35.258049,0 days 00:00:07.567916,Tanh,Sigmoid,Tanh,,10,23,14.0,20.0,,0.0027899591440228868,3,40,0.7438726200189245,1.4021366711892516e-05,COMPLETE
68,0.15869519114494324,2023-09-03 22:52:35.258349,2023-09-03 22:52:39.222016,0 days 00:00:03.963667,Tanh,Sigmoid,Tanh,,10,22,14.0,19.0,,0.001680514786171267,3,40,0.7492357868184966,7.098640366108962e-05,COMPLETE
69,0.1420443207025528,2023-09-03 22:52:39.222307,2023-09-03 22:52:42.895643,0 days 00:00:03.673336,Tanh,ReLU,Tanh,,10,17,17.0,21.0,,0.0027053262262654977,3,40,0.6938316847915769,1.958434796223796e-05,COMPLETE
70,0.5650596618652344,2023-09-03 22:52:42.895944,2023-09-03 22:52:48.036192,0 days 00:00:05.140248,Tanh,Sigmoid,Tanh,ReLU,10,1,13.0,23.0,24.0,0.0033435188903973307,4,40,0.7929278631022519,5.24017478615238e-05,COMPLETE
71,0.14460858702659607,2023-09-03 22:52:48.036502,2023-09-03 22:52:52.269456,0 days 00:00:04.232954,Tanh,Sigmoid,ReLU,,8,23,15.0,8.0,,0.0044133612456194885,3,40,0.6465311027113155,1.346664714786314e-05,COMPLETE
72,0.1125093325972557,2023-09-03 22:52:52.269759,2023-09-03 22:52:54.901831,0 days 00:00:02.632072,Tanh,Sigmoid,Tanh,,12,20,10.0,24.0,,0.009103249584929397,3,40,0.588747796656582,2.5443404438666707e-05,COMPLETE
73,0.17096084356307983,2023-09-03 22:52:54.902131,2023-09-03 22:52:57.539678,0 days 00:00:02.637547,Tanh,Sigmoid,Tanh,,12,20,10.0,20.0,,0.0027206967859874347,3,40,0.5898449032427888,2.5538400629322626e-05,COMPLETE
74,0.12082728743553162,2023-09-03 22:52:57.539978,2023-09-03 22:53:00.850830,0 days 00:00:03.310852,Tanh,Sigmoid,Tanh,,12,21,9.0,24.0,,0.009858079981217027,3,40,0.7341946333942344,2.1225552524087664e-05,COMPLETE
75,0.11987419426441193,2023-09-03 22:53:00.851137,2023-09-03 22:53:04.182085,0 days 00:00:03.330948,Tanh,Sigmoid,Tanh,,12,21,9.0,24.0,,0.01111319632622079,3,40,0.7427844511185049,3.565998114375812e-05,COMPLETE
76,0.14548532664775848,2023-09-03 22:53:04.182391,2023-09-03 22:53:09.147167,0 days 00:00:04.964776,ReLU,Sigmoid,Tanh,,12,21,7.0,24.0,,0.022682403121911984,3,60,0.7374663898743812,4.164904954894121e-05,COMPLETE
77,0.12297581881284714,2023-09-03 22:53:09.147471,2023-09-03 22:53:12.522295,0 days 00:00:03.374824,Tanh,Sigmoid,Tanh,,12,22,8.0,23.0,,0.015146747930040425,3,40,0.7571006570682353,1.925143755337943e-05,COMPLETE
78,0.20700222253799438,2023-09-03 22:53:12.522597,2023-09-03 22:53:15.227268,0 days 00:00:02.704671,Tanh,Leaky,,,12,7,8.0,,,0.015412841477770825,2,40,0.7559607511107495,2.0623466741308836e-05,COMPLETE
79,0.15486104786396027,2023-09-03 22:53:15.227558,2023-09-03 22:53:22.290276,0 days 00:00:07.062718,Tanh,Sigmoid,Tanh,,12,24,8.0,23.0,,0.010769630814823206,3,80,0.7951350788720141,1.9013928767848622e-05,COMPLETE
80,0.14777199923992157,2023-09-03 22:53:22.290577,2023-09-03 22:53:25.466869,0 days 00:00:03.176292,Tanh,Sigmoid,Tanh,,12,22,6.0,24.0,,0.012662218852027049,3,40,0.7146523003807335,1.2026692048682615e-05,COMPLETE
81,0.19650743901729584,2023-09-03 22:53:25.467167,2023-09-03 22:53:28.558594,0 days 00:00:03.091427,Tanh,Sigmoid,Tanh,,12,21,9.0,22.0,,0.005718493796628174,3,40,0.6950210319634496,2.9051906807134614e-05,COMPLETE
82,0.11371108889579773,2023-09-03 22:53:28.558896,2023-09-03 22:53:36.238333,0 days 00:00:07.679437,Sigmoid,Sigmoid,Tanh,,12,22,8.0,23.0,,0.00975186930429946,3,40,0.7470838932915087,3.886628982327328e-05,COMPLETE
83,0.13430778682231903,2023-09-03 22:53:36.238830,2023-09-03 22:53:41.672148,0 days 00:00:05.433318,Leaky,Sigmoid,Tanh,,12,20,8.0,22.0,,0.014745759544124186,3,40,0.7585032465890124,4.685618644627517e-05,COMPLETE
84,0.09807858616113663,2023-09-03 22:53:41.672454,2023-09-03 22:53:46.293277,0 days 00:00:04.620823,Tanh,Sigmoid,Tanh,,12,22,5.0,24.0,,0.009239212911415044,3,40,0.743885382498541,1.7043837926435854e-05,COMPLETE
85,0.15706850588321686,2023-09-03 22:53:46.293572,2023-09-03 22:53:49.446618,0 days 00:00:03.153046,Tanh,Tanh,Tanh,,12,23,3.0,24.0,,0.009711958265630262,3,40,0.7145603162095415,3.424231743265897e-05,COMPLETE
86,0.16887518763542175,2023-09-03 22:53:49.446914,2023-09-03 22:53:52.491109,0 days 00:00:03.044195,Sigmoid,Leaky,Tanh,,12,21,5.0,22.0,,0.007806259200418505,3,40,0.6779632164975147,1.5627858239833034e-05,COMPLETE
87,0.11726260185241699,2023-09-03 22:53:52.491414,2023-09-03 22:53:56.082394,0 days 00:00:03.590980,ReLU,Sigmoid,Tanh,,12,24,5.0,21.0,,0.023933122522953525,3,40,0.7960767706731234,2.3567491629879297e-05,COMPLETE
88,0.15083947777748108,2023-09-03 22:53:56.082706,2023-09-03 22:53:57.692790,0 days 00:00:01.610084,ReLU,Sigmoid,Tanh,,30,24,1.0,21.0,,0.021630340417418015,3,40,0.7964575965550805,1.0193294251248325e-05,COMPLETE
89,0.20319458842277527,2023-09-03 22:53:57.693089,2023-09-03 22:53:59.841166,0 days 00:00:02.148077,ReLU,Sigmoid,,,12,24,4.0,,,0.04520186538206332,2,40,0.5800050587767361,6.47892762860629e-05,COMPLETE
90,0.1557239443063736,2023-09-03 22:53:59.841466,2023-09-03 22:54:03.448111,0 days 00:00:03.606645,ReLU,Sigmoid,Tanh,,12,23,2.0,20.0,,0.022452485719150667,3,40,0.7996661923878212,3.905098654322124e-05,COMPLETE
91,0.12441705167293549,2023-09-03 22:54:03.448407,2023-09-03 22:54:06.784491,0 days 00:00:03.336084,ReLU,Sigmoid,Tanh,,12,22,5.0,24.0,,0.010457810159689045,3,40,0.7425450303783668,2.4036154114861445e-05,COMPLETE
92,0.13775911927223206,2023-09-03 22:54:06.784798,2023-09-03 22:54:09.842534,0 days 00:00:03.057736,Leaky,Sigmoid,Tanh,,12,23,6.0,23.0,,0.007249391106967879,3,40,0.6758920342693951,1.588110628068205e-05,COMPLETE
93,0.1482791006565094,2023-09-03 22:54:09.842834,2023-09-03 22:54:13.059345,0 days 00:00:03.216511,Tanh,Sigmoid,Tanh,,12,21,4.0,22.0,,0.027067607221435974,3,40,0.7169624258107519,2.307606017126263e-05,COMPLETE
94,0.16409920156002045,2023-09-03 22:54:13.059641,2023-09-03 22:54:15.783521,0 days 00:00:02.723880,Sigmoid,Sigmoid,Tanh,,12,20,11.0,23.0,,0.01774625539744281,3,40,0.6119596170799192,1.2330977790009576e-05,COMPLETE
95,0.14308694005012512,2023-09-03 22:54:15.783831,2023-09-03 22:54:20.835496,0 days 00:00:05.051665,ReLU,ReLU,Tanh,,12,22,6.0,24.0,,0.005546334842287124,3,60,0.7530805812775182,1.756053183891805e-05,COMPLETE
96,0.19550827145576477,2023-09-03 22:54:20.835797,2023-09-03 22:54:25.863216,0 days 00:00:05.027419,Tanh,Sigmoid,Tanh,,8,24,9.0,22.0,,0.008480626723191283,3,40,0.6706748977598843,3.2338324506464066e-05,COMPLETE
97,0.1698998212814331,2023-09-03 22:54:25.863513,2023-09-03 22:54:33.542401,0 days 00:00:07.678888,Leaky,Sigmoid,Tanh,,12,19,3.0,20.0,,0.0041699505828463775,3,40,0.7123633475279205,5.260773222557282e-05,COMPLETE
98,0.14658504724502563,2023-09-03 22:54:33.542695,2023-09-03 22:54:43.796898,0 days 00:00:10.254203,Tanh,Tanh,Tanh,,12,20,11.0,23.0,,0.011124714794158785,3,100,0.7691666537880615,1.1770971025425942e-05,COMPLETE
99,0.1592823714017868,2023-09-03 22:54:43.797204,2023-09-03 22:54:46.513743,0 days 00:00:02.716539,Tanh,Sigmoid,Tanh,,12,23,5.0,24.0,,0.012978229427233976,3,40,0.6085842952479626,2.1770747857795856e-05,COMPLETE
100,0.14026221632957458,2023-09-03 22:54:46.514035,2023-09-03 22:54:53.124555,0 days 00:00:06.610520,Sigmoid,Sigmoid,Tanh,,10,22,7.0,21.0,,0.006345522176786328,3,80,0.6313674508790482,1.674059707312588e-05,COMPLETE
101,0.11296133697032928,2023-09-03 22:54:53.124860,2023-09-03 22:54:56.540727,0 days 00:00:03.415867,Tanh,Sigmoid,Tanh,,12,21,8.0,23.0,,0.015922915938666588,3,40,0.7637180768458409,1.9827656239828037e-05,COMPLETE
102,0.15676672756671906,2023-09-03 22:54:56.541026,2023-09-03 22:54:59.782969,0 days 00:00:03.241943,Tanh,Sigmoid,Tanh,,12,21,9.0,23.0,,0.01692245211406836,3,40,0.7249715767954474,2.8897513145909744e-05,COMPLETE
103,0.1359880417585373,2023-09-03 22:54:59.783270,2023-09-03 22:55:03.205968,0 days 00:00:03.422698,Tanh,Sigmoid,Tanh,,12,21,10.0,24.0,,0.008905693710032924,3,40,0.7668841297410413,1.3316479241375497e-05,COMPLETE
104,0.17182153463363647,2023-09-03 22:55:03.206263,2023-09-03 22:55:06.205691,0 days 00:00:02.999428,Tanh,Sigmoid,Tanh,,12,19,6.0,22.0,,0.005014453822051095,3,40,0.672943805267256,2.4307112303695917e-05,COMPLETE
105,0.10167750716209412,2023-09-03 22:55:06.205993,2023-09-03 22:55:07.642020,0 days 00:00:01.436027,Tanh,Sigmoid,Tanh,,30,22,12.0,18.0,,0.01288777854699774,3,40,0.7027522148547546,3.900170695371219e-05,COMPLETE
106,0.11695830523967743,2023-09-03 22:55:07.642320,2023-09-03 22:55:08.993248,0 days 00:00:01.350928,Tanh,Sigmoid,Tanh,,30,22,12.0,19.0,,0.01183930663400791,3,40,0.6583071702899195,3.719590907640596e-05,COMPLETE
107,0.13289868831634521,2023-09-03 22:55:08.993546,2023-09-03 22:55:10.322830,0 days 00:00:01.329284,Tanh,Leaky,Tanh,,30,23,12.0,19.0,,0.014087394205283658,3,40,0.6437387807259601,4.478455962056594e-05,COMPLETE
