number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
0,0.5773887038230896,2023-09-04 13:40:02.404928,2023-09-04 13:40:03.258646,0 days 00:00:00.853718,Sigmoid,Tanh,Tanh,,38,21,21.0,8.0,,9.940381681203353e-05,3,172,0.16990014818445778,0.006575753158589308,174.1732623965241,COMPLETE
1,0.5414720773696899,2023-09-04 13:40:03.258945,2023-09-04 13:40:03.358537,0 days 00:00:00.099592,ReLU,,,,72,7,,,,0.011589399118254583,1,451,0.2616247785117778,0.0012121256814370675,198.92878933610587,COMPLETE
2,0.5363270044326782,2023-09-04 13:40:03.358764,2023-09-04 13:40:03.604036,0 days 00:00:00.245272,Sigmoid,Tanh,Tanh,ReLU,97,7,13.0,13.0,22.0,0.0009022111910863152,4,56,0.2595381300103678,0.00039273504615332683,147.78432301112585,COMPLETE
3,1.0583099126815796,2023-09-04 13:40:03.604476,2023-09-04 13:40:04.503560,0 days 00:00:00.899084,Tanh,Leaky,ReLU,Sigmoid,40,5,13.0,6.0,22.0,1.1943965230906428e-05,4,60,0.525076931685683,9.720207838243221e-05,132.63812230428059,COMPLETE
4,1.3043445348739624,2023-09-04 13:40:04.503946,2023-09-04 13:40:04.723164,0 days 00:00:00.219218,ReLU,Sigmoid,ReLU,Sigmoid,30,12,22.0,15.0,23.0,6.0608328399020074e-05,4,161,0.15804726871187308,0.002309427826857977,121.6308640872731,COMPLETE
5,0.9598093628883362,2023-09-04 13:40:04.723463,2023-09-04 13:40:06.149336,0 days 00:00:01.425873,ReLU,,,,51,5,,,,1.3556849034787075e-05,1,146,0.7105069216896909,6.969533315955606e-05,197.82916782326893,COMPLETE
6,0.5673357248306274,2023-09-04 13:40:06.149596,2023-09-04 13:40:07.575575,0 days 00:00:01.425979,ReLU,,,,72,8,,,,0.00012668757738148654,1,473,0.24495411994592153,0.0001141180373992969,1250.510891226835,COMPLETE
7,0.4528632164001465,2023-09-04 13:40:07.575891,2023-09-04 13:40:07.870775,0 days 00:00:00.294884,Leaky,,,,53,22,,,,0.062037199545505635,1,424,0.40400153838674907,2.0547273807643972e-05,227.26416733685662,COMPLETE
8,0.4665246903896332,2023-09-04 13:40:07.871023,2023-09-04 13:40:08.226340,0 days 00:00:00.355317,Leaky,Tanh,,,86,7,11.0,,,0.0017525530274490496,2,135,0.1779462768011832,0.00010052139256698963,200.36630079481336,COMPLETE
9,0.5114938020706177,2023-09-04 13:40:08.226570,2023-09-04 13:40:09.078815,0 days 00:00:00.852245,Sigmoid,Leaky,,,85,4,4.0,,,0.0029300834262996085,2,328,0.19862900978813505,6.18444474230342e-05,359.2157560441552,COMPLETE
