number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
41,0.28734108805656433,2023-09-03 12:07:18.781019,2023-09-03 12:07:37.914065,0 days 00:00:19.133046,Leaky,Sigmoid,ReLU,,2,6,22.0,12.0,,0.00812635056762145,3,40,0.7649532016809761,0.0006827678226043451,COMPLETE
42,0.27999478578567505,2023-09-03 12:07:37.914352,2023-09-03 12:07:57.542477,0 days 00:00:19.628125,Leaky,Sigmoid,ReLU,,2,4,22.0,18.0,,0.0035281928394896175,3,40,0.7897088028800575,0.0004438981421139636,COMPLETE
43,0.26121702790260315,2023-09-03 12:07:57.542759,2023-09-03 12:08:20.400673,0 days 00:00:22.857914,Leaky,Sigmoid,ReLU,,2,7,23.0,24.0,,0.00763087133104021,3,40,0.6772674766685385,0.0004586838946315016,COMPLETE
44,0.3543054461479187,2023-09-03 12:08:20.400959,2023-09-03 12:08:27.065872,0 days 00:00:06.664913,Leaky,Sigmoid,ReLU,Sigmoid,10,5,20.0,14.0,14.0,0.014296168570629004,4,60,0.5968135447415464,0.0007475145309616982,COMPLETE
45,0.27207159996032715,2023-09-03 12:08:27.066171,2023-09-03 12:08:29.002136,0 days 00:00:01.935965,Leaky,ReLU,Leaky,,16,3,17.0,22.0,,0.0041982254591212366,3,40,0.5565544650018651,0.0002797585797008114,COMPLETE
46,0.23544393479824066,2023-09-03 12:08:29.002433,2023-09-03 12:08:46.213009,0 days 00:00:17.210576,Leaky,Sigmoid,Sigmoid,,2,7,21.0,10.0,,0.008042538417036359,3,40,0.7055982934927659,0.0004941010549002107,COMPLETE
47,0.3029134273529053,2023-09-03 12:08:46.213310,2023-09-03 12:08:47.744618,0 days 00:00:01.531308,ReLU,Tanh,Sigmoid,,30,9,19.0,10.0,,0.003201106697528652,3,60,0.503056299918802,0.000967107957995066,COMPLETE
48,0.2167767435312271,2023-09-03 12:08:47.744894,2023-09-03 12:08:51.468226,0 days 00:00:03.723332,Leaky,ReLU,Sigmoid,,10,8,20.0,10.0,,0.018672524078554027,3,40,0.7035691445147557,0.0002107198728006623,COMPLETE
49,0.25628817081451416,2023-09-03 12:08:51.468502,2023-09-03 12:08:57.864806,0 days 00:00:06.396304,Leaky,ReLU,Sigmoid,Leaky,10,7,20.0,9.0,10.0,0.018834919094699077,4,40,0.7090029392502094,0.00013446499905153125,COMPLETE
50,0.3601522743701935,2023-09-03 12:08:57.865104,2023-09-03 12:09:01.221294,0 days 00:00:03.356190,Leaky,ReLU,Sigmoid,,10,8,21.0,7.0,,0.039507020496689714,3,40,0.6172599873477533,0.00023433502156182048,COMPLETE
51,0.22952264547348022,2023-09-03 12:09:01.221575,2023-09-03 12:09:05.258850,0 days 00:00:04.037275,Leaky,ReLU,Sigmoid,,10,10,18.0,11.0,,0.011669492640879759,3,40,0.5558931056134372,0.0003789995379815283,COMPLETE
52,0.27234625816345215,2023-09-03 12:09:05.259321,2023-09-03 12:09:10.304798,0 days 00:00:05.045477,Leaky,ReLU,Sigmoid,,10,7,18.0,12.0,,0.010461000644416123,3,40,0.6508233241633352,0.0003732599520293595,COMPLETE
53,0.26217377185821533,2023-09-03 12:09:10.305251,2023-09-03 12:09:13.316496,0 days 00:00:03.011245,Leaky,ReLU,Sigmoid,,10,5,18.0,8.0,,0.01358783099675064,3,40,0.5528968296875438,0.00010987134267868173,COMPLETE
54,0.21558146178722382,2023-09-03 12:09:13.316780,2023-09-03 12:09:16.998085,0 days 00:00:03.681305,Leaky,ReLU,Sigmoid,,10,11,21.0,11.0,,0.0172525887675707,3,40,0.6857954602878427,0.00023967094885078322,COMPLETE
55,0.24391944706439972,2023-09-03 12:09:16.998367,2023-09-03 12:09:20.384732,0 days 00:00:03.386365,Leaky,ReLU,,,10,11,16.0,,,0.01986096877037413,2,40,0.703108240367208,0.00023258391939249122,COMPLETE
56,0.1991458684206009,2023-09-03 12:09:20.385169,2023-09-03 12:09:28.397287,0 days 00:00:08.012118,Sigmoid,ReLU,Sigmoid,,10,12,21.0,11.0,,0.010684120610577889,3,80,0.733779906257819,0.00018439048888595813,COMPLETE
57,0.2039211541414261,2023-09-03 12:09:28.397576,2023-09-03 12:09:38.125014,0 days 00:00:09.727438,Sigmoid,ReLU,Sigmoid,,10,12,19.0,13.0,,0.03038566521403775,3,80,0.739583283401004,0.00010581437469496967,COMPLETE
58,0.6429178714752197,2023-09-03 12:09:38.125284,2023-09-03 12:09:47.988493,0 days 00:00:09.863209,Sigmoid,ReLU,Sigmoid,,10,12,20.0,1.0,,0.029852972374552037,3,80,0.6640554246406437,0.0001055816722861109,COMPLETE
59,0.25226670503616333,2023-09-03 12:09:47.988770,2023-09-03 12:09:57.550240,0 days 00:00:09.561470,Sigmoid,ReLU,Sigmoid,Tanh,10,15,23.0,11.0,17.0,0.0456205946455158,4,80,0.7223339399386518,0.0001967863798455577,COMPLETE
60,0.3330739140510559,2023-09-03 12:09:57.550528,2023-09-03 12:10:05.872514,0 days 00:00:08.321986,Sigmoid,ReLU,Sigmoid,,10,12,6.0,13.0,,0.07761833974145033,3,80,0.7841175602675025,8.386631755396743e-05,COMPLETE
61,0.22096769511699677,2023-09-03 12:10:05.872803,2023-09-03 12:10:13.019191,0 days 00:00:07.146388,Sigmoid,ReLU,Sigmoid,,10,10,19.0,5.0,,0.01683316314270251,3,80,0.6615425385510235,0.00017712902207050183,COMPLETE
62,0.20406369864940643,2023-09-03 12:10:13.019470,2023-09-03 12:10:20.964242,0 days 00:00:07.944772,Sigmoid,ReLU,Sigmoid,,10,14,18.0,6.0,,0.016172387255612625,3,80,0.7479881303950777,0.00015175062954849258,COMPLETE
63,0.21001631021499634,2023-09-03 12:10:20.964527,2023-09-03 12:10:30.123413,0 days 00:00:09.158886,Sigmoid,ReLU,Sigmoid,,10,14,19.0,7.0,,0.016669113978747763,3,80,0.7391124222130249,0.00013903099268885302,COMPLETE
64,0.20351360738277435,2023-09-03 12:10:30.123694,2023-09-03 12:10:38.123575,0 days 00:00:07.999881,Sigmoid,ReLU,Sigmoid,,10,14,21.0,3.0,,0.02155579556051824,3,80,0.7468524739443452,0.00013271802169370728,COMPLETE
65,1.0533355474472046,2023-09-03 12:10:38.123865,2023-09-03 12:10:46.033415,0 days 00:00:07.909550,Sigmoid,ReLU,Tanh,,10,15,1.0,2.0,,0.0256614642127776,3,80,0.7376791816925798,5.207957882415493e-05,COMPLETE
66,0.20393770933151245,2023-09-03 12:10:46.033696,2023-09-03 12:10:58.574320,0 days 00:00:12.540624,Sigmoid,ReLU,Sigmoid,,10,17,23.0,3.0,,0.013577871877678211,3,80,0.7909453002315707,0.0001435853395112196,COMPLETE
67,0.2043512910604477,2023-09-03 12:10:58.574612,2023-09-03 12:11:06.846951,0 days 00:00:08.272339,Sigmoid,ReLU,Sigmoid,,10,17,23.0,3.0,,0.031506379109845835,3,80,0.7499731627073579,0.00013699774172143303,COMPLETE
68,0.2257249504327774,2023-09-03 12:11:06.847234,2023-09-03 12:11:16.481690,0 days 00:00:09.634456,Sigmoid,ReLU,Sigmoid,,10,20,23.0,3.0,,0.031462339561331425,3,80,0.7396262509295992,4.498403135409852e-05,COMPLETE
69,0.32345569133758545,2023-09-03 12:11:16.481976,2023-09-03 12:11:29.659609,0 days 00:00:13.177633,Sigmoid,ReLU,Sigmoid,,10,17,23.0,4.0,,0.05717511328719526,3,80,0.7993208630238973,8.055062565236204e-05,COMPLETE
70,0.2538841664791107,2023-09-03 12:11:29.659912,2023-09-03 12:11:52.195889,0 days 00:00:22.535977,Sigmoid,ReLU,Sigmoid,,4,16,24.0,6.0,,0.02630979153672585,3,80,0.7508584304937211,0.00013807063599630042,COMPLETE
71,0.2031896412372589,2023-09-03 12:11:52.196351,2023-09-03 12:12:01.992164,0 days 00:00:09.795813,Sigmoid,ReLU,Sigmoid,,10,14,21.0,3.0,,0.01499636294639504,3,80,0.7995404778645702,0.00011218597626589886,COMPLETE
72,0.2269446700811386,2023-09-03 12:12:01.992450,2023-09-03 12:12:13.453627,0 days 00:00:11.461177,Sigmoid,ReLU,Sigmoid,,10,14,21.0,4.0,,0.013737986735401393,3,80,0.7496560504014775,0.00011484368647915306,COMPLETE
73,0.20389112830162048,2023-09-03 12:12:13.453911,2023-09-03 12:12:20.402212,0 days 00:00:06.948301,Sigmoid,ReLU,Sigmoid,,10,19,24.0,3.0,,0.03547589623824587,3,80,0.63141781313477,0.00015143231939198192,COMPLETE
74,0.35335108637809753,2023-09-03 12:12:20.402492,2023-09-03 12:12:31.500914,0 days 00:00:11.098422,Sigmoid,ReLU,Sigmoid,,10,20,24.0,2.0,,0.03420997097642175,3,80,0.6372835844361758,4.206049646332885e-05,COMPLETE
75,0.19539494812488556,2023-09-03 12:12:31.501379,2023-09-03 12:12:41.552228,0 days 00:00:10.050849,Sigmoid,ReLU,Sigmoid,,10,18,23.0,3.0,,0.023466654928498525,3,80,0.7965422104057676,9.637493808494528e-05,COMPLETE
76,0.6786559224128723,2023-09-03 12:12:41.552503,2023-09-03 12:12:50.124734,0 days 00:00:08.572231,Sigmoid,ReLU,Tanh,,10,19,22.0,1.0,,0.02341515353111069,3,80,0.7970865788958416,7.926308328893813e-05,COMPLETE
77,0.3193575143814087,2023-09-03 12:12:50.125025,2023-09-03 12:12:54.639117,0 days 00:00:04.514092,Sigmoid,Leaky,Sigmoid,,16,21,24.0,4.0,,0.051114490616760135,3,80,0.6797543420777424,9.503399045647784e-05,COMPLETE
78,0.5207177996635437,2023-09-03 12:12:54.639411,2023-09-03 12:13:02.604171,0 days 00:00:07.964760,Sigmoid,ReLU,Sigmoid,Sigmoid,10,18,22.0,5.0,6.0,0.06325002595852712,4,80,0.6321229716670127,7.326425934749576e-05,COMPLETE
79,0.3470746874809265,2023-09-03 12:13:02.604464,2023-09-03 12:13:13.237379,0 days 00:00:10.632915,Sigmoid,ReLU,Sigmoid,,10,16,21.0,2.0,,0.039435930318840906,3,80,0.7971720943359331,0.00016441302099922598,COMPLETE
80,0.2366028130054474,2023-09-03 12:13:13.237655,2023-09-03 12:13:22.542103,0 days 00:00:09.304448,Sigmoid,ReLU,Sigmoid,,8,23,23.0,3.0,,0.02284139622804544,3,80,0.6761666427721745,9.917078608989088e-05,COMPLETE
81,0.2468530833721161,2023-09-03 12:13:22.542382,2023-09-03 12:13:30.403250,0 days 00:00:07.860868,Sigmoid,ReLU,Sigmoid,,10,17,23.0,3.0,,0.036780400486625155,3,80,0.7319577711519573,0.0001278018262009668,COMPLETE
82,0.22604389488697052,2023-09-03 12:13:30.403527,2023-09-03 12:13:38.570216,0 days 00:00:08.166689,Sigmoid,ReLU,Sigmoid,,10,17,23.0,5.0,,0.03186498111450903,3,80,0.7569111361377231,5.9769834750453036e-05,COMPLETE
83,0.19322429597377777,2023-09-03 12:13:38.570520,2023-09-03 12:13:46.472195,0 days 00:00:07.901675,Sigmoid,ReLU,Sigmoid,,10,18,24.0,3.0,,0.01130577263092425,3,80,0.7107507915010718,0.00016016334607103373,COMPLETE
84,0.6372179388999939,2023-09-03 12:13:46.472469,2023-09-03 12:13:57.185424,0 days 00:00:10.712955,Sigmoid,ReLU,Sigmoid,,10,18,24.0,1.0,,0.01096769304887706,3,80,0.621243806111985,0.00016614065898372385,COMPLETE
85,0.21625295281410217,2023-09-03 12:13:57.185880,2023-09-03 12:14:07.236351,0 days 00:00:10.050471,Sigmoid,ReLU,Sigmoid,,10,19,22.0,15.0,,0.013530004841768504,3,80,0.6984623518229892,0.0001880455261217041,COMPLETE
86,0.2474452555179596,2023-09-03 12:14:07.236640,2023-09-03 12:14:22.219830,0 days 00:00:14.983190,Sigmoid,ReLU,Sigmoid,,4,13,21.0,6.0,,0.022660226523311185,3,80,0.6035407881169417,0.00025897692504579117,COMPLETE
87,0.400100439786911,2023-09-03 12:14:22.220119,2023-09-03 12:14:29.074110,0 days 00:00:06.853991,Sigmoid,Leaky,Leaky,,10,15,24.0,2.0,,0.009442839597131814,3,80,0.6731903309385578,0.00030818004761785337,COMPLETE
88,0.21056699752807617,2023-09-03 12:14:29.074399,2023-09-03 12:14:36.556464,0 days 00:00:07.482065,Sigmoid,ReLU,Tanh,,10,16,20.0,4.0,,0.006687740462294294,3,80,0.7192850709702202,9.344040549729266e-05,COMPLETE
89,0.41822952032089233,2023-09-03 12:14:36.556748,2023-09-03 12:14:45.032206,0 days 00:00:08.475458,Sigmoid,ReLU,Sigmoid,,10,20,22.0,5.0,,0.094072600942923,3,80,0.7696092681682,6.581515541440135e-05,COMPLETE
90,0.21147073805332184,2023-09-03 12:14:45.032500,2023-09-03 12:14:49.375844,0 days 00:00:04.343344,ReLU,ReLU,Sigmoid,,16,13,20.0,3.0,,0.015509361405429153,3,80,0.6516884687138298,3.3574445996312426e-05,COMPLETE
91,0.22831597924232483,2023-09-03 12:14:49.376127,2023-09-03 12:14:59.304149,0 days 00:00:09.928022,Sigmoid,ReLU,Sigmoid,,10,18,23.0,3.0,,0.027432352724876836,3,80,0.7588373361442101,0.0001238109014960252,COMPLETE
92,0.327872633934021,2023-09-03 12:14:59.304429,2023-09-03 12:15:10.117819,0 days 00:00:10.813390,Sigmoid,ReLU,Sigmoid,,10,14,24.0,2.0,,0.02189438115733322,3,80,0.7164463603784276,0.00014515973350115265,COMPLETE
93,0.2617434859275818,2023-09-03 12:15:10.118110,2023-09-03 12:15:18.823136,0 days 00:00:08.705026,Sigmoid,ReLU,Sigmoid,,10,19,22.0,4.0,,0.04609079964245528,3,80,0.7655511996504603,0.00010662472974387892,COMPLETE
94,0.24006614089012146,2023-09-03 12:15:18.823414,2023-09-03 12:15:24.312803,0 days 00:00:05.489389,Sigmoid,ReLU,Sigmoid,,10,21,21.0,3.0,,0.011681469223453374,3,60,0.688045480413225,0.00020094448559491995,COMPLETE
95,0.21713607013225555,2023-09-03 12:15:24.313076,2023-09-03 12:15:32.330097,0 days 00:00:08.017021,Sigmoid,ReLU,Sigmoid,,10,17,23.0,14.0,,0.028813041592157633,3,80,0.7337297604279357,6.738844281874361e-05,COMPLETE
96,0.6726386547088623,2023-09-03 12:15:32.330375,2023-09-03 12:15:39.033123,0 days 00:00:06.702748,Sigmoid,ReLU,Sigmoid,,10,15,10.0,1.0,,0.019673742747931627,3,80,0.6478484178713503,0.0001543898187721691,COMPLETE
97,0.19484733045101166,2023-09-03 12:15:39.033401,2023-09-03 12:15:47.561670,0 days 00:00:08.528269,Sigmoid,ReLU,Sigmoid,,10,18,17.0,6.0,,0.008898575517585033,3,80,0.7983951054693431,8.69717798980598e-05,COMPLETE
98,0.20764528214931488,2023-09-03 12:15:47.561957,2023-09-03 12:16:03.440175,0 days 00:00:15.878218,Sigmoid,ReLU,Leaky,,8,18,17.0,6.0,,0.009836592667076333,3,80,0.7845546671778085,9.536699349608592e-05,COMPLETE
99,0.21227174997329712,2023-09-03 12:16:03.440464,2023-09-03 12:16:11.802386,0 days 00:00:08.361922,Sigmoid,Leaky,Sigmoid,,10,12,16.0,8.0,,0.005419441922289403,3,80,0.7991464581796296,8.017022502237718e-05,COMPLETE
100,0.23733702301979065,2023-09-03 12:16:11.802668,2023-09-03 12:16:17.858822,0 days 00:00:06.056154,Sigmoid,ReLU,,,10,16,19.0,,,0.012727455105053671,2,80,0.6969871067660535,0.00029313213780124376,COMPLETE
101,0.19744321703910828,2023-09-03 12:16:17.859098,2023-09-03 12:16:25.865479,0 days 00:00:08.006381,Sigmoid,ReLU,Sigmoid,,10,19,22.0,5.0,,0.018050207606055857,3,80,0.75971153670438,0.00011624765338594226,COMPLETE
102,0.19867396354675293,2023-09-03 12:16:25.865760,2023-09-03 12:16:33.412664,0 days 00:00:07.546904,Sigmoid,ReLU,Sigmoid,,10,21,20.0,5.0,,0.015779260420661155,3,80,0.7141662669661566,0.00011491351499865013,COMPLETE
103,0.22393769025802612,2023-09-03 12:16:33.412948,2023-09-03 12:16:40.812338,0 days 00:00:07.399390,Sigmoid,ReLU,Sigmoid,,10,21,20.0,5.0,,0.009092507388242273,3,80,0.7072321453136846,0.00011203132117992021,COMPLETE
104,0.20951403677463531,2023-09-03 12:16:40.812620,2023-09-03 12:16:47.887871,0 days 00:00:07.075251,Sigmoid,ReLU,Sigmoid,,10,22,21.0,7.0,,0.015322729787010733,3,80,0.6653907064461301,0.00020317679201585184,COMPLETE
105,0.18565134704113007,2023-09-03 12:16:47.888157,2023-09-03 12:16:53.898359,0 days 00:00:06.010202,ReLU,ReLU,Sigmoid,,10,20,22.0,4.0,,0.006809943881520039,3,80,0.5842923480062009,8.588108656419749e-05,COMPLETE
106,0.20720157027244568,2023-09-03 12:16:53.898642,2023-09-03 12:17:10.494206,0 days 00:00:16.595564,ReLU,ReLU,Sigmoid,,4,22,22.0,4.0,,0.00644646513454356,3,60,0.599935510847117,5.900494685326924e-05,COMPLETE
107,0.2198324203491211,2023-09-03 12:17:10.494490,2023-09-03 12:17:24.293887,0 days 00:00:13.799397,ReLU,ReLU,Sigmoid,,10,20,19.0,5.0,,0.018589234192824,3,80,0.617349169483458,8.108897638526402e-05,COMPLETE
108,0.17777903378009796,2023-09-03 12:17:24.294356,2023-09-03 12:17:34.486779,0 days 00:00:10.192423,ReLU,ReLU,Sigmoid,,10,19,20.0,16.0,,0.011307358850354388,3,80,0.6364787684692818,0.00011229306950522549,COMPLETE
