number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
0,0.8083380460739136,2023-09-03 18:36:42.928731,2023-09-03 18:36:44.567775,0 days 00:00:01.639044,ReLU,,,,30,1,,,,0.004433313353560531,1,80,0.48704360625306004,0.0017268936587961454,COMPLETE
1,0.9925336837768555,2023-09-03 18:36:44.568075,2023-09-03 18:36:50.317523,0 days 00:00:05.749448,Leaky,ReLU,Sigmoid,Sigmoid,8,15,11.0,22.0,24.0,0.00018907007177308452,4,40,0.36828570878739103,0.05945128657768376,COMPLETE
2,0.8308072090148926,2023-09-03 18:36:50.318004,2023-09-03 18:36:53.855557,0 days 00:00:03.537553,ReLU,,,,12,1,,,,0.0926302999376439,1,80,0.4399684425805935,0.09333519700537789,COMPLETE
3,0.3255274295806885,2023-09-03 18:36:53.855839,2023-09-03 18:36:55.627576,0 days 00:00:01.771737,Tanh,,,,12,23,,,,0.0024309920653622368,1,80,0.2848589855796891,0.0018825962778229682,COMPLETE
4,0.5060195326805115,2023-09-03 18:36:55.627857,2023-09-03 18:36:56.871363,0 days 00:00:01.243506,Tanh,Leaky,,,30,17,24.0,,,7.287668513562484e-05,2,40,0.5336865954516147,9.629130659450467e-05,COMPLETE
5,0.7136246562004089,2023-09-03 18:36:56.871636,2023-09-03 18:36:59.604585,0 days 00:00:02.732949,Tanh,Tanh,,,2,7,19.0,,,2.2739603320099914e-05,2,40,0.11898920288974751,2.9700638389051498e-05,COMPLETE
6,0.5898353457450867,2023-09-03 18:36:59.605001,2023-09-03 18:37:05.502803,0 days 00:00:05.897802,Tanh,,,,4,2,,,,0.0002420181965058151,1,100,0.27177577635597766,0.003030276851864827,COMPLETE
7,0.3975618779659271,2023-09-03 18:37:05.503079,2023-09-03 18:37:06.931059,0 days 00:00:01.427980,Tanh,,,,12,23,,,,0.0023711175245533676,1,100,0.12871085156386497,9.943986855743025e-05,COMPLETE
8,0.954953134059906,2023-09-03 18:37:06.931316,2023-09-03 18:37:09.206475,0 days 00:00:02.275159,Leaky,Tanh,Leaky,Sigmoid,12,1,16.0,7.0,16.0,0.022588902666172986,4,60,0.26483193546898615,0.01570450362737627,COMPLETE
9,0.9924921989440918,2023-09-03 18:37:09.206745,2023-09-03 18:37:25.580232,0 days 00:00:16.373487,Sigmoid,Tanh,ReLU,Tanh,2,4,16.0,18.0,20.0,0.060237815074821545,4,80,0.26909216154271154,0.00021341110443195342,COMPLETE
10,0.7534231543540955,2023-09-03 18:37:25.580511,2023-09-03 18:37:31.599358,0 days 00:00:06.018847,Sigmoid,Sigmoid,Tanh,,10,23,1.0,2.0,,0.000836560978279159,3,60,0.7778798328015712,0.0005907804582463652,COMPLETE
11,0.6804499626159668,2023-09-03 18:37:31.599621,2023-09-03 18:37:32.709142,0 days 00:00:01.109521,Tanh,Leaky,,,16,24,1.0,,,0.0028094407795940008,2,100,0.15008159577822122,1.1867316074668522e-05,COMPLETE
12,0.3200567066669464,2023-09-03 18:37:32.709397,2023-09-03 18:37:34.034151,0 days 00:00:01.324754,Tanh,,,,12,20,,,,0.005278662153323941,1,100,0.18255843422890797,0.00033694944521862126,COMPLETE
13,0.27340734004974365,2023-09-03 18:37:34.034400,2023-09-03 18:37:36.142260,0 days 00:00:02.107860,Tanh,ReLU,Tanh,,12,19,8.0,13.0,,0.01125630985239538,3,100,0.184280021678349,0.0006008912120113246,COMPLETE
14,0.26997336745262146,2023-09-03 18:37:36.142541,2023-09-03 18:37:38.149187,0 days 00:00:02.006646,Tanh,ReLU,Tanh,,12,18,8.0,13.0,,0.012947397111541954,3,100,0.17318666551399953,0.000506431694341323,COMPLETE
