number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
10,0.22310340404510498,2023-09-03 22:29:30.409855,2023-09-03 22:29:31.991702,0 days 00:00:01.581847,Sigmoid,,,,16,24,,,,0.0926363280870274,1,40,0.6978369262161436,1.1101493412691382e-05,COMPLETE
11,0.2478753924369812,2023-09-03 22:29:31.991976,2023-09-03 22:29:33.850300,0 days 00:00:01.858324,Sigmoid,,,,16,23,,,,0.0984858878973182,1,40,0.798163878942446,1.7136105846802894e-05,COMPLETE
12,0.3367246985435486,2023-09-03 22:29:33.850554,2023-09-03 22:29:36.967671,0 days 00:00:03.117117,Sigmoid,Tanh,,,16,18,2.0,,,0.0597780482363689,2,40,0.7608022270507264,1.4826406886516503e-05,COMPLETE
13,0.18981875479221344,2023-09-03 22:29:36.968104,2023-09-03 22:29:40.011049,0 days 00:00:03.042945,Sigmoid,,,,30,24,,,,0.06282221776997976,1,40,0.7581386584462351,1.1899641560762771e-05,COMPLETE
14,0.2125745415687561,2023-09-03 22:29:40.011454,2023-09-03 22:29:46.550877,0 days 00:00:06.539423,Sigmoid,Sigmoid,,,30,18,1.0,,,0.028953247088520994,2,80,0.6433701255262043,1.028989768759722e-05,COMPLETE
15,0.2103440761566162,2023-09-03 22:29:46.551309,2023-09-03 22:29:52.803153,0 days 00:00:06.251844,Sigmoid,Sigmoid,,,30,18,1.0,,,0.019931577309479285,2,80,0.620251595643239,9.175976242512313e-05,COMPLETE
16,0.1902119666337967,2023-09-03 22:29:52.803572,2023-09-03 22:29:58.947795,0 days 00:00:06.144223,Sigmoid,Sigmoid,,,30,18,5.0,,,0.01565922373350375,2,80,0.6064854916103191,8.385687771754263e-05,COMPLETE
17,0.28403759002685547,2023-09-03 22:29:58.948221,2023-09-03 22:30:05.259582,0 days 00:00:06.311361,Sigmoid,Sigmoid,,,30,15,6.0,,,0.003976765676590589,2,80,0.6260436401015701,8.085270614139895e-05,COMPLETE
18,0.28441235423088074,2023-09-03 22:30:05.260016,2023-09-03 22:30:08.093653,0 days 00:00:02.833637,Sigmoid,,,,30,20,,,,0.033966293199351245,1,80,0.34945535798242383,0.000162303820762651,COMPLETE
19,0.20738577842712402,2023-09-03 22:30:08.094062,2023-09-03 22:30:18.590579,0 days 00:00:10.496517,Sigmoid,ReLU,,,30,16,12.0,,,0.0032690857007450355,2,100,0.7960561482314937,4.735232658346179e-05,COMPLETE
20,0.21743430197238922,2023-09-03 22:30:18.591006,2023-09-03 22:31:08.973723,0 days 00:00:50.382717,Leaky,,,,2,20,,,,0.010514365822350717,1,80,0.5380455066894122,0.00023896545436577095,COMPLETE
21,0.2677213251590729,2023-09-03 22:31:08.974119,2023-09-03 22:31:18.994911,0 days 00:00:10.020792,Sigmoid,ReLU,,,30,15,12.0,,,0.002279229899765507,2,100,0.75911845006656,3.362275645615381e-05,COMPLETE
22,0.2332625836133957,2023-09-03 22:31:18.995379,2023-09-03 22:31:28.654705,0 days 00:00:09.659326,Sigmoid,ReLU,,,30,17,5.0,,,0.004562381249134783,2,100,0.7505797507553554,4.254600944954534e-05,COMPLETE
23,0.750454843044281,2023-09-03 22:31:28.655164,2023-09-03 22:31:38.286450,0 days 00:00:09.631286,Sigmoid,ReLU,Tanh,,30,20,15.0,23.0,,1.4516139383528704e-05,3,100,0.6095771662296343,8.51697812142611e-05,COMPLETE
24,0.20309413969516754,2023-09-03 22:31:38.286908,2023-09-03 22:32:24.262560,0 days 00:00:45.975652,Sigmoid,Leaky,,,4,16,10.0,,,0.022189103089673153,2,100,0.5715346591466894,2.4538135345389648e-05,COMPLETE
25,0.17552101612091064,2023-09-03 22:32:24.262990,2023-09-03 22:33:09.634546,0 days 00:00:45.371556,Sigmoid,Leaky,,,4,13,9.0,,,0.03507266979387912,2,100,0.5664648451074972,1.8956370172242386e-05,COMPLETE
26,0.19935287535190582,2023-09-03 22:33:09.635003,2023-09-03 22:33:40.082832,0 days 00:00:30.447829,Sigmoid,,,,4,13,,,,0.04750049308522413,1,80,0.6402204854508593,1.7870459407957287e-05,COMPLETE
27,0.6303049325942993,2023-09-03 22:33:40.083257,2023-09-03 22:33:56.377144,0 days 00:00:16.293887,Sigmoid,Leaky,ReLU,,4,1,6.0,23.0,,0.0551881850809539,3,40,0.388761206089083,1.057497360125695e-05,COMPLETE
28,0.22467809915542603,2023-09-03 22:33:56.377604,2023-09-03 22:34:29.226010,0 days 00:00:32.848406,Leaky,Leaky,,,4,9,4.0,,,0.018287152259347326,2,80,0.5192169129224234,2.2969470902992283e-05,COMPLETE
29,0.19653600454330444,2023-09-03 22:34:29.226453,2023-09-03 22:34:46.184270,0 days 00:00:16.957817,Tanh,,,,10,22,,,,0.039592056225417734,1,100,0.6789738826448696,6.238490548250391e-05,COMPLETE
30,0.21616791188716888,2023-09-03 22:34:46.184701,2023-09-03 22:35:21.077474,0 days 00:00:34.892773,Leaky,Sigmoid,,,2,24,9.0,,,0.008413147576880711,2,40,0.5572604615510484,2.0686479734963402e-05,COMPLETE
31,0.18880140781402588,2023-09-03 22:35:21.077911,2023-09-03 22:35:38.343713,0 days 00:00:17.265802,Tanh,,,,10,22,,,,0.03756418270084352,1,100,0.6811462611716359,6.195238207623178e-05,COMPLETE
32,0.18282586336135864,2023-09-03 22:35:38.344151,2023-09-03 22:35:55.903573,0 days 00:00:17.559422,Tanh,,,,10,21,,,,0.014527328706382249,1,100,0.6934891707355288,3.3828858146832e-05,COMPLETE
33,0.23021499812602997,2023-09-03 22:35:55.904006,2023-09-03 22:36:13.506925,0 days 00:00:17.602919,Tanh,,,,10,21,,,,0.03166286294675578,1,100,0.6939969271144281,2.5931939140211978e-05,COMPLETE
34,0.2924491763114929,2023-09-03 22:36:13.507348,2023-09-03 22:36:26.341048,0 days 00:00:12.833700,Tanh,,,,10,22,,,,0.09895238034315412,1,100,0.5048568341132436,3.446564622712105e-05,COMPLETE
35,0.201009601354599,2023-09-03 22:36:26.341473,2023-09-03 22:36:34.013336,0 days 00:00:07.671863,Tanh,,,,10,24,,,,0.013490292201785378,1,100,0.6972171547969472,1.6124656852658555e-05,COMPLETE
36,0.19719620048999786,2023-09-03 22:36:34.013596,2023-09-03 22:36:38.047030,0 days 00:00:04.033434,Tanh,,,,10,21,,,,0.02576159000761393,1,100,0.48278331354180326,3.004738322667891e-05,COMPLETE
37,0.23160335421562195,2023-09-03 22:36:38.047294,2023-09-03 22:36:42.885948,0 days 00:00:04.838654,Tanh,,,,10,23,,,,0.007171933907526425,1,100,0.5728465749712296,1.0175531804774202e-05,COMPLETE
38,0.2649155259132385,2023-09-03 22:36:42.886209,2023-09-03 22:36:47.843627,0 days 00:00:04.957418,Tanh,,,,12,20,,,,0.05919282228385242,1,100,0.7053711867340743,0.00045319380645578606,COMPLETE
39,0.4634387493133545,2023-09-03 22:36:47.843894,2023-09-03 22:36:51.411519,0 days 00:00:03.567625,Tanh,,,,10,4,,,,0.0005856768548637411,1,100,0.43256328347812184,5.216264316309722e-05,COMPLETE
40,0.22755543887615204,2023-09-03 22:36:51.411787,2023-09-03 22:36:54.849902,0 days 00:00:03.438115,Tanh,,,,8,7,,,,0.015234541234846929,1,60,0.5665529364533559,0.0001344249273847453,COMPLETE
41,0.18491491675376892,2023-09-03 22:36:54.850157,2023-09-03 22:36:57.525647,0 days 00:00:02.675490,Tanh,Leaky,,,10,19,14.0,,,0.01874518352318283,2,40,0.6167099863008623,6.305533384711507e-05,COMPLETE
42,0.24797791242599487,2023-09-03 22:36:57.525920,2023-09-03 22:36:59.185692,0 days 00:00:01.659772,Tanh,,,,10,21,,,,0.02935562645818865,1,40,0.4962857205866407,5.7788265506764343e-05,COMPLETE
43,0.2345627397298813,2023-09-03 22:36:59.185952,2023-09-03 22:37:06.562885,0 days 00:00:07.376933,Tanh,Leaky,Leaky,,10,23,14.0,18.0,,0.056310087714891315,3,40,0.7998394116969171,3.2198405376023574e-05,COMPLETE
44,0.1836540251970291,2023-09-03 22:37:06.563329,2023-09-03 22:37:11.233637,0 days 00:00:04.670308,ReLU,Leaky,,,10,10,18.0,,,0.00767012374329865,2,40,0.6975390783207788,1.655605645305249e-05,COMPLETE
45,0.1931612491607666,2023-09-03 22:37:11.233906,2023-09-03 22:37:18.226453,0 days 00:00:06.992547,ReLU,Leaky,,,10,11,18.0,,,0.0072324540227478515,2,40,0.6709457705006288,1.77689856499079e-05,COMPLETE
46,0.21815192699432373,2023-09-03 22:37:18.226728,2023-09-03 22:37:23.446632,0 days 00:00:05.219904,ReLU,Leaky,ReLU,,10,9,19.0,18.0,,0.011662994018057815,3,60,0.47195519252292994,0.00010970021351520181,COMPLETE
47,0.21702010929584503,2023-09-03 22:37:23.447094,2023-09-03 22:37:28.367627,0 days 00:00:04.920533,ReLU,Leaky,,,12,13,14.0,,,0.021402522850829005,2,40,0.58661641484291,0.000251899146603084,COMPLETE
48,0.1962941735982895,2023-09-03 22:37:28.368087,2023-09-03 22:37:31.009770,0 days 00:00:02.641683,ReLU,Leaky,,,10,10,14.0,,,0.0056217163341347924,2,40,0.5329374190749392,5.3826949489752714e-05,COMPLETE
49,0.17731493711471558,2023-09-03 22:37:31.010051,2023-09-03 22:37:51.294177,0 days 00:00:20.284126,Tanh,Leaky,Tanh,Sigmoid,8,6,17.0,8.0,24.0,0.011352216249678786,4,100,0.6470336656061626,0.00012746974484547835,COMPLETE
50,0.24905738234519958,2023-09-03 22:37:51.294469,2023-09-03 22:37:58.079509,0 days 00:00:06.785040,ReLU,Leaky,Tanh,Sigmoid,8,6,17.0,8.0,24.0,0.010359260266028097,4,40,0.6237201223487061,0.00011798463651167697,COMPLETE
51,0.2909383773803711,2023-09-03 22:37:58.079818,2023-09-03 22:38:11.805838,0 days 00:00:13.726020,Tanh,Leaky,Tanh,Sigmoid,8,5,20.0,7.0,23.0,0.014990287555712873,4,100,0.7098821107609314,6.405179260481406e-05,COMPLETE
52,0.6513553261756897,2023-09-03 22:38:11.806130,2023-09-03 22:38:22.556291,0 days 00:00:10.750161,Tanh,Leaky,Tanh,,8,19,17.0,15.0,,0.03460522769529947,3,100,0.6548812885256434,3.647353497723335e-05,COMPLETE
53,0.1715659499168396,2023-09-03 22:38:22.556566,2023-09-03 22:38:27.713085,0 days 00:00:05.156519,Tanh,Leaky,,,16,12,21.0,,,0.005835097856783389,2,100,0.7279713117575718,1.5089210400132908e-05,COMPLETE
54,0.15508052706718445,2023-09-03 22:38:27.713349,2023-09-03 22:38:32.889741,0 days 00:00:05.176392,Tanh,Leaky,,,16,12,23.0,,,0.0067562799881684356,2,100,0.7294364325764723,1.58469095422531e-05,COMPLETE
55,0.20627427101135254,2023-09-03 22:38:32.890012,2023-09-03 22:38:38.190405,0 days 00:00:05.300393,Tanh,Leaky,,,16,8,22.0,,,0.0029942800263218355,2,100,0.7448448801236839,1.294377237706358e-05,COMPLETE
56,0.15239284932613373,2023-09-03 22:38:38.190683,2023-09-03 22:38:44.836652,0 days 00:00:06.645969,Leaky,Tanh,Tanh,,16,12,24.0,7.0,,0.005208499195991531,3,100,0.7254518980341293,1.4556282980173146e-05,COMPLETE
57,0.20589964091777802,2023-09-03 22:38:44.836932,2023-09-03 22:38:53.104807,0 days 00:00:08.267875,Leaky,Tanh,Tanh,Sigmoid,16,12,24.0,7.0,19.0,0.010653802777852472,4,100,0.786287873543284,2.4047467931926793e-05,COMPLETE
58,0.18082842230796814,2023-09-03 22:38:53.105096,2023-09-03 22:38:59.509980,0 days 00:00:06.404884,Leaky,Tanh,Tanh,,16,14,22.0,6.0,,0.005458663454739834,3,100,0.7389905431839022,1.4080759088153463e-05,COMPLETE
59,0.18641246855258942,2023-09-03 22:38:59.510266,2023-09-03 22:39:06.225278,0 days 00:00:06.715012,Leaky,Tanh,Tanh,,16,14,22.0,6.0,,0.005256722261478994,3,100,0.7411100748115294,1.3773545067600757e-05,COMPLETE
60,0.25455915927886963,2023-09-03 22:39:06.225563,2023-09-03 22:39:13.084033,0 days 00:00:06.858470,Leaky,Tanh,Tanh,,16,14,23.0,10.0,,0.0021191490063144584,3,100,0.6247609603392915,2.1185830079627784e-05,COMPLETE
61,0.18678224086761475,2023-09-03 22:39:13.084318,2023-09-03 22:39:23.376439,0 days 00:00:10.292121,Leaky,Tanh,Tanh,ReLU,16,11,21.0,1.0,18.0,0.005522504811473847,4,100,0.7992285314016527,1.3875212895635915e-05,COMPLETE
62,0.18628334999084473,2023-09-03 22:39:23.376742,2023-09-03 22:39:29.630894,0 days 00:00:06.254152,Leaky,Tanh,Tanh,,16,13,23.0,5.0,,0.0030805504212240557,3,100,0.7281286132290222,4.0057287829414883e-05,COMPLETE
63,0.19795866310596466,2023-09-03 22:39:29.631195,2023-09-03 22:39:35.255232,0 days 00:00:05.624037,Leaky,Tanh,Tanh,,16,12,24.0,9.0,,0.004693815044004385,3,100,0.6485737465564444,2.627803922279991e-05,COMPLETE
64,0.18300467729568481,2023-09-03 22:39:35.255520,2023-09-03 22:39:41.220276,0 days 00:00:05.964756,Leaky,Tanh,Tanh,Sigmoid,16,15,21.0,12.0,8.0,0.008363529245034489,4,100,0.5807088787782128,1.0185084247825123e-05,COMPLETE
65,0.33644211292266846,2023-09-03 22:39:41.220561,2023-09-03 22:39:47.613756,0 days 00:00:06.393195,Leaky,Tanh,Tanh,,16,2,20.0,8.0,,0.013210937726968752,3,100,0.7382742108487906,1.7612748597184824e-05,COMPLETE
66,0.1336151361465454,2023-09-03 22:39:47.614041,2023-09-03 22:40:08.344654,0 days 00:00:20.730613,Tanh,Leaky,Tanh,,4,16,23.0,6.0,,0.003464583772370978,3,100,0.6564723134357743,1.4241028383415474e-05,COMPLETE
67,0.1721467822790146,2023-09-03 22:40:08.344951,2023-09-03 22:40:20.637995,0 days 00:00:12.293044,Tanh,Leaky,Tanh,,4,16,23.0,6.0,,0.0016557716519517848,3,60,0.6484784902294378,1.28872822353129e-05,COMPLETE
68,0.14921677112579346,2023-09-03 22:40:20.638305,2023-09-03 22:40:30.904553,0 days 00:00:10.266248,Tanh,Leaky,Tanh,,4,16,23.0,5.0,,0.001890276014729733,3,60,0.5417486865651882,2.0445392529103437e-05,COMPLETE
69,0.19898374378681183,2023-09-03 22:40:30.904846,2023-09-03 22:40:43.656454,0 days 00:00:12.751608,Tanh,Leaky,Tanh,,4,16,23.0,5.0,,0.001381147621195089,3,60,0.5447025668799415,2.0396331856749413e-05,COMPLETE
70,0.18930524587631226,2023-09-03 22:40:43.656743,2023-09-03 22:40:55.017466,0 days 00:00:11.360723,Tanh,Leaky,Leaky,,4,17,24.0,1.0,,0.0018593572499617174,3,60,0.5921058748312319,1.1950874331018267e-05,COMPLETE
71,0.1931828260421753,2023-09-03 22:40:55.017756,2023-09-03 22:41:10.128978,0 days 00:00:15.111222,Tanh,Leaky,Tanh,,4,17,21.0,6.0,,0.0010081630109314752,3,60,0.6560194318199244,2.6414731839290762e-05,COMPLETE
72,0.1996484398841858,2023-09-03 22:41:10.129283,2023-09-03 22:41:18.580841,0 days 00:00:08.451558,Tanh,Leaky,,,4,15,23.0,,,0.004047053415433975,2,60,0.5439031653995989,1.9915886838293873e-05,COMPLETE
73,0.13681171834468842,2023-09-03 22:41:18.581115,2023-09-03 22:41:30.765908,0 days 00:00:12.184793,Tanh,Leaky,Tanh,,4,16,23.0,8.0,,0.0027838607903813385,3,60,0.6422033511810904,4.2559367401928024e-05,COMPLETE
74,0.21300357580184937,2023-09-03 22:41:30.766197,2023-09-03 22:41:41.946490,0 days 00:00:11.180293,Tanh,Leaky,Tanh,,4,16,24.0,3.0,,0.002608055103583927,3,60,0.5030126855553742,1.0143257733629222e-05,COMPLETE
75,0.22605621814727783,2023-09-03 22:41:41.946786,2023-09-03 22:41:54.532331,0 days 00:00:12.585545,Tanh,Leaky,Tanh,,4,10,22.0,4.0,,0.001634732680213716,3,60,0.6684463736618426,1.5009742946634367e-05,COMPLETE
76,0.15574289858341217,2023-09-03 22:41:54.532615,2023-09-03 22:42:05.509209,0 days 00:00:10.976594,Tanh,Leaky,Tanh,,4,13,23.0,10.0,,0.003386769836740713,3,60,0.5790275273763119,2.8709947366845832e-05,COMPLETE
77,0.20039477944374084,2023-09-03 22:42:05.509511,2023-09-03 22:42:16.260807,0 days 00:00:10.751296,Tanh,Leaky,Tanh,,4,14,23.0,11.0,,0.0036343331044634644,3,60,0.5186828825160721,4.532446129200918e-05,COMPLETE
78,0.1938471496105194,2023-09-03 22:42:16.261098,2023-09-03 22:42:32.370938,0 days 00:00:16.109840,Tanh,Leaky,Tanh,,4,16,21.0,9.0,,0.002394115429300246,3,60,0.6010248665172467,2.865981208655298e-05,COMPLETE
79,0.15399006009101868,2023-09-03 22:42:32.371221,2023-09-03 22:42:56.654782,0 days 00:00:24.283561,Tanh,Leaky,Leaky,,2,12,24.0,7.0,,0.001339258892696209,3,60,0.6069769447548364,3.712876101969602e-05,COMPLETE
80,0.22934336960315704,2023-09-03 22:42:56.655089,2023-09-03 22:43:09.711121,0 days 00:00:13.056032,Tanh,Sigmoid,Leaky,,4,12,24.0,10.0,,0.0012641668852382323,3,60,0.6020120589767104,4.0646979542028616e-05,COMPLETE
81,0.2039230465888977,2023-09-03 22:43:09.711420,2023-09-03 22:43:36.216564,0 days 00:00:26.505144,Tanh,Leaky,Leaky,,2,15,22.0,7.0,,0.0018353731156645675,3,60,0.711442448114445,2.0885241823525398e-05,COMPLETE
82,0.17173655331134796,2023-09-03 22:43:36.216870,2023-09-03 22:44:00.650284,0 days 00:00:24.433414,Tanh,Leaky,Leaky,,2,17,23.0,5.0,,0.003520168430450969,3,60,0.6628686998381987,2.9787160033051543e-05,COMPLETE
83,0.13984747231006622,2023-09-03 22:44:00.650594,2023-09-03 22:44:28.983999,0 days 00:00:28.333405,Tanh,Leaky,Leaky,,2,12,24.0,5.0,,0.0035541813403768855,3,60,0.7679197824085349,2.6158821348273383e-05,COMPLETE
84,0.16467589139938354,2023-09-03 22:44:28.984297,2023-09-03 22:44:57.148828,0 days 00:00:28.164531,Tanh,ReLU,Leaky,,2,11,24.0,3.0,,0.002713408511841584,3,60,0.7577475323614478,3.459655287910552e-05,COMPLETE
85,0.2089700549840927,2023-09-03 22:44:57.149120,2023-09-03 22:45:25.808697,0 days 00:00:28.659577,Tanh,ReLU,Leaky,,2,11,24.0,3.0,,0.002674054959953623,3,60,0.7700153933227408,4.295785860670066e-05,COMPLETE
86,0.1865973323583603,2023-09-03 22:45:25.808995,2023-09-03 22:45:54.156907,0 days 00:00:28.347912,Tanh,ReLU,Leaky,,2,13,24.0,4.0,,0.004010150476931008,3,60,0.7570072863582321,3.108644649438163e-05,COMPLETE
87,0.1746997982263565,2023-09-03 22:45:54.157196,2023-09-03 22:46:20.035448,0 days 00:00:25.878252,Tanh,ReLU,Leaky,,2,10,22.0,9.0,,0.0008318005113076265,3,60,0.6270919270885436,3.761379593402543e-05,COMPLETE
88,0.19039277732372284,2023-09-03 22:46:20.035767,2023-09-03 22:46:41.940570,0 days 00:00:21.904803,Tanh,ReLU,Sigmoid,,2,11,23.0,5.0,,0.0021843461083157056,3,60,0.5589522963404766,6.853044095976521e-05,COMPLETE
89,0.1963077038526535,2023-09-03 22:46:41.940866,2023-09-03 22:47:07.337801,0 days 00:00:25.396935,Tanh,Leaky,Leaky,,2,13,20.0,7.0,,0.0025645559318855306,3,60,0.6860793076661804,7.330356044563199e-05,COMPLETE
90,0.1814919263124466,2023-09-03 22:47:07.338094,2023-09-03 22:47:37.294983,0 days 00:00:29.956889,Tanh,ReLU,Leaky,,2,12,24.0,3.0,,0.003013857753893003,3,60,0.7690417387193329,4.7425616592284406e-05,COMPLETE
91,0.1637001633644104,2023-09-03 22:47:37.295275,2023-09-03 22:47:42.003241,0 days 00:00:04.707966,Tanh,Leaky,ReLU,,12,12,22.0,8.0,,0.006719480754496425,3,60,0.6922255022220113,2.2827395780569474e-05,COMPLETE
92,0.16826391220092773,2023-09-03 22:47:42.003536,2023-09-03 22:47:46.780294,0 days 00:00:04.776758,Tanh,Leaky,ReLU,,12,11,22.0,8.0,,0.003844475281321157,3,60,0.7077408677798643,2.4793999107597695e-05,COMPLETE
93,0.1952342838048935,2023-09-03 22:47:46.780590,2023-09-03 22:47:51.452390,0 days 00:00:04.671800,Tanh,Leaky,ReLU,,12,14,23.0,7.0,,0.006212575291482024,3,60,0.6049597366885976,1.8779914044589967e-05,COMPLETE
94,0.17896181344985962,2023-09-03 22:47:51.452870,2023-09-03 22:47:57.554913,0 days 00:00:06.102043,Tanh,Leaky,ReLU,,12,8,24.0,9.0,,0.0070843066731651515,3,60,0.7992533037687777,2.4371341882074094e-05,COMPLETE
95,0.206013023853302,2023-09-03 22:47:57.555201,2023-09-03 22:48:22.628293,0 days 00:00:25.073092,Tanh,Leaky,ReLU,,2,9,22.0,6.0,,0.0045579358374218905,3,60,0.6790978542070657,3.3827145382630806e-05,COMPLETE
96,0.19323012232780457,2023-09-03 22:48:22.628590,2023-09-03 22:48:34.417596,0 days 00:00:11.789006,Tanh,Sigmoid,Sigmoid,,4,13,23.0,8.0,,0.003416035920104968,3,60,0.6290477710854556,1.74749643155511e-05,COMPLETE
97,0.20301224291324615,2023-09-03 22:48:34.417892,2023-09-03 22:48:39.480161,0 days 00:00:05.062269,Tanh,Leaky,Leaky,,12,12,20.0,4.0,,0.0021137256934382924,3,80,0.5668715607957899,5.164020015299366e-05,COMPLETE
98,0.22939707338809967,2023-09-03 22:48:39.480449,2023-09-03 22:49:05.232459,0 days 00:00:25.752010,Tanh,Leaky,Leaky,,2,18,24.0,2.0,,0.0043990421374298675,3,60,0.6991969669938881,1.2023056162643848e-05,COMPLETE
99,0.1709374040365219,2023-09-03 22:49:05.232751,2023-09-03 22:49:19.474443,0 days 00:00:14.241692,Tanh,Leaky,ReLU,,4,15,19.0,11.0,,0.009218053760527686,3,60,0.7455525650925787,1.589782256396106e-05,COMPLETE
100,0.18177306652069092,2023-09-03 22:49:19.474730,2023-09-03 22:49:41.033049,0 days 00:00:21.558319,Tanh,Leaky,Tanh,,2,10,21.0,14.0,,0.0029852232310919984,3,60,0.585658484491662,8.935122730001715e-05,COMPLETE
101,0.1693466752767563,2023-09-03 22:49:41.033339,2023-09-03 22:49:45.927144,0 days 00:00:04.893805,Tanh,Leaky,ReLU,,12,11,22.0,8.0,,0.003819584165110677,3,60,0.715857803411987,2.4511767589463633e-05,COMPLETE
102,0.16807839274406433,2023-09-03 22:49:45.927438,2023-09-03 22:49:58.994220,0 days 00:00:13.066782,Tanh,Leaky,ReLU,,4,11,22.0,8.0,,0.006496733788952699,3,60,0.6827225360061109,2.4071983243567576e-05,COMPLETE
103,0.21443437039852142,2023-09-03 22:49:58.994523,2023-09-03 22:50:12.718256,0 days 00:00:13.723733,Tanh,Leaky,ReLU,,4,12,23.0,7.0,,0.005080885969125319,3,60,0.6729810889310908,3.0454325181738965e-05,COMPLETE
104,0.19027940928936005,2023-09-03 22:50:12.718551,2023-09-03 22:50:28.733474,0 days 00:00:16.014923,Tanh,Leaky,ReLU,,4,14,24.0,10.0,,0.006546140463278242,3,60,0.6358863159567911,2.173111341906088e-05,COMPLETE
105,0.22986306250095367,2023-09-03 22:50:28.733766,2023-09-03 22:50:44.247631,0 days 00:00:15.513865,Tanh,Leaky,Tanh,,4,10,23.0,6.0,,0.008809731587839329,3,60,0.7290890446126653,3.6907749333607795e-05,COMPLETE
106,0.19633984565734863,2023-09-03 22:50:44.247939,2023-09-03 22:51:00.676020,0 days 00:00:16.428081,Tanh,ReLU,Tanh,,4,11,21.0,5.0,,0.005021009137279,3,80,0.6111435398330364,1.5874950981007467e-05,COMPLETE
107,0.21218350529670715,2023-09-03 22:51:00.676316,2023-09-03 22:51:15.148913,0 days 00:00:14.472597,Tanh,Leaky,Leaky,,4,13,22.0,9.0,,0.006142712743269082,3,60,0.7673911633720077,4.927514712728876e-05,COMPLETE
108,0.44095665216445923,2023-09-03 22:51:15.149219,2023-09-03 22:51:17.177120,0 days 00:00:02.027901,Tanh,Leaky,Sigmoid,,30,12,23.0,6.0,,0.0027247383611772842,3,60,0.6579162882141187,1.2777683483874232e-05,COMPLETE
109,0.1499071717262268,2023-09-03 22:51:17.177412,2023-09-03 22:51:42.415365,0 days 00:00:25.237953,Tanh,Leaky,Tanh,,2,14,22.0,7.0,,0.001503576426145638,3,60,0.6819709913061539,2.13120132689589e-05,COMPLETE
110,0.16120867431163788,2023-09-03 22:51:42.415672,2023-09-03 22:52:11.983266,0 days 00:00:29.567594,Tanh,Leaky,Tanh,,2,14,24.0,7.0,,0.0012597341055235777,3,60,0.7713468321571506,1.897175123593613e-05,COMPLETE
