number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
0,0.6571118831634521,2023-09-03 12:04:58.549838,2023-09-03 12:05:08.702170,0 days 00:00:10.152332,Tanh,Leaky,ReLU,,4,9,9.0,3.0,,0.040090214217842673,3,40,0.7839730742569777,0.0008922088623057824,COMPLETE
1,0.9866693615913391,2023-09-03 12:05:08.702477,2023-09-03 12:05:09.014730,0 days 00:00:00.312253,ReLU,Tanh,,,30,15,7.0,,,7.959297278230143e-05,2,40,0.17270200344954076,4.737437971356559e-05,COMPLETE
2,0.564797043800354,2023-09-03 12:05:09.015009,2023-09-03 12:05:12.311095,0 days 00:00:03.296086,Tanh,,,,10,11,,,,4.7750263856769606e-05,1,60,0.6531375016371027,0.0011087343986934345,COMPLETE
3,0.9005957245826721,2023-09-03 12:05:12.311365,2023-09-03 12:05:16.076949,0 days 00:00:03.765584,Tanh,ReLU,Sigmoid,,8,1,6.0,14.0,,4.086450766932359e-05,3,40,0.5679055523664829,0.0007089136663160238,COMPLETE
4,0.4022430181503296,2023-09-03 12:05:16.077228,2023-09-03 12:05:16.910244,0 days 00:00:00.833016,Sigmoid,ReLU,,,12,7,11.0,,,0.0021281029654187495,2,40,0.22273586110936713,1.4207237251479731e-05,COMPLETE
5,1.039141297340393,2023-09-03 12:05:16.910509,2023-09-03 12:05:20.840415,0 days 00:00:03.929906,Leaky,Sigmoid,ReLU,Leaky,12,17,8.0,5.0,15.0,0.0007739509185818652,4,80,0.32380717974001216,0.03267088253030755,COMPLETE
6,0.31194978952407837,2023-09-03 12:05:20.840695,2023-09-03 12:05:22.862022,0 days 00:00:02.021327,ReLU,Tanh,,,16,9,6.0,,,0.0019767433217849086,2,60,0.47477939673792896,0.0011074407353468957,COMPLETE
7,1.0402833223342896,2023-09-03 12:05:22.862298,2023-09-03 12:05:23.630237,0 days 00:00:00.767939,Sigmoid,Sigmoid,,,16,5,10.0,,,5.76643999783993e-05,2,100,0.10286474552868957,0.0329997914923893,COMPLETE
8,0.47132179141044617,2023-09-03 12:05:23.630509,2023-09-03 12:05:24.572807,0 days 00:00:00.942298,Tanh,,,,12,23,,,,0.0005268731806330065,1,40,0.32540008719978575,0.0007323404976427127,COMPLETE
9,0.539871096611023,2023-09-03 12:05:24.573046,2023-09-03 12:05:27.656639,0 days 00:00:03.083593,Tanh,,,,4,23,,,,0.0015145442732727114,1,80,0.19396647625395874,0.02176638702962549,COMPLETE
