number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
0,0.8881115317344666,2023-09-03 22:28:26.960482,2023-09-03 22:28:28.629320,0 days 00:00:01.668838,ReLU,Sigmoid,ReLU,,10,15,8.0,3.0,,7.086664199445849e-05,3,60,0.2053031356057954,8.471036239363197e-05,COMPLETE
1,0.6228893399238586,2023-09-03 22:28:28.629639,2023-09-03 22:28:31.879100,0 days 00:00:03.249461,Tanh,ReLU,,,8,5,14.0,,,5.336617101703126e-05,2,60,0.3935963885015056,5.853509459056237e-05,COMPLETE
2,0.39288073778152466,2023-09-03 22:28:31.879394,2023-09-03 22:28:34.363634,0 days 00:00:02.484240,Tanh,Tanh,,,10,14,14.0,,,0.0004716660803602292,2,80,0.28334934863232525,0.0001443620542707168,COMPLETE
3,0.7065674066543579,2023-09-03 22:28:34.363936,2023-09-03 22:28:36.144608,0 days 00:00:01.780672,Sigmoid,,,,4,14,,,,0.001527725470724027,1,40,0.22759273725623494,0.08366655166120844,COMPLETE
4,0.9394702911376953,2023-09-03 22:28:36.144887,2023-09-03 22:28:51.488639,0 days 00:00:15.343752,Sigmoid,Leaky,Leaky,ReLU,4,6,23.0,3.0,12.0,0.022100215042068955,4,100,0.37572673266649326,0.06473967230975557,COMPLETE
5,0.766019344329834,2023-09-03 22:28:51.488932,2023-09-03 22:29:04.878801,0 days 00:00:13.389869,Sigmoid,Sigmoid,Leaky,Tanh,4,6,9.0,14.0,2.0,0.0003075584049717385,4,40,0.7823640220953426,0.0023802914393338797,COMPLETE
6,0.841130256652832,2023-09-03 22:29:04.879102,2023-09-03 22:29:09.587678,0 days 00:00:04.708576,Tanh,Tanh,Tanh,Leaky,30,23,23.0,13.0,18.0,0.005616773453850943,4,100,0.7893681881323329,0.0570597266879778,COMPLETE
7,0.6618223786354065,2023-09-03 22:29:09.588002,2023-09-03 22:29:15.553543,0 days 00:00:05.965541,Sigmoid,,,,4,14,,,,9.049756405277256e-05,1,40,0.7536966821704093,0.03877455366791792,COMPLETE
8,1.0050092935562134,2023-09-03 22:29:15.553812,2023-09-03 22:29:16.850318,0 days 00:00:01.296506,Leaky,Tanh,Leaky,Tanh,10,12,17.0,2.0,7.0,1.0657996121127359e-05,4,40,0.2066538264148157,0.011841407728852745,COMPLETE
9,0.42367982864379883,2023-09-03 22:29:16.850604,2023-09-03 22:29:19.254966,0 days 00:00:02.404362,Tanh,Tanh,Tanh,Sigmoid,10,16,8.0,17.0,5.0,0.0011940717096428283,4,40,0.3919408103257912,0.0001407373416421205,COMPLETE
10,0.7225197553634644,2023-09-03 22:29:19.255243,2023-09-03 22:29:19.915052,0 days 00:00:00.659809,Leaky,Leaky,,,16,22,1.0,,,0.015836601214483104,2,80,0.1126493284617737,1.4279257847790244e-05,COMPLETE
11,0.29130613803863525,2023-09-03 22:29:19.915327,2023-09-03 22:29:23.013445,0 days 00:00:03.098118,Tanh,Tanh,Tanh,,12,19,6.0,24.0,,0.0013927737563009135,3,80,0.34286738894289226,0.00042693645294291234,COMPLETE
12,0.6355013847351074,2023-09-03 22:29:23.013725,2023-09-03 22:29:25.622309,0 days 00:00:02.608584,Tanh,Tanh,Tanh,,12,20,2.0,24.0,,0.09147258596512815,3,80,0.29191480491860405,0.0005789343128226891,COMPLETE
13,0.3347213864326477,2023-09-03 22:29:25.622600,2023-09-03 22:29:37.084398,0 days 00:00:11.461798,Tanh,Tanh,,,2,10,17.0,,,0.000554944574436846,2,80,0.28886995932633186,0.0005939863603703457,COMPLETE
14,0.1876838058233261,2023-09-03 22:29:37.084670,2023-09-03 22:30:02.147210,0 days 00:00:25.062540,ReLU,ReLU,Sigmoid,,2,10,19.0,23.0,,0.002388690419546411,3,80,0.5116532068045623,0.001070153159626276,COMPLETE
15,0.6819566488265991,2023-09-03 22:30:02.147487,2023-09-03 22:30:09.749408,0 days 00:00:07.601921,ReLU,ReLU,Sigmoid,,12,1,5.0,24.0,,0.004023311651575333,3,80,0.5375515222230043,0.002220561372344677,COMPLETE
16,0.21077361702919006,2023-09-03 22:30:09.749689,2023-09-03 22:30:41.259801,0 days 00:00:31.510112,ReLU,ReLU,Sigmoid,,2,18,19.0,19.0,,0.0027566285978029696,3,80,0.5422600766896816,0.0017050613555997462,COMPLETE
17,0.2785598039627075,2023-09-03 22:30:41.260098,2023-09-03 22:31:10.646165,0 days 00:00:29.386067,ReLU,ReLU,Sigmoid,,2,10,19.0,19.0,,0.003448858051638508,3,80,0.536481207495164,0.004569502142139572,COMPLETE
18,0.3998357057571411,2023-09-03 22:31:10.646571,2023-09-03 22:31:39.389088,0 days 00:00:28.742517,ReLU,ReLU,Sigmoid,,2,18,20.0,19.0,,0.009385148632468154,3,80,0.5301720647629685,0.007763535799160482,COMPLETE
19,0.2068222016096115,2023-09-03 22:31:39.389361,2023-09-03 22:32:13.360616,0 days 00:00:33.971255,ReLU,ReLU,,,2,9,20.0,,,0.002848168538366913,2,100,0.6231178852684475,0.001373099362461673,COMPLETE
20,0.5675609111785889,2023-09-03 22:32:13.360897,2023-09-03 22:32:42.922196,0 days 00:00:29.561299,ReLU,,,,2,9,,,,0.03250930891097464,1,100,0.6449754979686322,0.0013569904034507433,COMPLETE
21,0.23979802429676056,2023-09-03 22:32:42.922457,2023-09-03 22:33:06.502822,0 days 00:00:23.580365,ReLU,ReLU,,,2,8,20.0,,,0.002551525130789746,2,100,0.46334365273238776,0.001187469135688508,COMPLETE
22,0.2837454080581665,2023-09-03 22:33:06.503103,2023-09-03 22:33:48.644873,0 days 00:00:42.141770,ReLU,ReLU,Sigmoid,,2,11,24.0,9.0,,0.006707682510773067,3,100,0.6693491616699263,0.0037279651942731906,COMPLETE
23,0.36916959285736084,2023-09-03 22:33:48.645172,2023-09-03 22:34:06.593872,0 days 00:00:17.948700,ReLU,ReLU,,,2,3,17.0,,,0.0022451872671366358,2,60,0.6097880934369846,0.00102795523865367,COMPLETE
24,0.20866680145263672,2023-09-03 22:34:06.594158,2023-09-03 22:34:10.794246,0 days 00:00:04.200088,ReLU,ReLU,Sigmoid,,16,17,12.0,21.0,,0.009558711717906445,3,100,0.4865342830752648,0.00035635156124595247,COMPLETE
25,0.24829399585723877,2023-09-03 22:34:10.794524,2023-09-03 22:34:14.266850,0 days 00:00:03.472326,ReLU,ReLU,,,16,8,11.0,,,0.010241846146969283,2,100,0.4585440105563391,0.0004404886748415039,COMPLETE
26,0.19089192152023315,2023-09-03 22:34:14.267127,2023-09-03 22:34:19.869663,0 days 00:00:05.602536,Leaky,ReLU,ReLU,,16,16,14.0,9.0,,0.005662320931554791,3,100,0.6511370224049272,0.000256029863023081,COMPLETE
27,0.1869962066411972,2023-09-03 22:34:19.869954,2023-09-03 22:34:24.392818,0 days 00:00:04.522864,Leaky,Leaky,,,16,12,15.0,,,0.00489101145797588,2,100,0.6490137280601445,0.0002457695335146005,COMPLETE
28,0.32331979274749756,2023-09-03 22:34:24.393084,2023-09-03 22:34:28.154737,0 days 00:00:03.761653,Leaky,,,,16,12,,,,0.006426823707775957,1,100,0.6841551039826156,0.00025657667453727354,COMPLETE
29,0.2363426387310028,2023-09-03 22:34:28.155002,2023-09-03 22:34:31.188166,0 days 00:00:03.033164,Leaky,Leaky,ReLU,,16,15,15.0,8.0,,0.029444953449350362,3,60,0.5913305185695011,7.580414140583493e-05,COMPLETE
30,0.25379425287246704,2023-09-03 22:34:31.188458,2023-09-03 22:34:40.239327,0 days 00:00:09.050869,Leaky,Leaky,,,8,21,15.0,,,0.0008249712570205138,2,100,0.6885684475136791,0.0007263373809433064,COMPLETE
31,0.22729159891605377,2023-09-03 22:34:40.239598,2023-09-03 22:34:42.775590,0 days 00:00:02.535992,Leaky,Leaky,,,30,8,22.0,,,0.0039092331308510885,2,100,0.60624599743545,0.0001962126220118617,COMPLETE
32,0.2797347605228424,2023-09-03 22:34:42.775863,2023-09-03 22:34:45.916595,0 days 00:00:03.140732,Leaky,Sigmoid,,,16,13,21.0,,,0.002162950602618327,2,100,0.4420511492411423,0.0009135058677832279,COMPLETE
33,0.18395644426345825,2023-09-03 22:34:45.916866,2023-09-03 22:34:52.850900,0 days 00:00:06.934034,Leaky,ReLU,ReLU,,8,10,18.0,8.0,,0.004403429083465136,3,60,0.7064943927949745,0.0002721646231391539,COMPLETE
34,0.19572952389717102,2023-09-03 22:34:52.851179,2023-09-03 22:34:59.927393,0 days 00:00:07.076214,Leaky,Sigmoid,ReLU,,8,16,17.0,8.0,,0.0015316198596238976,3,60,0.7183679945611664,0.0001371540890553594,COMPLETE
35,0.19567528367042542,2023-09-03 22:34:59.927669,2023-09-03 22:35:07.960754,0 days 00:00:08.033085,Leaky,Leaky,ReLU,,8,13,10.0,11.0,,0.004997050285610466,3,60,0.7920838236188789,0.0002905163373925933,COMPLETE
36,0.2788686752319336,2023-09-03 22:35:07.961044,2023-09-03 22:35:13.547088,0 days 00:00:05.586044,Leaky,ReLU,ReLU,,8,6,14.0,7.0,,0.000852980319136991,3,60,0.5802557636131199,9.16102664375939e-05,COMPLETE
37,0.2458287924528122,2023-09-03 22:35:13.547371,2023-09-03 22:35:17.853212,0 days 00:00:04.305841,Leaky,ReLU,ReLU,Sigmoid,16,11,13.0,5.0,24.0,0.01352434243325013,4,60,0.7096961915414197,4.5533113975926115e-05,COMPLETE
38,0.32813137769699097,2023-09-03 22:35:17.853525,2023-09-03 22:35:23.410740,0 days 00:00:05.557215,Sigmoid,Leaky,ReLU,,8,4,16.0,11.0,,0.005822174978961549,3,60,0.41414726550466024,0.00027223541964900376,COMPLETE
39,0.2165864259004593,2023-09-03 22:35:23.411011,2023-09-03 22:35:25.253560,0 days 00:00:01.842549,Leaky,ReLU,ReLU,Leaky,30,15,18.0,15.0,24.0,0.0015812845077835004,4,60,0.5077582833512299,0.00044682804096377813,COMPLETE
40,0.45863085985183716,2023-09-03 22:35:25.253840,2023-09-03 22:35:30.374621,0 days 00:00:05.120781,Leaky,Sigmoid,ReLU,ReLU,16,14,13.0,5.0,14.0,0.00030036396836492454,4,40,0.7653222206720676,0.0007786033886992192,COMPLETE
41,0.183180034160614,2023-09-03 22:35:30.375105,2023-09-03 22:35:38.627943,0 days 00:00:08.252838,Leaky,Leaky,ReLU,,8,13,11.0,11.0,,0.00472052003187524,3,60,0.7800508369883334,0.00022566974565699964,COMPLETE
42,0.19646909832954407,2023-09-03 22:35:38.628229,2023-09-03 22:35:45.025474,0 days 00:00:06.397245,Leaky,Leaky,ReLU,,8,11,11.0,10.0,,0.004560123934502016,3,60,0.6628960374082788,0.00017790878393816878,COMPLETE
43,0.20474696159362793,2023-09-03 22:35:45.025772,2023-09-03 22:35:52.212049,0 days 00:00:07.186277,Leaky,Leaky,ReLU,,8,13,15.0,6.0,,0.007416741335657692,3,60,0.7456387143899373,0.00012044576151702697,COMPLETE
44,0.25840723514556885,2023-09-03 22:35:52.212340,2023-09-03 22:35:56.739922,0 days 00:00:04.527582,Leaky,Leaky,ReLU,,10,7,12.0,12.0,,0.01879061962878256,3,60,0.5699375370725795,0.00024384158324085973,COMPLETE
45,0.27283570170402527,2023-09-03 22:35:56.740212,2023-09-03 22:36:09.118681,0 days 00:00:12.378469,Sigmoid,Leaky,ReLU,,4,16,9.0,16.0,,0.0019913456220201752,3,40,0.627926173935202,5.0991622113022684e-05,COMPLETE
46,0.18573935329914093,2023-09-03 22:36:09.119158,2023-09-03 22:36:19.252565,0 days 00:00:10.133407,Leaky,ReLU,,,8,10,14.0,,,0.0035523324143322734,2,100,0.7257097544215662,0.0004822093927535114,COMPLETE
47,0.18753468990325928,2023-09-03 22:36:19.252843,2023-09-03 22:36:27.565060,0 days 00:00:08.312217,Leaky,Leaky,,,8,10,18.0,,,0.003936813649544014,2,80,0.7999418258398838,0.0005621856327113665,COMPLETE
48,0.19444540143013,2023-09-03 22:36:27.565329,2023-09-03 22:36:43.674026,0 days 00:00:16.108697,Leaky,Leaky,,,8,12,16.0,,,0.0035580904333554855,2,60,0.7944241411266976,0.0005678438963966488,COMPLETE
49,0.3432726562023163,2023-09-03 22:36:43.674482,2023-09-03 22:37:01.767395,0 days 00:00:18.092913,Leaky,,,,8,9,,,,0.01220128160747824,1,80,0.7288205076381036,0.00040680200037915927,COMPLETE
50,0.31190264225006104,2023-09-03 22:37:01.767851,2023-09-03 22:37:14.763222,0 days 00:00:12.995371,Leaky,Leaky,,,8,11,18.0,,,0.0010728310368885764,2,40,0.7876500183736685,0.00017626845193114953,COMPLETE
51,0.21039053797721863,2023-09-03 22:37:14.763686,2023-09-03 22:37:38.090783,0 days 00:00:23.327097,Leaky,Leaky,,,8,10,18.0,,,0.004456853902598989,2,80,0.7082495564412553,0.0006863832702132969,COMPLETE
52,0.2460622936487198,2023-09-03 22:37:38.091247,2023-09-03 22:37:57.045856,0 days 00:00:18.954609,Tanh,Leaky,,,8,10,16.0,,,0.0026791951027987926,2,80,0.5731744110014951,0.0005215753866669748,COMPLETE
53,0.23900757730007172,2023-09-03 22:37:57.046311,2023-09-03 22:38:21.175876,0 days 00:00:24.129565,Sigmoid,ReLU,,,8,7,19.0,,,0.003423072026413887,2,80,0.7217102062357497,0.0003568774960176891,COMPLETE
54,0.26487937569618225,2023-09-03 22:38:21.176331,2023-09-03 22:38:35.949865,0 days 00:00:14.773534,Leaky,Tanh,,,12,14,14.0,,,0.0018634020675941366,2,80,0.6570606333306516,0.0007831532548312508,COMPLETE
55,0.32101330161094666,2023-09-03 22:38:35.950324,2023-09-03 22:39:13.830812,0 days 00:00:37.880488,Leaky,,,,4,12,,,,0.009626112685900697,1,80,0.7958610271942976,0.0010021422206953612,COMPLETE
56,0.33066824078559875,2023-09-03 22:39:13.831270,2023-09-03 22:39:27.869716,0 days 00:00:14.038446,Tanh,Sigmoid,,,10,24,21.0,,,0.0012629502947788525,2,80,0.5202232496887538,0.0020110242625845437,COMPLETE
57,0.2529563009738922,2023-09-03 22:39:27.870179,2023-09-03 22:39:52.727394,0 days 00:00:24.857215,Leaky,Leaky,,,8,9,16.0,,,0.014886452767950909,2,100,0.6133513232404495,0.0014086374935076457,COMPLETE
58,0.27510446310043335,2023-09-03 22:39:52.727860,2023-09-03 22:40:01.744487,0 days 00:00:09.016627,Leaky,ReLU,Sigmoid,,30,7,7.0,21.0,,0.00332280062616596,3,100,0.5641672012370373,0.0003631094730856202,COMPLETE
59,0.20586054027080536,2023-09-03 22:40:01.744964,2023-09-03 22:40:17.404983,0 days 00:00:15.660019,ReLU,ReLU,,,12,11,19.0,,,0.006423877944229513,2,80,0.6903938854855339,0.000586012829199038,COMPLETE
60,0.9947831034660339,2023-09-03 22:40:17.405444,2023-09-03 22:40:54.874192,0 days 00:00:37.468748,Sigmoid,Tanh,Leaky,,8,10,11.0,1.0,,0.0025647544123785053,3,100,0.6427904371147356,0.003110251053690849,COMPLETE
61,0.22240503132343292,2023-09-03 22:40:54.874666,2023-09-03 22:41:15.826061,0 days 00:00:20.951395,Leaky,ReLU,ReLU,,16,13,13.0,10.0,,0.004942683088658115,3,100,0.742038658846511,0.0002086207401303737,COMPLETE
62,0.20984169840812683,2023-09-03 22:41:15.826549,2023-09-03 22:41:33.794326,0 days 00:00:17.967777,Leaky,ReLU,ReLU,,16,12,14.0,13.0,,0.00717568371915246,3,100,0.6557318975917529,0.0002734134879002617,COMPLETE
63,0.21569222211837769,2023-09-03 22:41:33.794817,2023-09-03 22:43:37.553516,0 days 00:02:03.758699,Leaky,ReLU,Leaky,,2,14,15.0,9.0,,0.008201255752027145,3,100,0.6258900843116214,0.0005100682701757132,COMPLETE
64,0.2086123824119568,2023-09-03 22:43:37.554002,2023-09-03 22:43:50.656182,0 days 00:00:13.102180,Leaky,ReLU,ReLU,,16,17,12.0,4.0,,0.0046133156722753905,3,100,0.4915140444998231,0.00032364343031800316,COMPLETE
65,0.25040382146835327,2023-09-03 22:43:50.656680,2023-09-03 22:44:18.422612,0 days 00:00:27.765932,Leaky,ReLU,,,8,8,4.0,,,0.0029457648522003875,2,100,0.6827747952245414,0.0009581315094915746,COMPLETE
66,0.1976993978023529,2023-09-03 22:44:18.423075,2023-09-03 22:44:36.696619,0 days 00:00:18.273544,ReLU,ReLU,Leaky,,10,9,18.0,13.0,,0.001846328186353601,3,60,0.7445298581356747,0.00014118578260223312,COMPLETE
67,0.19725824892520905,2023-09-03 22:44:36.697093,2023-09-03 22:45:29.779950,0 days 00:00:53.082857,Tanh,Leaky,Tanh,Sigmoid,4,15,17.0,7.0,18.0,0.005713343481431012,4,80,0.5594856927381016,0.00020143215870105198,COMPLETE
