number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
0,0.4917319715023041,2023-09-04 12:20:48.835025,2023-09-04 12:21:10.197908,0 days 00:00:21.362883,Tanh,,,,22,16,,,,9.798880259833291e-05,1,411,0.4016183420550289,1.5486533324738688e-05,169.48147245161144,COMPLETE
1,0.6677265763282776,2023-09-04 12:21:10.198361,2023-09-04 12:21:12.999609,0 days 00:00:02.801248,ReLU,ReLU,Tanh,,97,24,7.0,10.0,,0.00012319130656000783,3,338,0.11599578822923447,0.004451065557782542,146.53524430404752,COMPLETE
2,0.3185802698135376,2023-09-04 12:21:13.000121,2023-09-04 12:21:15.120826,0 days 00:00:02.120705,ReLU,Tanh,,,45,18,23.0,,,0.00265830752548818,2,207,0.6153408314443022,0.015099687900889001,139.12086892635264,COMPLETE
3,0.6457851529121399,2023-09-04 12:21:15.121093,2023-09-04 12:21:17.538897,0 days 00:00:02.417804,ReLU,,,,89,10,,,,7.443559507020523e-05,1,351,0.17967111341611047,3.823133531258014e-05,115.3974626981295,COMPLETE
4,0.1659558266401291,2023-09-04 12:21:17.539333,2023-09-04 12:21:19.737907,0 days 00:00:02.198574,Leaky,ReLU,,,62,16,18.0,,,0.010747253865211415,2,58,0.5717816368543507,0.0011846833373849452,99.01437862102802,COMPLETE
5,0.6679107546806335,2023-09-04 12:21:19.738327,2023-09-04 12:21:21.463921,0 days 00:00:01.725594,Leaky,,,,55,20,,,,0.00017506638441673557,1,402,0.10029331378727548,0.0007783867964987894,160.6680588224041,COMPLETE
6,0.8062840104103088,2023-09-04 12:21:21.464181,2023-09-04 12:21:22.620613,0 days 00:00:01.156432,Tanh,,,,79,9,,,,1.973314055981692e-05,1,114,0.5754991810185478,0.0081723957437808,276.0971227277789,COMPLETE
7,0.22083638608455658,2023-09-04 12:21:22.620883,2023-09-04 12:21:22.976122,0 days 00:00:00.355239,Leaky,Tanh,,,67,17,7.0,,,0.056233465114764694,2,345,0.23544971943263152,0.000186550359408274,185.76268082958157,COMPLETE
8,0.31599757075309753,2023-09-04 12:21:22.976385,2023-09-04 12:21:25.512423,0 days 00:00:02.536038,Sigmoid,Sigmoid,,,67,6,24.0,,,0.0022520308965031616,2,409,0.3290328432248056,0.00040854392196727367,160.53847731484308,COMPLETE
9,0.43798500299453735,2023-09-04 12:21:25.512686,2023-09-04 12:21:25.750639,0 days 00:00:00.237953,Tanh,,,,47,7,,,,0.02195381727094177,1,357,0.1271298330628342,0.00016147093338253658,166.4290542602539,COMPLETE
10,1.0359245538711548,2023-09-04 12:21:25.751202,2023-09-04 12:21:26.809555,0 days 00:00:01.058353,Leaky,Leaky,ReLU,Leaky,21,1,16.0,24.0,20.0,0.013521235366352729,4,62,0.7701346632988837,0.08585255322260439,100.92244502476284,COMPLETE
11,0.39813005924224854,2023-09-04 12:21:26.809856,2023-09-04 12:21:26.968754,0 days 00:00:00.158898,Leaky,Tanh,Leaky,,69,14,1.0,1.0,,0.08297052868538442,3,492,0.2558645132319297,0.00010663092286077998,95.2042948404948,COMPLETE
12,0.31490451097488403,2023-09-04 12:21:26.969062,2023-09-04 12:21:27.206638,0 days 00:00:00.237576,Leaky,ReLU,,,37,21,14.0,,,0.08474679169750854,2,233,0.240609961731328,0.001119626328842234,130.4818328221639,COMPLETE
13,0.2710971534252167,2023-09-04 12:21:27.206917,2023-09-04 12:21:27.658447,0 days 00:00:00.451530,Leaky,ReLU,Sigmoid,,68,13,8.0,24.0,,0.007586329564656432,3,162,0.3725097276533308,0.0018100098230415416,181.32740523175497,COMPLETE
14,0.18211810290813446,2023-09-04 12:21:27.658734,2023-09-04 12:21:28.656626,0 days 00:00:00.997892,Sigmoid,Tanh,,,80,16,18.0,,,0.032119311530382194,2,280,0.43666601178702935,0.00023914203634283515,279.59997274361405,COMPLETE
15,0.26062580943107605,2023-09-04 12:21:28.656915,2023-09-04 12:21:30.536101,0 days 00:00:01.879186,Sigmoid,Sigmoid,,,86,24,19.0,,,0.008133295724018332,2,263,0.46252020712514486,0.000368793167491565,316.66363588968915,COMPLETE
16,0.14396660029888153,2023-09-04 12:21:30.536372,2023-09-04 12:21:33.195196,0 days 00:00:02.658824,Sigmoid,Leaky,Sigmoid,Tanh,78,15,19.0,13.0,1.0,0.025794216001028623,4,170,0.5050138629634708,8.187829816065019e-05,120.34141729869982,COMPLETE
17,0.40512171387672424,2023-09-04 12:21:33.195497,2023-09-04 12:21:35.227372,0 days 00:00:02.031875,Sigmoid,Leaky,Sigmoid,Tanh,60,12,20.0,13.0,1.0,0.0007755785760375569,4,52,0.7961816178088761,6.108315668755143e-05,131.1810222038856,COMPLETE
18,1.1107313632965088,2023-09-04 12:21:35.227750,2023-09-04 12:21:35.486127,0 days 00:00:00.258377,Sigmoid,Leaky,Sigmoid,ReLU,99,20,12.0,14.0,1.0,0.024123992937989468,4,133,0.5420492930045127,1.587225375787603e-05,103.82789494441106,COMPLETE
19,0.2209511250257492,2023-09-04 12:21:35.486444,2023-09-04 12:21:37.109168,0 days 00:00:01.622724,Sigmoid,ReLU,Tanh,,34,14,12.0,6.0,,0.005229815169331073,3,95,0.3193044253984912,5.73161423844171e-05,118.72777507616127,COMPLETE
20,0.33447298407554626,2023-09-04 12:21:37.109475,2023-09-04 12:21:40.199714,0 days 00:00:03.090239,Leaky,Leaky,ReLU,Tanh,12,4,22.0,18.0,11.0,0.03124646019333499,4,176,0.5088441314791491,0.0005961909675330913,173.67720076617073,COMPLETE
21,0.2143850028514862,2023-09-04 12:21:40.200066,2023-09-04 12:21:40.741140,0 days 00:00:00.541074,Sigmoid,Tanh,,,76,16,17.0,,,0.0335371937699339,2,293,0.4302521429424225,0.0002914844499651246,120.37177011241083,COMPLETE
22,0.21201419830322266,2023-09-04 12:21:40.741455,2023-09-04 12:21:41.810820,0 days 00:00:01.069365,Sigmoid,Leaky,Leaky,,80,18,18.0,18.0,,0.012431103834836041,3,212,0.6693910732432421,0.00015731569440449503,124.34645122951932,COMPLETE
23,0.3112902045249939,2023-09-04 12:21:41.811159,2023-09-04 12:21:42.261211,0 days 00:00:00.450052,Sigmoid,ReLU,,,86,12,21.0,,,0.09555235148380888,2,274,0.4793943263150087,0.0016434696162505483,198.58642859207956,COMPLETE
24,0.18516194820404053,2023-09-04 12:21:42.261493,2023-09-04 12:21:43.196355,0 days 00:00:00.934862,Sigmoid,Tanh,Sigmoid,,56,15,15.0,7.0,,0.04304931341253904,3,163,0.6175106627720925,0.00039863071839994085,100.66703033447266,COMPLETE
25,0.32564619183540344,2023-09-04 12:21:43.196645,2023-09-04 12:21:44.096256,0 days 00:00:00.899611,Sigmoid,Sigmoid,,,73,10,19.0,,,0.015871638518384714,2,301,0.5013918020261185,0.0008783635120388886,128.13636567857532,COMPLETE
26,0.16836455464363098,2023-09-04 12:21:44.096546,2023-09-04 12:21:44.609641,0 days 00:00:00.513095,ReLU,Leaky,Sigmoid,,89,18,10.0,18.0,,0.047390555826123115,3,100,0.40467969972453216,9.622646210546752e-05,98.74205271402995,COMPLETE
27,0.262371301651001,2023-09-04 12:21:44.609931,2023-09-04 12:21:45.129285,0 days 00:00:00.519354,ReLU,Leaky,Sigmoid,Sigmoid,91,22,10.0,18.0,10.0,0.05675068959884672,4,88,0.3896550074000965,1.0125761978612979e-05,155.71482500822648,COMPLETE
28,0.1908794641494751,2023-09-04 12:21:45.129595,2023-09-04 12:21:45.968361,0 days 00:00:00.838766,ReLU,Leaky,Sigmoid,Tanh,61,19,2.0,15.0,24.0,0.016520789145051236,4,132,0.6877930634608845,9.191376963713056e-05,125.18062314120206,COMPLETE
29,0.2001127153635025,2023-09-04 12:21:45.968663,2023-09-04 12:21:47.386761,0 days 00:00:01.418098,Tanh,Leaky,Sigmoid,,95,17,13.0,21.0,,0.004184503574156601,3,84,0.5447016379203966,2.714639722506463e-05,99.12576775323777,COMPLETE
