number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
0,0.8863450884819031,2023-09-03 12:08:03.086452,2023-09-03 12:08:09.831776,0 days 00:00:06.745324,Sigmoid,Leaky,Leaky,Sigmoid,10,12,11.0,22.0,4.0,1.3784145058352165e-05,4,80,0.5333012545418147,0.005558916159458245,COMPLETE
1,0.3318294584751129,2023-09-03 12:08:09.832113,2023-09-03 12:08:15.006607,0 days 00:00:05.174494,Leaky,Tanh,Tanh,,12,3,7.0,13.0,,0.00026031299576767037,3,60,0.7990702047078476,0.0013954532921727474,COMPLETE
2,0.2726340591907501,2023-09-03 12:08:15.006906,2023-09-03 12:08:26.207991,0 days 00:00:11.201085,Leaky,,,,2,14,,,,0.0007756473627779637,1,40,0.7554582527047365,0.011172385743092214,COMPLETE
3,0.9940754175186157,2023-09-03 12:08:26.208244,2023-09-03 12:08:39.817885,0 days 00:00:13.609641,Tanh,ReLU,ReLU,,2,1,1.0,5.0,,0.08962623660839525,3,60,0.3766390739192808,0.007496521383877625,COMPLETE
4,0.2391977608203888,2023-09-03 12:08:39.818172,2023-09-03 12:08:48.006693,0 days 00:00:08.188521,Leaky,,,,4,12,,,,0.010369613162998451,1,40,0.728575211213995,0.002196896476576915,COMPLETE
5,0.2909601628780365,2023-09-03 12:08:48.006947,2023-09-03 12:08:57.539102,0 days 00:00:09.532155,Sigmoid,ReLU,,,2,17,14.0,,,0.05448544711769372,2,80,0.2327293838380742,0.0006663941707210798,COMPLETE
6,0.24860474467277527,2023-09-03 12:08:57.539363,2023-09-03 12:08:58.478367,0 days 00:00:00.939004,ReLU,ReLU,Leaky,Leaky,30,23,3.0,6.0,16.0,0.030001900023962413,4,60,0.26539814933798705,0.010727360024512557,COMPLETE
7,0.4284878969192505,2023-09-03 12:08:58.478668,2023-09-03 12:09:00.760521,0 days 00:00:02.281853,Leaky,,,,4,2,,,,0.00026197293906414797,1,40,0.3044967972906036,0.0003573877596990773,COMPLETE
8,0.3685421347618103,2023-09-03 12:09:00.760765,2023-09-03 12:09:01.458370,0 days 00:00:00.697605,Sigmoid,Tanh,,,30,15,22.0,,,0.00036219964636432297,2,100,0.15553445169309582,0.0014188213359932812,COMPLETE
9,0.39721277356147766,2023-09-03 12:09:01.458618,2023-09-03 12:09:08.268687,0 days 00:00:06.810069,Tanh,,,,8,5,,,,1.968332161968911e-05,1,100,0.6936388732277913,4.5778669543745304e-05,COMPLETE
10,0.3700685501098633,2023-09-03 12:09:08.268932,2023-09-03 12:09:09.346324,0 days 00:00:01.077392,ReLU,Sigmoid,,,4,9,24.0,,,0.007229588266061646,2,40,0.10382586330043897,0.07162442330129473,COMPLETE
11,1.0134563446044922,2023-09-03 12:09:09.346585,2023-09-03 12:09:11.641618,0 days 00:00:02.295033,ReLU,ReLU,Leaky,Leaky,30,24,1.0,1.0,23.0,0.01224828900680371,4,60,0.43328842143635965,0.05661525400010584,COMPLETE
12,0.2860674262046814,2023-09-03 12:09:11.641888,2023-09-03 12:09:12.424604,0 days 00:00:00.782716,ReLU,Leaky,Sigmoid,,16,21,7.0,11.0,,0.008114308888820318,3,40,0.22025058478201737,0.01900098302166388,COMPLETE
13,0.29273849725723267,2023-09-03 12:09:12.424866,2023-09-03 12:09:23.198368,0 days 00:00:10.773502,Leaky,Sigmoid,Leaky,Tanh,4,19,17.0,9.0,17.0,0.024482613859267255,4,60,0.4852582110528479,0.003128139760730382,COMPLETE
14,0.2593514621257782,2023-09-03 12:09:23.198640,2023-09-03 12:09:24.070291,0 days 00:00:00.871651,ReLU,ReLU,,,30,9,6.0,,,0.0033327445879360942,2,60,0.3435031408814272,0.0002456957708859744,COMPLETE
15,0.29611656069755554,2023-09-03 12:09:24.070535,2023-09-03 12:09:26.777513,0 days 00:00:02.706978,ReLU,ReLU,Tanh,,12,10,18.0,17.0,,0.029320577772413616,3,40,0.5883685638179811,0.0218531661797248,COMPLETE
16,0.9618759155273438,2023-09-03 12:09:26.777778,2023-09-03 12:09:34.977568,0 days 00:00:08.199790,Leaky,Sigmoid,Sigmoid,Leaky,8,24,4.0,1.0,10.0,0.09079173155861787,4,80,0.42581285672283814,0.0030900607460742522,COMPLETE
17,0.32718658447265625,2023-09-03 12:09:34.977847,2023-09-03 12:09:37.223004,0 days 00:00:02.245157,Tanh,,,,10,6,,,,0.0030321711159953125,1,100,0.27438407647104424,0.03230121682468566,COMPLETE
