number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
0,0.240630105137825,2023-09-03 12:05:00.296563,2023-09-03 12:05:02.028463,0 days 00:00:01.731900,Tanh,Sigmoid,,,12,16,16.0,,,0.0064652493166142,2,100,0.18485736355122062,0.00018322789227377334,COMPLETE
1,0.5684809684753418,2023-09-03 12:05:02.028765,2023-09-03 12:05:07.592368,0 days 00:00:05.563603,Leaky,Leaky,ReLU,,2,9,19.0,7.0,,0.005443479645920189,3,60,0.1490218477853508,0.036296873387008204,COMPLETE
2,0.9858367443084717,2023-09-03 12:05:07.592657,2023-09-03 12:05:10.479705,0 days 00:00:02.887048,ReLU,Sigmoid,Sigmoid,,4,6,16.0,18.0,,1.7202043091817867e-05,3,60,0.15277614273876136,0.0012652729023338283,COMPLETE
3,0.4996708333492279,2023-09-03 12:05:10.480011,2023-09-03 12:05:19.061868,0 days 00:00:08.581857,Leaky,Sigmoid,Sigmoid,,2,10,13.0,22.0,,0.00025847904418845453,3,40,0.3496092394620747,0.002476726251798537,COMPLETE
4,0.5036666393280029,2023-09-03 12:05:19.062161,2023-09-03 12:05:19.713191,0 days 00:00:00.651030,Leaky,,,,30,17,,,,0.0001890178950009852,1,40,0.48664153153658757,0.0004989017532380567,COMPLETE
5,0.587557852268219,2023-09-03 12:05:19.713458,2023-09-03 12:05:20.612843,0 days 00:00:00.899385,ReLU,,,,12,16,,,,0.00018759209130630265,1,40,0.3131127042621108,0.05826915021671562,COMPLETE
6,0.5422671437263489,2023-09-03 12:05:20.613111,2023-09-03 12:05:21.211496,0 days 00:00:00.598385,Leaky,Tanh,,,10,8,4.0,,,0.06385883366395546,2,40,0.13427547501364862,0.005120249941624668,COMPLETE
7,0.4845167100429535,2023-09-03 12:05:21.211783,2023-09-03 12:05:22.122699,0 days 00:00:00.910916,Sigmoid,ReLU,Leaky,,30,24,4.0,9.0,,0.004576909823802939,3,100,0.17000109738341343,0.003854575996209215,COMPLETE
8,0.4935649335384369,2023-09-03 12:05:22.122969,2023-09-03 12:05:24.261128,0 days 00:00:02.138159,Leaky,Leaky,,,10,18,11.0,,,0.08318108747390102,2,80,0.2462524595748799,0.00041927083595418566,COMPLETE
9,0.7839120030403137,2023-09-03 12:05:24.261379,2023-09-03 12:05:25.433479,0 days 00:00:01.172100,Sigmoid,,,,12,1,,,,0.0014558975378966413,1,40,0.42602864594474515,0.0032987867525216116,COMPLETE
10,0.27375972270965576,2023-09-03 12:05:25.433724,2023-09-03 12:05:32.141679,0 days 00:00:06.707955,Tanh,Sigmoid,Tanh,ReLU,16,24,23.0,2.0,3.0,0.01564860066352805,4,100,0.662995687393294,3.131816158389523e-05,COMPLETE
11,0.9691473245620728,2023-09-03 12:05:32.141961,2023-09-03 12:05:39.045192,0 days 00:00:06.903231,Tanh,Sigmoid,Tanh,ReLU,16,24,24.0,1.0,1.0,0.01289335914445368,4,100,0.6012956364501021,2.206274312564622e-05,COMPLETE
